date,META_A,META_B,META_C,META_D,META_MEANBCD,META_BEST
2023-05-03 10:00:00,1.1498262313479768,1.068387757204232,1.1764343837660056,1.1993849923508906,1.147643035840804,1.0743060009461458
2023-05-03 11:00:00,1.1495346057682265,1.068387757204232,1.1761360096727294,1.1991201167591636,1.1474615289687977,1.0743060009461458
2023-05-03 12:00:00,1.1495386247440673,1.068387757204232,1.1761401216517726,1.1991352054521778,1.1474676791001017,1.0743060009461458
2023-05-03 13:00:00,1.1494708776995168,1.068387757204232,1.1760708068714738,1.199049277539476,1.1474177289320557,1.0743060009461458
2023-05-03 14:00:00,1.149654835525294,1.068387757204232,1.1762590216690727,1.1992458718957137,1.147541648321904,1.0743060009461458
2023-05-03 15:00:00,1.1496379427000212,1.068387757204232,1.1762417379265835,1.199228250388504,1.147530407138922,1.0743060009461458
2023-05-03 16:00:00,1.1497525898930185,1.068387757204232,1.176359038172627,1.1993478429554882,1.1476066984854822,1.0743060009461458
2023-05-03 17:00:00,1.1502368627531396,1.068387757204232,1.176854517600943,1.19985300520978,1.1479289444962357,1.0743060009461458
2023-05-03 18:00:00,1.150385903003106,1.068387757204232,1.1770070067943927,1.2000084743984403,1.1480281052994705,1.0743060009461458
2023-05-04 10:00:00,1.1503388795131428,1.068387757204232,1.176958895132883,1.1999594225226267,1.1479968205581523,1.0743060009461458
2023-05-04 11:00:00,1.150039671972227,1.068387757204232,1.1766527636241222,1.1996473084887485,1.147797754983201,1.0743060009461458
2023-05-04 12:00:00,1.150304628597512,1.068387757204232,1.1769238516161107,1.1999236941736389,1.1479740483912062,1.0743060009461458
2023-05-04 13:00:00,1.1502426341700784,1.068387757204232,1.1768604225743595,1.1998590255801767,1.1479328025089883,1.0743060009461458
2023-05-04 14:00:00,1.150294169438076,1.068387757204232,1.1769131504210513,1.199912783852219,1.1479670903614598,1.0743060009461458
2023-05-04 15:00:00,1.1503281354821946,1.068387757204232,1.1769479024740939,1.1999482150415945,1.147989688581332,1.0743060009461458
2023-05-04 16:00:00,1.150742771596961,1.068387757204232,1.1773721336917018,1.2003807367286323,1.1482655507285942,1.0743060009461458
2023-05-04 17:00:00,1.150730869870619,1.068387757204232,1.177359956547266,1.2003683216143362,1.148257633325047,1.0743060009461458
