date,META_A,META_D,META_BEST
2023-12-13 11:00:00,1.1813395731945489,1.2320134475039868,1.0953090723591365
2023-12-13 12:00:00,1.1815449171136898,1.2323378088640191,1.0954697792203472
2023-12-13 13:00:00,1.1814934806408024,1.2322353283767384,1.0954112751197929
2023-12-13 14:00:00,1.1813136448231178,1.2320409631869056,1.0952941275423012
2023-12-13 15:00:00,1.1812531978146177,1.2319472452129092,1.0952469614926248
2023-12-13 16:00:00,1.1811712004290367,1.231910215173522,1.095217332700019
2023-12-13 17:00:00,1.181088761974716,1.2319662097199444,1.0951949184330598
2023-12-13 18:00:00,1.1812303715066583,1.2321568128889573,1.0953121594785664
2023-12-14 10:00:00,1.181029676297491,1.2319506417670418,1.09522698360232
2023-12-14 11:00:00,1.1808337804103175,1.2317867667264382,1.0951372804321056
2023-12-14 12:00:00,1.1805672357790904,1.2314767217705338,1.0949811491794617
2023-12-14 13:00:00,1.1804571358471978,1.2313080719993514,1.0949723132183433
2023-12-14 14:00:00,1.180365837556345,1.2312430504829963,1.0949077289602038
2023-12-14 15:00:00,1.1800822598713685,1.2310566087798163,1.0948506355333967
2023-12-14 16:00:00,1.179976577373197,1.2309353354622161,1.0947470736117815
2023-12-14 17:00:00,1.1800110242443258,1.2308637884319618,1.0947664018006786
2023-12-14 18:00:00,1.1803365328304853,1.2311534638981378,1.0947757551842916
2023-12-15 10:00:00,1.180099887969053,1.2310337357928909,1.094732240531297
2023-12-15 11:00:00,1.180035133805671,1.2310204886629978,1.0947180392782967
2023-12-15 12:00:00,1.1802194024233699,1.231118110398073,1.094634356348242
2023-12-15 13:00:00,1.1803629269378662,1.2314184865607065,1.0947297936543565
2023-12-15 14:00:00,1.1802400289385755,1.2312729709246955,1.0946297289116296
2023-12-15 15:00:00,1.1806148180938982,1.2318529176352522,1.0951481693755363
2023-12-15 16:00:00,1.1805788361951461,1.2318178033055251,1.0950945525316755
2023-12-15 17:00:00,1.1803626068154307,1.2315799060769328,1.0948984914195652
2023-12-15 18:00:00,1.181352636646228,1.2326935584639658,1.0957895604948753
2023-12-18 10:00:00,1.1818487350306501,1.2331559255026838,1.096000531784654
2023-12-18 11:00:00,1.1814328563648957,1.2327510893587665,1.0956956188492577
2023-12-18 12:00:00,1.1811790917686071,1.2325380814520306,1.095569838578113
2023-12-18 13:00:00,1.1815528315400805,1.2328969828867609,1.0958283939192877
2023-12-18 14:00:00,1.1812548231808724,1.2326473548502128,1.0956912722677516
2023-12-18 15:00:00,1.1815209815488734,1.2329240096182965,1.0959209103597942
2023-12-18 16:00:00,1.1818658626583012,1.233158476711204,1.0960906897825677
2023-12-18 17:00:00,1.182225217895771,1.2335465873487026,1.0961487853830827
2023-12-18 18:00:00,1.1823105438418284,1.2336393778673376,1.0961598069441885
2023-12-19 10:00:00,1.1826100065270533,1.2338228831761358,1.096232112224254
2023-12-19 11:00:00,1.18220476549815,1.233486835183894,1.0961840047228515
2023-12-19 12:00:00,1.1819886505856518,1.2332527656987975,1.0962211899710173
2023-12-19 13:00:00,1.1814728461507413,1.232734242518038,1.0958340936340867
2023-12-19 14:00:00,1.1811712470599083,1.2324995633954572,1.0956400039042455
2023-12-19 15:00:00,1.1815935828295705,1.2328938916016023,1.0958854459554495
2023-12-19 16:00:00,1.1816635318954063,1.2329449488803241,1.09594307524042
2023-12-19 17:00:00,1.181787873714893,1.2330609466377769,1.0960223964842892
2023-12-19 18:00:00,1.182669083575299,1.2337792662922409,1.0964914134801025
2023-12-20 10:00:00,1.1830933000187005,1.2341480845247461,1.096664571941615
2023-12-20 11:00:00,1.1829832711819035,1.2339636540399692,1.0965867688585265
2023-12-20 12:00:00,1.1832568038212712,1.2341482444776295,1.0966817419808987
2023-12-20 13:00:00,1.183519654691778,1.2343029022488659,1.0967428039300784
2023-12-20 14:00:00,1.1834007163039229,1.2341790113942444,1.0967663476648408
2023-12-20 15:00:00,1.183492693108086,1.2341748552359244,1.0967022884456787
2023-12-20 16:00:00,1.1839136323358221,1.2344915903618434,1.0967570631339554
2023-12-20 17:00:00,1.1835585350844375,1.2342598457911285,1.0966309018786806
2023-12-20 18:00:00,1.182513734283198,1.2332877306359966,1.0962108037601992
2023-12-21 10:00:00,1.1822605852209442,1.2328538081417277,1.0961841107047128
2023-12-21 11:00:00,1.182092474372476,1.2327639444607081,1.0961658808405446
2023-12-21 12:00:00,1.1820112058625374,1.2326860735420984,1.0961343569367548
2023-12-21 13:00:00,1.1818378162910992,1.2325528218694706,1.096129418958941
2023-12-21 14:00:00,1.1812962376055198,1.232220686223077,1.096099399090602
2023-12-21 15:00:00,1.1811464216790126,1.2322172983410256,1.0960423706507783
2023-12-21 16:00:00,1.1811776456320657,1.2322976852982346,1.0960686376285562
2023-12-21 17:00:00,1.1812575759233457,1.2323498308204826,1.0960130392245393
2023-12-21 18:00:00,1.1807102325821102,1.2323717522700566,1.0961468865933868
2023-12-22 10:00:00,1.1807533154251821,1.2323921180590083,1.0961549153320043
2023-12-22 11:00:00,1.1808300871954303,1.2324966058206241,1.096242349806427
2023-12-22 12:00:00,1.1810003656724277,1.232672531902807,1.096368836720667
2023-12-22 13:00:00,1.1810967233764786,1.2326697762754468,1.0962927261510989
2023-12-22 14:00:00,1.1811062195099282,1.2326966768763146,1.0963544137904417
2023-12-22 15:00:00,1.1810753708681903,1.2327485302620274,1.0963627424294717
2023-12-22 16:00:00,1.1811045060291308,1.2327610476147752,1.0963238137055977
2023-12-22 17:00:00,1.1809950468216508,1.2326743070425563,1.0962877165991352
2023-12-22 18:00:00,1.1812095824452062,1.233344390971172,1.0964508103554211
2023-12-25 10:00:00,1.1813087464951157,1.2334479318047038,1.0964776345945157
2023-12-25 11:00:00,1.1813740063912261,1.2335481632347576,1.096573658300872
2023-12-25 12:00:00,1.1812233872281024,1.2334713545443323,1.096559308021945
2023-12-25 13:00:00,1.1813326184289057,1.2335829849112043,1.0965497306514473
2023-12-25 14:00:00,1.181369235339034,1.2335811570314754,1.0965225485811878
2023-12-25 15:00:00,1.181458851345355,1.2336747337164433,1.096450715281528
2023-12-25 16:00:00,1.1815621966784733,1.2337954096018224,1.0965292194328196
