date,S1_A,S1_C,S2_A,S2_C,S3_A,S3_B,S4_A,S4_D,S5_A,S5_C,S6_A,S6_D
2023-02-08,1.0537574805718224,1.0504724825263434,1.0667396081585618,1.0649709139294203,1.3218530962192263,1.1909714399945122,1.2854989755016297,1.3814961046957133,1.040543829720942,1.028944010039447,1.0586779888974596,1.0675162831574734
2023-02-09,1.053940114099211,1.0506545467094648,1.0667396081585618,1.0649709139294203,1.3225259023388678,1.1897540331919785,1.28738274570033,1.3835205490875344,1.040543829720942,1.028944010039447,1.0590570423238665,1.0678985010831503
2023-02-10,1.0543622977103284,1.0510754141995933,1.0667396081585618,1.0649709139294203,1.3205557627306281,1.1882030278429905,1.2853909033297626,1.381379962024808,1.040543829720942,1.028944010039447,1.058426335853704,1.0672625292070443
2023-02-13,1.0543312870545134,1.0510445002168227,1.0667396081585618,1.0649709139294203,1.3091456435934956,1.183684253985184,1.280057864106922,1.3756486677546833,1.040543829720942,1.028944010039447,1.0594538885159446,1.0682986603160758
2023-02-14,1.0543312870545134,1.0510445002168227,1.0667396081585618,1.0649709139294203,1.3040451166754319,1.1863557443996764,1.2710441559427619,1.365961843451465,1.040543829720942,1.028944010039447,1.0589105126895617,1.067750748157118
2023-02-15,1.0543312870545134,1.0510445002168227,1.0667396081585618,1.0649709139294203,1.3068320566965348,1.1864545741138917,1.2730542621812924,1.368122058271917,1.040543829720942,1.028944010039447,1.058848223835874,1.0676879392895793
2023-02-16,1.0543312870545134,1.0510445002168227,1.0667396081585618,1.0649709139294203,1.3085854102052623,1.1859918205384357,1.2713957473076196,1.3663396905833975,1.040543829720942,1.028944010039447,1.058848223835874,1.0676879392895793
2023-02-17,1.054954216988649,1.0516654882206244,1.0667396081585618,1.0649709139294203,1.3067227073821301,1.186570518270845,1.2733561415777073,1.368446481097748,1.040543829720942,1.028944010039447,1.058610733522046,1.0674484663055726
2023-02-20,1.0557893696328442,1.052498037348494,1.0667396081585618,1.0649709139294203,1.3107991103458128,1.1850957416393915,1.2686624235042376,1.3634022505237735,1.040543829720942,1.028944010039447,1.0583735399556686,1.0672092925463905
2023-02-21,1.0558619284467459,1.0525703699665525,1.0667396081585618,1.0649709139294203,1.3093540383720113,1.1852613273991042,1.267986501806883,1.362675853062733,1.040543829720942,1.028944010039447,1.0580195140065534,1.0671779040377862
2023-02-22,1.0552790293105276,1.0519892879681088,1.0667396081585618,1.0649709139294203,1.311869749579264,1.185240604847826,1.2692168000204842,1.3639980261815725,1.040543829720942,1.028944010039447,1.058247357264166,1.0671779040377862
2023-02-24,1.0561405504195236,1.0528481233593647,1.0667396081585618,1.0649709139294203,1.3158619822131459,1.1840695027689931,1.2651274409788733,1.3596032863223024,1.040543829720942,1.028944010039447,1.0582162323418935,1.0671779040377862
2023-02-27,1.0561094874621584,1.0528171572380896,1.0667396081585618,1.0649709139294203,1.312224682714204,1.183951554123265,1.2636175210525689,1.3583380554993836,1.040543829720942,1.028944010039447,1.05842991545577,1.0673933967609417
2023-02-28,1.0561094874621584,1.0528171572380896,1.0667396081585618,1.0649709139294203,1.3090657464818778,1.1850122834818455,1.2625659348350269,1.3571676914552058,1.040543829720942,1.028944010039447,1.0582402653609126,1.0672021405842316
2023-03-01,1.0561094874621584,1.0528171572380896,1.0667396081585618,1.0649709139294203,1.3064279466610924,1.184041206345363,1.2621260836000208,1.3566948829715244,1.040543829720942,1.028944010039447,1.0583192019922831,1.0672817457029617
2023-03-02,1.0561094874621584,1.0528171572380896,1.0667396081585618,1.0649709139294203,1.3092880809306975,1.1855152296905647,1.26134016362718,1.3558500754523446,1.040543829720942,1.028944010039447,1.0580905440356636,1.0670511513202363
2023-03-03,1.0561094874621584,1.0528171572380896,1.0667396081585618,1.0649709139294203,1.3148983734259603,1.1894554360024403,1.2648066439577628,1.3595762928148831,1.040543829720942,1.028944010039447,1.0585568109284853,1.0675213668680572
2023-03-06,1.055874777068424,1.0525831785337607,1.0667396081585618,1.0649709139294203,1.3154583847758543,1.1899311034293758,1.2654593310582911,1.3602778845662735,1.040543829720942,1.028944010039447,1.0587852057686917,1.0677516959061264
2023-03-07,1.0561766504249823,1.0528841108261704,1.0667396081585618,1.0649709139294203,1.3161755022715207,1.1908834213905182,1.264261312521312,1.3589901006911564,1.040543829720942,1.028944010039447,1.0593822871325955,1.068353833748088
2023-03-09,1.0564800843851259,1.0531865988571183,1.0667396081585618,1.0649709139294203,1.3145257537015116,1.1904420729893543,1.2640050616269265,1.3587146493858653,1.040543829720942,1.028944010039447,1.0589487623508926,1.0679166375931375
2023-03-10,1.0567698091332554,1.053475420413338,1.0667396081585618,1.0649709139294203,1.3107632299387166,1.1905811922515641,1.26373810970617,1.3584276952458663,1.040543829720942,1.028944010039447,1.058185911235271,1.0671473261520719
2023-03-13,1.0568156915918505,1.0535211598373266,1.0667396081585618,1.0649709139294203,1.3116366986529948,1.1929087238557494,1.268199308918281,1.3632231639566657,1.040543829720942,1.028944010039447,1.0593037589131062,1.0682746404999397
2023-03-14,1.0574461959149861,1.054149698617624,1.0667396081585618,1.0649709139294203,1.3058577916990926,1.1924544038665579,1.2676310787899274,1.3626123573839273,1.040543829720942,1.028944010039447,1.0620853653369204,1.0704835534482935
2023-03-15,1.0574150945562828,1.0541186942147236,1.0667396081585618,1.0649709139294203,1.30734645114599,1.1928753416740103,1.2679276768727465,1.3640749878929532,1.040543829720942,1.028944010039447,1.0617308980947757,1.0704205838275025
2023-03-16,1.0574150945562828,1.0541186942147236,1.0667396081585618,1.0649709139294203,1.3159284138775214,1.201800425156736,1.2780879818635058,1.3758011766818758,1.040543829720942,1.028944010039447,1.06169967071542,1.0704205838275025
2023-03-17,1.0574150945562828,1.0541186942147236,1.0667396081585618,1.0649709139294203,1.3247972426934636,1.2040567206219965,1.2846075470016312,1.3820704962738386,1.040543829720942,1.028944010039447,1.06169967071542,1.0704205838275025
2023-03-20,1.0578783350470216,1.0545804905931928,1.0672069336035246,1.0654374645312898,1.3237029617295837,1.202007253889975,1.2842549789038415,1.3832642206418282,1.040543829720942,1.028944010039447,1.0640817363193318,1.0728222159696095
2023-03-21,1.0579899007630797,1.0546917085127552,1.0673194831300488,1.065549827446483,1.3228831473237541,1.20144151503467,1.283361917056841,1.3822209399834446,1.040543829720942,1.028944010039447,1.0636380542948343,1.0723748894941512
2023-03-22,1.0579087336449342,1.0546107944260987,1.0672376002628081,1.0654680803441035,1.3212025464572288,1.1991609182556524,1.2826557471619806,1.3814603729112187,1.040543829720942,1.028944010039447,1.0644937423501422,1.0732376062614266
2023-03-23,1.058000046726129,1.0547018228466398,1.0673297185623813,1.0655600459080854,1.324662828774502,1.202551945002067,1.283048170406301,1.3818830250239447,1.040543829720942,1.028944010039447,1.0653794819200675,1.0741306213896311
2023-03-24,1.0570828042503253,1.0537874397951303,1.0664043876452585,1.064636249224285,1.3385119861836223,1.2093552623757218,1.288718038008951,1.3879896498373794,1.040543829720942,1.028944010039447,1.0653481472294228,1.0740990293125314
2023-03-27,1.057675442179193,1.0543782302263773,1.0663730228103279,1.0646049363934253,1.3404629012599645,1.2110864501654999,1.2890814527053223,1.388381058836311,1.0411431639922386,1.028944010039447,1.0653481472294228,1.0740990293125314
2023-03-28,1.0580095848713724,1.054711331257538,1.0663730228103279,1.0646049363934253,1.3459637462517435,1.213102308548627,1.2901776807481542,1.3895617307384929,1.0413229351201794,1.028944010039447,1.0653481472294228,1.0740990293125314
2023-03-29,1.0581214009255289,1.0548227987347913,1.0663730228103279,1.0646049363934253,1.3479068024763905,1.2142075189650325,1.2894910755078697,1.388822235411407,1.041482023537864,1.028944010039447,1.0653481472294228,1.0740990293125314
2023-03-30,1.0580095730540597,1.054711319477065,1.0663730228103279,1.0646049363934253,1.3432615770725835,1.2124170435578887,1.2888794979561502,1.388163547252459,1.0414513917136423,1.028944010039447,1.0658086972334702,1.0745633623229032
2023-03-31,1.0579784551254405,1.0546802985559038,1.0663730228103279,1.0646049363934253,1.3506944336234663,1.218176331184982,1.2907023139820806,1.3901267771467638,1.0414513917136423,1.028944010039447,1.0650626048136624,1.073811141421241
2023-04-03,1.0579784551254405,1.0546802985559038,1.0663730228103279,1.0646049363934253,1.3491611682068283,1.218870287545845,1.2919443112646263,1.3914644470811142,1.0414513917136423,1.028944010039447,1.0655523606958304,1.0743049202098978
2023-04-04,1.0579784551254405,1.0546802985559038,1.0663730228103279,1.0646049363934253,1.3474200471487856,1.2225591683578365,1.2929478343281717,1.392545272819944,1.0414513917136423,1.028944010039447,1.065521020920516,1.0742733230063621
2023-04-05,1.0579784551254405,1.0546802985559038,1.0663730228103279,1.0646049363934253,1.3449246862516682,1.2237533130936644,1.2933105708430925,1.3929359513962336,1.0414513917136423,1.028944010039447,1.065521020920516,1.0742733230063621
2023-04-06,1.0579784551254405,1.0546802985559038,1.0663730228103279,1.0646049363934253,1.349958780491181,1.2278051538346235,1.2945873186701486,1.3943110487543369,1.0414513917136423,1.028944010039447,1.065521020920516,1.0742733230063621
2023-04-07,1.0579784551254405,1.0546802985559038,1.0663730228103279,1.0646049363934253,1.3623372148234005,1.2341559608258283,1.2985297467543093,1.3985571671562316,1.0414513917136423,1.028944010039447,1.065521020920516,1.0742733230063621
2023-04-10,1.0594504292628202,1.0561476839408872,1.0663730228103279,1.0646049363934253,1.3454577926217521,1.2293541772329344,1.29610363793812,1.3959441720502945,1.0414513917136423,1.028944010039447,1.065521020920516,1.0742733230063621
2023-04-11,1.0594192689560773,1.0561166207737125,1.0663730228103279,1.0646049363934253,1.3512974925764174,1.2348176318478707,1.297622851331465,1.3975804124098345,1.0414513917136423,1.028944010039447,1.065521020920516,1.0742733230063621
2023-04-12,1.0594192689560773,1.0561166207737125,1.0663730228103279,1.0646049363934253,1.352436078356283,1.2364315261445196,1.2970351174867962,1.3969474046694295,1.0414513917136423,1.028944010039447,1.065521020920516,1.0742733230063621
2023-04-13,1.0594192689560773,1.0561166207737125,1.0663730228103279,1.0646049363934253,1.3563310417556071,1.2388347002794318,1.2970355569528125,1.3969478779880795,1.0414513917136423,1.028944010039447,1.065521020920516,1.0742733230063621
2023-04-14,1.0594192689560773,1.0561166207737125,1.0663730228103279,1.0646049363934253,1.3720803429347428,1.2456419621431027,1.2983948837868309,1.398411915520509,1.0414513917136423,1.028944010039447,1.065521020920516,1.0742733230063621
2023-04-17,1.0594192689560773,1.0561166207737125,1.0663730228103279,1.0646049363934253,1.3818165088249317,1.2518711618728129,1.2987660047602254,1.3988116244209177,1.0414513917136423,1.028944010039447,1.065521020920516,1.0742733230063621
2023-04-18,1.0594192689560773,1.0561166207737125,1.0663730228103279,1.0646049363934253,1.3784304674485448,1.2499500860442805,1.2984170416143463,1.398435780194043,1.0414513917136423,1.028944010039447,1.065521020920516,1.0742733230063621
2023-04-19,1.0594192689560773,1.0561166207737125,1.0663730228103279,1.0646049363934253,1.3917467317336982,1.2522744682252869,1.303020935918189,1.4033943184112558,1.0414513917136423,1.028944010039447,1.065521020920516,1.0742733230063621
2023-04-20,1.0594192689560773,1.0561166207737125,1.0663730228103279,1.0646049363934253,1.3927567378917338,1.2521397374885146,1.3020381753003154,1.402335854476054,1.0414513917136423,1.028944010039447,1.065521020920516,1.0742733230063621
2023-04-21,1.0592650972785564,1.0561166207737125,1.0663730228103279,1.0646049363934253,1.3963664774315838,1.251681747492603,1.3024702352234543,1.4028011965320655,1.0414513917136423,1.028944010039447,1.0648227047680416,1.0742733230063621
2023-04-24,1.0596348119523624,1.0564541742830638,1.0663730228103279,1.0646049363934253,1.3920104867420826,1.2517891837546906,1.3021730843008776,1.4024811556908485,1.0414513917136423,1.028944010039447,1.0619561488056708,1.074440296045106
2023-04-25,1.060059259272638,1.0568773475671147,1.0663730228103279,1.0646049363934253,1.3983325824073785,1.2516825423614335,1.3032080575961533,1.403595854313303,1.0414513917136423,1.028944010039447,1.0595090345269311,1.0746568760317694
2023-04-26,1.060380430414934,1.0571975546706476,1.0668081030036345,1.0650392952074739,1.4034711412567176,1.2530905681524582,1.3060415876125078,1.4066476547996838,1.0414513917136423,1.028944010039447,1.0603912559147108,1.0745094912662794
2023-04-27,1.061892562848859,1.0587051482338918,1.0672869730799792,1.065517371299294,1.3989943036039176,1.253689782057019,1.3063159078193103,1.4069431062456583,1.0414513917136423,1.028944010039447,1.059528139224287,1.0747176357639612
2023-04-28,1.0634258620017758,1.0602338449813489,1.0688594521801604,1.0670872431702239,1.383510094752199,1.248389387411099,1.3060267832246961,1.406631710010794,1.0414513917136423,1.028944010039447,1.0626330079065511,1.0743654988409215
2023-05-02,1.0630967742345208,1.0601714782845852,1.0699020371807835,1.0681280995258617,1.360565346458092,1.2461393726260594,1.3041454170721638,1.4041701235491746,1.0414513917136423,1.028944010039447,1.062811969681882,1.0746096344969795
2023-05-03,1.0631542865193047,1.0601714782845852,1.0698391017668316,1.0680652684611838,1.3699581085686023,1.2471030371256986,1.3007673590084587,1.4033107730855274,1.0414513917136423,1.028944010039447,1.0642283610635552,1.0760417484252975
2023-05-04,1.064208466532876,1.0611915191542654,1.0698391017668316,1.0680652684611838,1.3612761255752095,1.2471547647589085,1.3008039472987958,1.4029433136831644,1.0414513917136423,1.028944010039447,1.0644743405467647,1.0762904583853712
2023-05-05,1.0641771662838604,1.0611603076389962,1.0697839075089373,1.0680101657174366,1.3582716170046727,1.2472259875666625,1.3008174572955569,1.4042649919180328,1.0414513917136423,1.028944010039447,1.063524939013238,1.0753305180910975
2023-05-08,1.0655179212177017,1.0624972616379547,1.0707806125898702,1.06900521822401,1.3758153712052599,1.245364154290605,1.295175606148033,1.4025722016846458,1.0414513917136423,1.028944010039447,1.0650527595276413,1.0768752980629033
2023-05-10,1.0650697117309167,1.0624660117184948,1.070287698260864,1.068513121165425,1.3736685262395427,1.245327525933126,1.2926658689510677,1.4042144726505559,1.0414513917136423,1.028944010039447,1.0650214344464788,1.076843625260019
2023-05-11,1.0652225893312923,1.0624660117184948,1.0701226082721502,1.0683483049020968,1.3784365369664828,1.245327525933126,1.2941071153557795,1.4058351343940378,1.0414513917136423,1.028944010039447,1.0650214344464788,1.076843625260019
2023-05-12,1.0668710162754704,1.0640789238714443,1.0714080294774644,1.069631594830902,1.3975630136748807,1.245327525933126,1.297928450000937,1.4118497353887527,1.0414513917136423,1.028944010039447,1.0650214344464788,1.076843625260019
2023-05-15,1.0668337605120108,1.064041765609494,1.0727750988550764,1.070996397556277,1.4026322895882055,1.2469807846641834,1.2964866492362026,1.4103229104244128,1.0414513917136423,1.028944010039447,1.0650214344464788,1.076843625260019
2023-05-16,1.0668023830484665,1.0640104702634468,1.0727435466462867,1.0709648976622312,1.4078273343100478,1.2448013725307503,1.3033036317105484,1.4177384488483493,1.0414513917136423,1.028944010039447,1.0650214344464788,1.076843625260019
2023-05-17,1.0668023830484665,1.0640104702634468,1.0727435466462867,1.0709648976622312,1.416731732885907,1.2496526226910827,1.3047012837921061,1.4192588198854013,1.0414513917136423,1.028944010039447,1.0650214344464788,1.076843625260019
2023-05-18,1.0668023830484665,1.0640104702634468,1.0727435466462867,1.0709648976622312,1.4167432225802608,1.249629792272756,1.305020593314416,1.4196061659495476,1.0414513917136423,1.028944010039447,1.0650214344464788,1.076843625260019
2023-05-19,1.0668023830484665,1.0640104702634468,1.0727435466462867,1.0709648976622312,1.414428096645513,1.2489494761720104,1.3014931717808742,1.4188223003427705,1.0414513917136423,1.028944010039447,1.0650214344464788,1.076843625260019
2023-05-22,1.0668023830484665,1.0640104702634468,1.0727435466462867,1.0709648976622312,1.4223426796552843,1.2501010781179527,1.305646582536094,1.4229518360624047,1.0414513917136423,1.028944010039447,1.0650214344464788,1.076843625260019
2023-05-23,1.0668023830484665,1.0640104702634468,1.0727435466462867,1.0709648976622312,1.4292651696034924,1.250370672710399,1.3084572256615246,1.4231347941873027,1.0414513917136423,1.028944010039447,1.0650214344464788,1.076843625260019
2023-05-24,1.0668023830484665,1.0640104702634468,1.0731544080556779,1.0713750778480151,1.4296196349322519,1.2499809608566894,1.3071874064080562,1.4218724736248587,1.0414513917136423,1.028944010039447,1.0650214344464788,1.076843625260019
2023-05-25,1.0668023830484665,1.0640104702634468,1.072697126230861,1.0709185542135933,1.4307869790718177,1.2499992767541805,1.3114322706749049,1.4234621195228112,1.0414513917136423,1.028944010039447,1.0650214344464788,1.076843625260019
2023-05-26,1.0668023830484665,1.0640104702634468,1.07092975170768,1.0708870566090576,1.4421157214461917,1.2565347832668736,1.32173510245109,1.4293443087859286,1.0414513917136423,1.028944010039447,1.0650214344464788,1.076843625260019
2023-05-29,1.0668023830484665,1.0640104702634468,1.071330362589364,1.0712561548413242,1.4329123442013367,1.2529888997612668,1.318504491078977,1.4260303689612637,1.0414513917136423,1.028944010039447,1.0650214344464788,1.076843625260019
2023-05-30,1.0668023830484665,1.0640104702634468,1.0712988528728173,1.0712246473073583,1.4343072388523777,1.2543913547586716,1.3195343190944155,1.4255079016323664,1.0414513917136423,1.028944010039447,1.0650214344464788,1.076843625260019
2023-05-31,1.0668023830484665,1.0640104702634468,1.0712988528728173,1.0712246473073583,1.4320294720549356,1.2553628697947732,1.3189480437868686,1.4242422090986542,1.0414513917136423,1.028944010039447,1.0647133481783382,1.076532119103291
2023-06-01,1.070185362129916,1.0673845958002293,1.0712988528728173,1.0712246473073583,1.4453211543260025,1.2589164897153424,1.3249463479418846,1.4242680657970657,1.0414513917136423,1.028944010039447,1.065265495368362,1.07709039536192
2023-06-02,1.0727695676818079,1.0699620382658794,1.0712988528728173,1.0712246473073583,1.4325820707166723,1.2584484741805868,1.3213591866407064,1.418100825889263,1.0414513917136423,1.028944010039447,1.0649994114730486,1.0768213578222188
2023-06-05,1.0727380156356996,1.0699305687941658,1.0712988528728173,1.0712246473073583,1.4341174430790489,1.2580991125983505,1.323735525997392,1.4199139829115823,1.0414513917136423,1.028944010039447,1.0652843871479216,1.0771094968482664
2023-06-06,1.075696887064036,1.0728816966037202,1.0742537547414683,1.074179344499076,1.437615889065189,1.25739610013528,1.32343483246465,1.4230095323742669,1.0414513917136423,1.028944010039447,1.0651705220329688,1.0769943677821174
2023-06-07,1.0749241146462867,1.0728501412597025,1.0734820190589438,1.0741477509889437,1.4370458988892103,1.2570187511277608,1.3243847472779284,1.4228332491163318,1.0411641661586108,1.0286602339393511,1.0652369617309951,1.0770615449890448
2023-06-08,1.0748296477858583,1.0728501412597025,1.0733876789332688,1.0741477509889437,1.4406970842459876,1.2581814542831458,1.325730368924154,1.4227638550278903,1.0404461419902078,1.027950832931277,1.0660662969546708,1.077900086186371
2023-06-09,1.075405101463239,1.0728501412597025,1.0739623605940973,1.0741477509889437,1.4542058974071246,1.260236576011746,1.3253779157071615,1.4205954223102821,1.039097636270307,1.0279205990832496,1.066034942063584,1.0778683832426597
2023-06-13,1.074800231640235,1.0728501412597025,1.0733583022517277,1.0741477509889437,1.4558708853168694,1.2621030019484476,1.3254265313487437,1.4209904882259379,1.0390670745751227,1.0279205990832496,1.066034942063584,1.0778683832426597
2023-06-14,1.0775058515527602,1.0755192977479089,1.0760602923614755,1.0768201358156615,1.4695589362789137,1.2662366030949257,1.3237842584864252,1.420095052741536,1.0390670745751227,1.0279205990832496,1.066034942063584,1.0778683832426597
2023-06-15,1.0774741602041853,1.075487664827387,1.0756577787166082,1.076417337941964,1.4692786723719438,1.2666402741100768,1.3305593598456738,1.427258327114526,1.0390670745751227,1.0279205990832496,1.066034942063584,1.0778683832426597
2023-06-16,1.0774741602041853,1.075487664827387,1.075044079887678,1.0758032057590279,1.4723547861788397,1.268147579016598,1.33672956041704,1.4309984021495241,1.0390670745751227,1.0279205990832496,1.066034942063584,1.0778683832426597
2023-06-19,1.0774741602041853,1.075487664827387,1.0747885298946902,1.075547475313336,1.467810609967248,1.2677809045876935,1.3355926561996752,1.4311861954368934,1.0390670745751227,1.0279205990832496,1.066034942063584,1.0778683832426597
2023-06-20,1.0774741602041853,1.075487664827387,1.0769142207277456,1.0776746671703363,1.4722157738136696,1.2678945745693522,1.339321554688439,1.4333402897752558,1.0390670745751227,1.0279205990832496,1.066034942063584,1.0778683832426597
2023-06-21,1.0774741602041853,1.075487664827387,1.076882546780077,1.077642970856596,1.4635729856239377,1.2668930154207576,1.3343405571631646,1.4300888315243392,1.0390670745751227,1.0279205990832496,1.066034942063584,1.0778683832426597
2023-06-22,1.0774741602041853,1.075487664827387,1.076882546780077,1.077642970856596,1.440189319900521,1.2652587688899672,1.3280304222079355,1.427530567485572,1.0390670745751227,1.0279205990832496,1.066034942063584,1.0778683832426597
2023-06-23,1.0774741602041853,1.075487664827387,1.076882546780077,1.077642970856596,1.4447721581957589,1.2652215553967647,1.3281811185071095,1.4278722066201543,1.0390670745751227,1.0279205990832496,1.0658630746560658,1.0776946080338328
2023-06-26,1.0774741602041853,1.075487664827387,1.076882546780077,1.077642970856596,1.4545327473924998,1.2652215553967647,1.3307445080658282,1.4269728957477326,1.0390670745751227,1.0279205990832496,1.0659879706102193,1.0778208903861883
2023-06-27,1.0774741602041853,1.075487664827387,1.076882546780077,1.077642970856596,1.445297335454991,1.2652215553967647,1.3373789723847531,1.4322956834401814,1.0390670745751227,1.0279205990832496,1.0663999693173944,1.078237462454212
2023-06-28,1.0778214732249856,1.0758343375212676,1.076882546780077,1.077642970856596,1.4482850098977484,1.2652215553967647,1.3370933483576208,1.4316888888463113,1.0390670745751227,1.0279205990832496,1.0663379299309441,1.0781747344041903
2023-06-29,1.0774715920863724,1.0758026953348698,1.076882546780077,1.077642970856596,1.4420290899776889,1.2655170813821865,1.338335809317511,1.4343102539342332,1.0390670745751227,1.0279205990832496,1.0662525306896815,1.0780883871950344
2023-06-30,1.078644403435381,1.0758026953348698,1.076882546780077,1.077642970856596,1.4359471931773133,1.267102689421072,1.3382371653085443,1.4402823143187606,1.0390670745751227,1.0279205990832496,1.066026846424621,1.0778601977386615
2023-07-03,1.0796135546454237,1.076737652042856,1.076882546780077,1.077642970856596,1.4291134081432315,1.2670654216949127,1.3353825078481596,1.439126183607784,1.0390670745751227,1.0279205990832496,1.065478837766127,1.0773061059510225
2023-07-04,1.0795818013055813,1.0767059832883843,1.076882546780077,1.077642970856596,1.4347279441327752,1.2670654216949127,1.3348356553573706,1.4370282610122027,1.0390670745751227,1.0279205990832496,1.0658461271240727,1.0774093226490336
2023-07-05,1.0795818013055813,1.0767059832883843,1.076882546780077,1.077642970856596,1.4338129860524125,1.2670654216949127,1.3365123659799885,1.4364626957166913,1.0390670745751227,1.0279205990832496,1.0640934535144397,1.0770433026188624
2023-07-06,1.0795818013055813,1.0767059832883843,1.076882546780077,1.077642970856596,1.4411938673316849,1.2709041283138076,1.3379002145721295,1.4357466807462747,1.0390670745751227,1.0279205990832496,1.0640542748453559,1.0770353248957645
2023-07-07,1.0795818013055813,1.0767059832883843,1.076882546780077,1.077642970856596,1.4445505299262984,1.2709041283138076,1.3407294941918886,1.4379501355346829,1.0390670745751227,1.0279205990832496,1.0646036016275449,1.0775913532519448
2023-07-10,1.0795818013055813,1.0767059832883843,1.076882546780077,1.077642970856596,1.4451611431347695,1.270866748780622,1.3438775388742175,1.441136642339411,1.0383868768194688,1.0279205990832496,1.0644548977964696,1.0774408352917226
2023-07-11,1.0776216687688107,1.07475107220353,1.076882546780077,1.077642970856596,1.4485023752498771,1.2729222651066108,1.3416651796853296,1.4397548423790014,1.037243855972783,1.0279205990832496,1.0658188427151105,1.078821419810122
2023-07-12,1.0776130287786077,1.074742455228757,1.076882546780077,1.077642970856596,1.4494224852601414,1.2734469756447326,1.3396064489229245,1.436728530209027,1.0372133488005486,1.0279205990832496,1.0657874951020896,1.0787896897683629
2023-07-13,1.0774288254108084,1.074558742546669,1.076882546780077,1.077642970856596,1.4527096450086878,1.2748396314899404,1.3416946046033955,1.438980681622766,1.0372133488005486,1.0279205990832496,1.0657874951020896,1.0787896897683629
2023-07-14,1.077555385904676,1.0746849659054087,1.076882546780077,1.077642970856596,1.457025478729667,1.2769458480383329,1.3441476729921513,1.4416873221783537,1.0372133488005486,1.0279205990832496,1.0657874951020896,1.0787896897683629
2023-07-17,1.0771592423165877,1.0742898775748901,1.076882546780077,1.077642970856596,1.4684593824680672,1.280799076452321,1.347085061831519,1.4463158245561014,1.036488665527381,1.0279205990832496,1.0657874951020896,1.0787896897683629
2023-07-18,1.0773827629973376,1.0745128028354505,1.076882546780077,1.077642970856596,1.4627310174350194,1.280476754323797,1.3445166991513924,1.4445120466708623,1.0364581805666302,1.0279205990832496,1.0657874951020896,1.0787896897683629
2023-07-19,1.0788231762198723,1.0759493790478647,1.076882546780077,1.077642970856596,1.451734552399237,1.2797712176579374,1.338294191242257,1.4364626205511786,1.0364581805666302,1.0279205990832496,1.0657874951020896,1.0787896897683629
2023-07-20,1.078791446126454,1.0759177334778927,1.076882546780077,1.077642970856596,1.4593625361838258,1.2812216629292152,1.345377669035112,1.4444873175835262,1.0364581805666302,1.0279205990832496,1.0657874951020896,1.0787896897683629
2023-07-21,1.078791446126454,1.0759177334778927,1.076882546780077,1.077642970856596,1.4629628084555992,1.2813614057759908,1.3484712209505079,1.4481315577072633,1.0364581805666302,1.0279205990832496,1.0657874951020896,1.0787896897683629
2023-07-24,1.078791446126454,1.0759177334778927,1.076882546780077,1.077642970856596,1.4702152701624145,1.2819969029951213,1.349279537434137,1.449408588262217,1.0364581805666302,1.0279205990832496,1.0643620751709124,1.0787896897683629
2023-07-25,1.0795715614690564,1.0759177334778927,1.076882546780077,1.077642970856596,1.4752408274558195,1.28359707343066,1.351826765284556,1.4516484275611217,1.0364581805666302,1.0279205990832496,1.0643307704039957,1.0787896897683629
2023-07-26,1.0798282766009106,1.0759177334778927,1.076882546780077,1.077642970856596,1.4891855674110073,1.2882430658739132,1.3589127620757102,1.4579830481399614,1.0364581805666302,1.0279205990832496,1.0643307704039957,1.0787896897683629
2023-07-27,1.079775252586178,1.0758812630311918,1.0768460436290428,1.0776064419294222,1.4945519299463748,1.2919571259515004,1.3612222295186953,1.4617045798876367,1.0364581805666302,1.0279205990832496,1.0643307704039957,1.0787896897683629
2023-07-28,1.0784748468562309,1.075849619464632,1.075489100427883,1.0775747476223068,1.512066238508176,1.2960692446094062,1.3652082285122835,1.4664885532551446,1.0364581805666302,1.0279205990832496,1.0643307704039957,1.0787896897683629
2023-07-31,1.0788493003014261,1.075849619464632,1.0754574683955176,1.0775747476223068,1.5151576926213846,1.2974317846712096,1.3673120304536943,1.467876524285978,1.0364581805666302,1.0279205990832496,1.0643307704039957,1.0787896897683629
2023-08-01,1.0746236443234884,1.075849619464632,1.0716392217683317,1.0775747476223068,1.5246713793598543,1.3045386428066348,1.3698629569476115,1.470656711780506,1.0364581805666302,1.0279205990832496,1.0643307704039957,1.0787896897683629
2023-08-02,1.0709057158021718,1.0722845227881312,1.0716077029676916,1.0775747476223068,1.5439857406079436,1.3097550615740907,1.3819007243779973,1.482836099809511,1.0364581805666302,1.0279205990832496,1.0643307704039957,1.0787896897683629
2023-08-03,1.073670208511952,1.0750210370431788,1.0722472768966285,1.0775747476223068,1.5255128658060642,1.3012103990658692,1.374702213290142,1.4795925668034575,1.0386278161567675,1.0300723628084267,1.066558752161913,1.0787896897683629
2023-08-04,1.0741735798420915,1.0749261822457927,1.0722157402120138,1.0775747476223068,1.5237425404302745,1.3012089723269376,1.374470130401956,1.478179552420766,1.0385972682798217,1.0300420665624619,1.0660340127844994,1.0787896897683629
2023-08-07,1.0733845797598263,1.0749261822457927,1.0722157402120138,1.0775747476223068,1.5307108122578734,1.3012187229746426,1.3767095359896475,1.4812490800826232,1.0385972682798217,1.0300420665624619,1.0660503362735505,1.0787896897683629
