date,META_A,META_D,META_BEST
2024-10-16,1.3019513317737887,1.3414075911370087,1.2657705315076515
2024-10-17,1.3023489115877451,1.3417618454404103,1.265427948231396
2024-10-18,1.302453267018493,1.341882612951579,1.2655964289212238
2024-10-21,1.302919762619013,1.3424141662016345,1.2656194672430412
2024-10-22,1.303744961485704,1.3433960001578498,1.265945891597301
2024-10-23,1.303633951053323,1.3433997006870082,1.2659223383016507
2024-10-24,1.3053563949207456,1.3454556078478288,1.267429655275012
2024-10-25,1.3085481880056191,1.3495086107023335,1.270523058160345
2024-10-28,1.3071324775466473,1.3479057841103543,1.269373183348982
2024-10-29,1.3093184363250765,1.3503090047128372,1.2707955029338476
2024-10-30,1.3100055837129454,1.3518781788173455,1.2720689259933653
2024-10-31,1.3082108903192018,1.3498168984555443,1.2707252973287908
2024-11-01,1.3076576678133611,1.3486657851913406,1.270194651289871
2024-11-02,1.3071403256203307,1.348222707359821,1.2698259867565294
2024-11-05,1.3052790030339547,1.3463160438016017,1.2700836924628607
2024-11-06,1.3040454868628537,1.3443922877909265,1.2706426917835463
2024-11-07,1.3012161184192992,1.3414936029838456,1.2703992505959556
2024-11-08,1.3000768276757793,1.3405418812678416,1.270931083563484
2024-11-11,1.2996478621006886,1.3411175425452253,1.270286292502576
2024-11-12,1.2992952709485286,1.3413859093692364,1.270127324143493
2024-11-13,1.2996103038121078,1.3420789996548632,1.2699676322802513
2024-11-14,1.298580201724002,1.3406852127197264,1.269443833881304
2024-11-15,1.2992327333102087,1.3423375022240618,1.2700841292789518
2024-11-18,1.3001030539077925,1.343568449796715,1.270159838495826
2024-11-19,1.3019242387755507,1.3453471094423919,1.2707523817582864
2024-11-20,1.301550049028535,1.3454897463084576,1.2709525537880502
2024-11-21,1.3028594756246101,1.346542491123213,1.2714685390931393
2024-11-22,1.3075222409547953,1.3499256182737198,1.272757291252561
2024-11-25,1.308528980779441,1.352065056095271,1.2745548288354198
2024-11-26,1.3045506918061045,1.34983925597963,1.273055883380801
2024-11-27,1.3033822422021348,1.3491135880861143,1.2728059660360524
2024-11-28,1.303211097252215,1.3496766565140266,1.2721517299183862
2024-11-29,1.3024117594380729,1.3493477610872688,1.271718664774812
2024-12-02,1.3076961797225586,1.3530771476948322,1.2726161070363142
2024-12-03,1.3109484676857721,1.3554692355391411,1.2732294372574222
2024-12-04,1.307079698102182,1.3529012701025795,1.273461315805313
2024-12-05,1.3058587755875406,1.352030331155884,1.2740682509642018
2024-12-06,1.3041679404270832,1.350244614694723,1.2734388323943269
2024-12-09,1.308182833961929,1.353423347064191,1.2740658540744274
2024-12-10,1.3072625891562883,1.352347301330368,1.273957436816033
2024-12-11,1.3101399698527816,1.3546535436387415,1.2742329067558582
2024-12-12,1.3102183733810462,1.354862840267417,1.2744409938615984
2024-12-13,1.3136036764360897,1.357288556544292,1.2747016845152486
2024-12-16,1.313534966335239,1.3570059785146125,1.2748882222352578
2024-12-17,1.311450680601253,1.3554084420290478,1.2753210612854355
2024-12-18,1.3082935013043213,1.3537027151197414,1.2744712538469405
2024-12-19,1.3021545773663892,1.3467875549290138,1.2789783409695537
2024-12-20,1.3040949401153479,1.3483513557762263,1.2808346908853976
2024-12-23,1.3013723689628869,1.3476518781529558,1.279774981630271
2024-12-24,1.3047836301986162,1.3488969681740266,1.28185365978276
2024-12-25,1.3059735853220795,1.3499208477564952,1.2830248550375953
