time,open,high,low,close,Volume
2018-07-02T19:00:00+03:00,63967,64135,63924,64015,179422
2018-07-02T23:00:00+03:00,64015,64057,63938,63960,29671
2018-07-03T07:00:00+03:00,63945,63945,63693,63706,200838
2018-07-03T11:00:00+03:00,63710,63843,63625,63632,394485
2018-07-03T15:00:00+03:00,63632,63880,63567,63703,444364
2018-07-03T19:00:00+03:00,63702,63773,63662,63670,61098
2018-07-03T23:00:00+03:00,63668,63689,63614,63614,20969
2018-07-04T07:00:00+03:00,63611,63850,63435,63836,194445
2018-07-04T11:00:00+03:00,63834,63839,63721,63799,271211
2018-07-04T15:00:00+03:00,63795,63876,63754,63764,209426
2018-07-04T19:00:00+03:00,63789,63828,63701,63713,51344
2018-07-04T23:00:00+03:00,63714,63743,63690,63736,14361
2018-07-05T07:00:00+03:00,63704,63859,63611,63834,160851
2018-07-05T11:00:00+03:00,63830,63848,63510,63530,507913
2018-07-05T15:00:00+03:00,63529,63667,63401,63534,660898
2018-07-05T19:00:00+03:00,63549,63648,63522,63560,112143
2018-07-05T23:00:00+03:00,63560,63635,63560,63635,10622
2018-07-06T07:00:00+03:00,63623,63643,63530,63594,119616
2018-07-06T11:00:00+03:00,63595,63748,63577,63663,365564
2018-07-06T15:00:00+03:00,63663,63671,63359,63379,560290
2018-07-06T19:00:00+03:00,63419,63473,63398,63458,69290
2018-07-06T23:00:00+03:00,63458,63467,63409,63425,13054
2018-07-09T07:00:00+03:00,63408,63408,63256,63289,159821
2018-07-09T11:00:00+03:00,63285,63296,63125,63146,290017
2018-07-09T15:00:00+03:00,63146,63305,63060,63061,300502
2018-07-09T19:00:00+03:00,63070,63092,62870,62909,141660
2018-07-09T23:00:00+03:00,62909,62960,62905,62938,15686
2018-07-10T07:00:00+03:00,62934,62975,62816,62886,154343
2018-07-10T11:00:00+03:00,62884,63095,62856,63032,398174
2018-07-10T15:00:00+03:00,63033,63055,62438,62454,545035
2018-07-10T19:00:00+03:00,62430,62430,62093,62111,214596
2018-07-10T23:00:00+03:00,62111,62212,62101,62199,35334
2018-07-11T07:00:00+03:00,62205,62644,62205,62594,296366
2018-07-11T11:00:00+03:00,62596,62785,62388,62500,633333
2018-07-11T15:00:00+03:00,62500,62581,62071,62501,771014
2018-07-11T19:00:00+03:00,62511,62900,62370,62839,327850
2018-07-11T23:00:00+03:00,62839,62869,62785,62789,30650
2018-07-12T07:00:00+03:00,62789,62789,62516,62682,207588
2018-07-12T11:00:00+03:00,62685,62693,62477,62560,387784
2018-07-12T15:00:00+03:00,62560,62677,62351,62561,585767
2018-07-12T19:00:00+03:00,62575,62759,62506,62722,133302
2018-07-12T23:00:00+03:00,62719,62742,62687,62690,14727
2018-07-13T07:00:00+03:00,62690,62805,62600,62725,171985
2018-07-13T11:00:00+03:00,62726,62808,62623,62729,420168
2018-07-13T15:00:00+03:00,62729,62734,62472,62539,365878
2018-07-13T19:00:00+03:00,62565,63199,62565,62918,531063
2018-07-13T23:00:00+03:00,62918,63005,62912,62990,16848
2018-07-16T07:00:00+03:00,62974,62974,62533,62613,229346
2018-07-16T11:00:00+03:00,62613,62672,62506,62617,366807
2018-07-16T15:00:00+03:00,62617,62835,62607,62709,415953
2018-07-16T19:00:00+03:00,62722,62784,62654,62687,118574
2018-07-16T23:00:00+03:00,62686,62761,62679,62751,14140
2018-07-17T07:00:00+03:00,62765,62924,62765,62860,366675
2018-07-17T11:00:00+03:00,62858,63038,62832,62987,488598
2018-07-17T15:00:00+03:00,62989,63016,62825,62873,387424
2018-07-17T19:00:00+03:00,62882,63006,62866,62974,113825
2018-07-17T23:00:00+03:00,62976,63035,62959,63035,23711
2018-07-18T07:00:00+03:00,63039,63313,63039,63287,262063
2018-07-18T11:00:00+03:00,63289,63607,63285,63556,575341
2018-07-18T15:00:00+03:00,63553,63669,63412,63573,478786
2018-07-18T19:00:00+03:00,63545,63545,63345,63411,146378
2018-07-18T23:00:00+03:00,63410,63423,63368,63372,16099
2018-07-19T07:00:00+03:00,63381,63740,63381,63717,216683
2018-07-19T11:00:00+03:00,63716,64025,63662,63867,641265
2018-07-19T15:00:00+03:00,63871,64070,63734,64029,587510
2018-07-19T19:00:00+03:00,64065,64199,63822,64164,402980
2018-07-19T23:00:00+03:00,64166,64184,64035,64040,26707
2018-07-20T07:00:00+03:00,64040,64040,63817,63837,196766
2018-07-20T11:00:00+03:00,63839,63959,63736,63881,517623
2018-07-20T15:00:00+03:00,63881,63954,63672,63897,467259
2018-07-20T19:00:00+03:00,63911,64026,63861,63910,147680
2018-07-20T23:00:00+03:00,63908,63931,63865,63900,15198
2018-07-23T07:00:00+03:00,63882,63882,63474,63497,260221
2018-07-23T11:00:00+03:00,63498,63543,63332,63509,487879
2018-07-23T15:00:00+03:00,63511,63592,63388,63425,342988
2018-07-23T19:00:00+03:00,63440,63519,63361,63417,134511
2018-07-23T23:00:00+03:00,63416,63468,63409,63447,18571
2018-07-24T07:00:00+03:00,63450,63516,63202,63216,270363
2018-07-24T11:00:00+03:00,63217,63317,63050,63105,393897
2018-07-24T15:00:00+03:00,63109,63223,63021,63117,317596
2018-07-24T19:00:00+03:00,63124,63903,63070,63647,678272
2018-07-24T23:00:00+03:00,63646,63700,63641,63673,32080
2018-07-25T07:00:00+03:00,63670,63670,63387,63473,231932
2018-07-25T11:00:00+03:00,63475,63483,63173,63266,470015
2018-07-25T15:00:00+03:00,63269,63517,63210,63372,543491
2018-07-25T19:00:00+03:00,63371,63443,63217,63225,122489
2018-07-25T23:00:00+03:00,63223,63280,63157,63171,30682
2018-07-26T07:00:00+03:00,63172,63393,63172,63297,193320
2018-07-26T11:00:00+03:00,63298,63460,63235,63452,288677
2018-07-26T15:00:00+03:00,63453,63465,63192,63195,468218
2018-07-26T19:00:00+03:00,63220,63306,63179,63302,118289
2018-07-26T23:00:00+03:00,63303,63329,63291,63319,17950
2018-07-27T07:00:00+03:00,63330,63373,63253,63353,109297
2018-07-27T11:00:00+03:00,63352,63400,63297,63387,311344
2018-07-27T15:00:00+03:00,63390,63400,63002,63052,519976
2018-07-27T19:00:00+03:00,63050,63240,63042,63130,120768
2018-07-27T23:00:00+03:00,63134,63173,63131,63142,16146
2018-07-30T07:00:00+03:00,63143,63229,63042,63106,146837
2018-07-30T11:00:00+03:00,63105,63170,62777,62812,428876
2018-07-30T15:00:00+03:00,62815,62878,62549,62607,436667
2018-07-30T19:00:00+03:00,62586,62678,62536,62659,109085
2018-07-30T23:00:00+03:00,62662,62670,62585,62594,24125
2018-07-31T07:00:00+03:00,62619,62771,62594,62751,187160
2018-07-31T11:00:00+03:00,62752,62798,62632,62758,364394
2018-07-31T15:00:00+03:00,62758,62953,62688,62731,453086
2018-07-31T19:00:00+03:00,62730,62855,62551,62826,211285
2018-07-31T23:00:00+03:00,62827,62904,62820,62900,26329
2018-08-01T07:00:00+03:00,62900,62991,62826,62898,183508
2018-08-01T11:00:00+03:00,62897,63160,62874,63149,404650
2018-08-01T15:00:00+03:00,63146,63284,63103,63224,674123
2018-08-01T19:00:00+03:00,63236,63437,63214,63344,246215
2018-08-01T23:00:00+03:00,63344,63397,63338,63387,21866
2018-08-02T07:00:00+03:00,63390,63554,63377,63418,251875
2018-08-02T11:00:00+03:00,63418,63681,63387,63591,559371
2018-08-02T15:00:00+03:00,63591,63906,63501,63707,872841
2018-08-02T19:00:00+03:00,63714,63850,63707,63774,159483
2018-08-02T23:00:00+03:00,63774,63779,63702,63730,19601
2018-08-03T07:00:00+03:00,63737,63865,63677,63841,188529
2018-08-03T11:00:00+03:00,63840,63865,63535,63649,514301
2018-08-03T15:00:00+03:00,63649,63695,63474,63507,460950
2018-08-03T19:00:00+03:00,63528,63625,63527,63617,85470
2018-08-03T23:00:00+03:00,63619,63680,63619,63668,19348
2018-08-06T07:00:00+03:00,63674,63922,63674,63813,279769
2018-08-06T11:00:00+03:00,63813,64042,63787,63956,526745
2018-08-06T15:00:00+03:00,63956,64114,63925,63940,402653
2018-08-06T19:00:00+03:00,63961,64090,63880,64049,144641
2018-08-06T23:00:00+03:00,64049,64080,64027,64071,19965
2018-08-07T07:00:00+03:00,64045,64045,63796,63837,202767
2018-08-07T11:00:00+03:00,63835,63867,63705,63756,461724
2018-08-07T15:00:00+03:00,63756,63809,63672,63759,294002
2018-08-07T19:00:00+03:00,63766,63848,63752,63824,83928
2018-08-07T23:00:00+03:00,63824,63830,63771,63805,9881
2018-08-08T07:00:00+03:00,63801,63919,63746,63900,187066
2018-08-08T11:00:00+03:00,63901,65198,63894,65071,1719098
2018-08-08T15:00:00+03:00,65072,65366,64749,65201,1170200
2018-08-08T19:00:00+03:00,65195,65995,65136,65826,562043
2018-08-08T23:00:00+03:00,65826,65885,65636,65855,89686
2018-08-09T07:00:00+03:00,65866,67049,65866,66662,1014351
2018-08-09T11:00:00+03:00,66666,66672,66091,66464,1061341
2018-08-09T15:00:00+03:00,66468,66697,66271,66513,762194
2018-08-09T19:00:00+03:00,66605,66969,66605,66959,235223
2018-08-09T23:00:00+03:00,66962,67036,66908,67033,67128
2018-08-10T07:00:00+03:00,67036,67431,66981,67134,659602
2018-08-10T11:00:00+03:00,67133,67287,66816,67276,903358
2018-08-10T15:00:00+03:00,67277,68061,67196,67977,1760923
2018-08-10T19:00:00+03:00,68004,68221,67855,67952,293287
2018-08-10T23:00:00+03:00,67948,68046,67908,68046,47166
2018-08-13T07:00:00+03:00,68048,69031,68048,68497,677235
2018-08-13T11:00:00+03:00,68498,68630,68014,68200,928136
2018-08-13T15:00:00+03:00,68196,68384,67658,68200,1260406
2018-08-13T19:00:00+03:00,68221,68524,68130,68213,423494
2018-08-13T23:00:00+03:00,68208,68225,68087,68099,29254
2018-08-14T07:00:00+03:00,68097,68097,67000,67030,684588
2018-08-14T11:00:00+03:00,67031,67217,66720,66827,1080717
2018-08-14T15:00:00+03:00,66828,67005,66602,66779,826392
2018-08-14T19:00:00+03:00,66770,66980,66650,66665,241411
2018-08-14T23:00:00+03:00,66664,66700,66607,66627,51515
2018-08-15T07:00:00+03:00,66638,66817,66521,66627,330174
2018-08-15T11:00:00+03:00,66627,67657,66617,67478,1285256
2018-08-15T15:00:00+03:00,67480,68050,67310,68047,1207102
2018-08-15T19:00:00+03:00,67960,68000,67429,67629,379279
2018-08-15T23:00:00+03:00,67628,67636,67514,67590,42694
2018-08-16T07:00:00+03:00,67590,67590,67003,67245,425614
2018-08-16T11:00:00+03:00,67245,67449,66955,67353,765769
2018-08-16T15:00:00+03:00,67350,67408,66866,67089,802290
2018-08-16T19:00:00+03:00,67027,67276,66931,67174,242989
2018-08-16T23:00:00+03:00,67174,67177,67067,67096,26774
2018-08-17T07:00:00+03:00,67067,67192,67008,67113,201766
2018-08-17T11:00:00+03:00,67111,67867,67083,67764,1372138
2018-08-17T15:00:00+03:00,67764,67894,67559,67721,699079
2018-08-17T19:00:00+03:00,67732,67752,67240,67329,292338
2018-08-17T23:00:00+03:00,67333,67351,67227,67260,34887
2018-08-20T07:00:00+03:00,67289,67581,67278,67314,313804
2018-08-20T11:00:00+03:00,67315,67425,67200,67387,564980
2018-08-20T15:00:00+03:00,67386,67529,67325,67425,481475
2018-08-20T19:00:00+03:00,67434,67465,67342,67377,111343
2018-08-20T23:00:00+03:00,67381,67392,67261,67310,24830
2018-08-21T07:00:00+03:00,67303,67706,67063,67443,638837
2018-08-21T11:00:00+03:00,67442,67692,67314,67651,752971
2018-08-21T15:00:00+03:00,67650,67839,67480,67550,797385
2018-08-21T19:00:00+03:00,67521,67642,67364,67480,294941
2018-08-21T23:00:00+03:00,67481,67519,67456,67463,21636
2018-08-22T07:00:00+03:00,67510,68032,67510,67956,542024
2018-08-22T11:00:00+03:00,67958,68274,67751,68229,1061781
2018-08-22T15:00:00+03:00,68229,68236,67943,68122,643241
2018-08-22T19:00:00+03:00,68128,68657,68112,68254,569857
2018-08-22T23:00:00+03:00,68255,68298,68170,68202,43285
2018-08-23T07:00:00+03:00,68228,68869,68228,68737,653206
2018-08-23T11:00:00+03:00,68735,69229,67764,68107,2529477
2018-08-23T15:00:00+03:00,68110,68591,67650,68348,1334739
2018-08-23T19:00:00+03:00,68381,68497,68272,68396,203162
2018-08-23T23:00:00+03:00,68397,68417,68330,68391,17687
2018-08-24T07:00:00+03:00,68391,68391,67822,67968,317131
2018-08-24T11:00:00+03:00,67970,68148,67556,67707,823176
2018-08-24T15:00:00+03:00,67707,67859,67470,67580,853125
2018-08-24T19:00:00+03:00,67600,67639,67263,67333,318142
2018-08-24T23:00:00+03:00,67331,67372,67232,67273,33798
2018-08-27T07:00:00+03:00,67280,67698,67280,67657,283949
2018-08-27T11:00:00+03:00,67657,67666,67365,67484,440132
2018-08-27T15:00:00+03:00,67485,67512,67142,67377,642336
2018-08-27T19:00:00+03:00,67392,67868,67300,67616,327195
2018-08-27T23:00:00+03:00,67615,67704,67603,67704,19984
2018-08-28T07:00:00+03:00,67702,67702,67377,67615,240640
2018-08-28T11:00:00+03:00,67615,67810,67503,67669,630250
2018-08-28T15:00:00+03:00,67670,68012,67580,67870,625778
2018-08-28T19:00:00+03:00,67889,68120,67860,68064,191098
2018-08-28T23:00:00+03:00,68062,68072,68013,68036,20823
2018-08-29T07:00:00+03:00,68058,68415,68058,68357,328949
2018-08-29T11:00:00+03:00,68360,68364,67843,68190,837817
2018-08-29T15:00:00+03:00,68189,68570,68177,68400,694401
2018-08-29T19:00:00+03:00,68384,68384,68062,68190,286905
2018-08-29T23:00:00+03:00,68191,68196,68099,68106,18339
2018-08-30T07:00:00+03:00,68112,68334,68089,68243,237675
2018-08-30T11:00:00+03:00,68248,68446,68184,68272,560493
2018-08-30T15:00:00+03:00,68277,68508,67900,68412,979269
2018-08-30T19:00:00+03:00,68440,68580,68232,68384,289678
2018-08-30T23:00:00+03:00,68389,68423,68343,68408,21323
2018-08-31T07:00:00+03:00,68407,68407,68089,68153,297912
2018-08-31T11:00:00+03:00,68151,68249,67949,68062,575894
2018-08-31T15:00:00+03:00,68063,68174,67433,67810,1058808
2018-08-31T19:00:00+03:00,67760,67837,67533,67618,227744
2018-08-31T23:00:00+03:00,67620,67700,67576,67690,31088
2018-09-03T07:00:00+03:00,67700,67959,67700,67872,207310
2018-09-03T11:00:00+03:00,67872,68230,67866,68215,653671
2018-09-03T15:00:00+03:00,68212,68317,68168,68232,368139
2018-09-03T19:00:00+03:00,68261,68305,68202,68253,83135
2018-09-03T23:00:00+03:00,68252,68268,68245,68267,8427
2018-09-04T07:00:00+03:00,68274,68527,68274,68388,229683
2018-09-04T11:00:00+03:00,68386,68457,68155,68442,634780
2018-09-04T15:00:00+03:00,68437,68619,68072,68121,860900
2018-09-04T19:00:00+03:00,68150,68305,68106,68284,183251
2018-09-04T23:00:00+03:00,68286,68298,68175,68230,31821
2018-09-05T07:00:00+03:00,68235,68700,68235,68525,448049
2018-09-05T11:00:00+03:00,68526,68640,68341,68455,647964
2018-09-05T15:00:00+03:00,68456,68583,68226,68510,697632
2018-09-05T19:00:00+03:00,68499,68499,68268,68342,216462
2018-09-05T23:00:00+03:00,68343,68372,68316,68367,24504
2018-09-06T07:00:00+03:00,68365,68458,68250,68355,195175
2018-09-06T11:00:00+03:00,68352,68515,68258,68436,434900
2018-09-06T15:00:00+03:00,68435,69720,68425,69495,1824821
2018-09-06T19:00:00+03:00,69475,69584,69283,69285,302042
2018-09-06T23:00:00+03:00,69287,69365,69267,69327,45623
2018-09-07T07:00:00+03:00,69320,69354,68859,69182,528102
2018-09-07T11:00:00+03:00,69184,69544,68912,69538,821564
2018-09-07T15:00:00+03:00,69539,69866,69277,69571,1307226
2018-09-07T19:00:00+03:00,69621,70027,69621,69983,416873
2018-09-07T23:00:00+03:00,69986,69989,69928,69978,33332
2018-09-10T07:00:00+03:00,69978,70200,69808,69915,431178
2018-09-10T11:00:00+03:00,69915,70580,69762,70220,1142395
2018-09-10T15:00:00+03:00,70218,70568,70149,70563,749905
2018-09-10T19:00:00+03:00,70518,70670,70493,70583,265050
2018-09-10T23:00:00+03:00,70582,70645,70565,70645,37181
2018-09-11T07:00:00+03:00,70621,70621,69928,69966,527921
2018-09-11T11:00:00+03:00,69966,70298,69902,70175,811767
2018-09-11T15:00:00+03:00,70177,70379,69658,69733,1288388
2018-09-11T19:00:00+03:00,69694,69795,69579,69653,280517
2018-09-11T23:00:00+03:00,69650,69679,69450,69450,77828
2018-09-12T07:00:00+03:00,69486,69842,69486,69600,357076
2018-09-12T11:00:00+03:00,69599,69720,69037,69183,1135324
2018-09-12T15:00:00+03:00,69184,69304,68691,68846,937010
2018-09-12T19:00:00+03:00,68859,70000,68759,69090,539913
2018-09-12T23:00:00+03:00,69092,69124,69039,69070,20787
2018-09-13T07:00:00+03:00,69037,69037,68583,68734,388566
2018-09-13T11:00:00+03:00,68734,68737,68182,68328,851125
2018-09-13T15:00:00+03:00,68328,68987,68001,68549,1564318
2018-09-13T19:00:00+03:00,68587,68587,68210,68277,256490
2018-09-13T23:00:00+03:00,68282,68331,68271,68295,21300
2018-09-14T07:00:00+03:00,68280,68415,68159,68292,263077
2018-09-14T11:00:00+03:00,68294,68570,67513,67744,1599703
2018-09-14T15:00:00+03:00,67744,68130,67713,67930,773107
2018-09-14T19:00:00+03:00,67948,68227,67948,68150,234922
2018-09-14T23:00:00+03:00,68152,68158,68030,68042,26798
2018-09-17T07:00:00+03:00,68128,68393,68095,68164,316421
2018-09-17T11:00:00+03:00,68165,68314,68020,68093,514689
2018-09-17T15:00:00+03:00,68094,68139,67923,68010,416161
2018-09-17T19:00:00+03:00,68037,68080,67958,68038,119476
2018-09-17T23:00:00+03:00,68040,68100,68036,68091,13632
2018-09-18T07:00:00+03:00,68073,68073,67622,67766,398573
2018-09-18T11:00:00+03:00,67766,67847,67618,67696,587289
2018-09-18T15:00:00+03:00,67693,67718,67311,67419,635736
2018-09-18T19:00:00+03:00,67390,67510,67341,67425,137437
2018-09-18T23:00:00+03:00,67423,67432,67350,67370,31175
2018-09-19T07:00:00+03:00,67358,67358,66946,67076,315781
2018-09-19T11:00:00+03:00,67074,67102,66840,66917,466744
2018-09-19T15:00:00+03:00,66916,66946,66682,66782,483162
2018-09-19T19:00:00+03:00,67402,67466,67380,67455,55092
2018-09-19T23:00:00+03:00,67455,67472,67401,67433,10710
2018-09-20T07:00:00+03:00,67433,67450,67005,67074,291508
2018-09-20T11:00:00+03:00,67073,67110,66814,67022,853285
2018-09-20T15:00:00+03:00,67025,67253,66927,66997,921804
2018-09-20T19:00:00+03:00,66972,67075,66834,66932,179112
2018-09-20T23:00:00+03:00,66932,66944,66885,66897,19962
2018-09-21T07:00:00+03:00,66910,67050,66711,66858,349647
2018-09-21T11:00:00+03:00,66857,67400,66745,67374,823461
2018-09-21T15:00:00+03:00,67373,67433,67050,67196,868633
2018-09-21T19:00:00+03:00,67180,67205,67026,67059,145431
2018-09-21T23:00:00+03:00,67059,67079,67001,67004,18342
2018-09-24T07:00:00+03:00,67002,67002,66613,66755,370452
2018-09-24T11:00:00+03:00,66755,66758,66423,66517,583120
2018-09-24T15:00:00+03:00,66518,66632,66269,66434,650038
2018-09-24T19:00:00+03:00,66410,66458,66318,66436,109615
2018-09-24T23:00:00+03:00,66439,66448,66383,66385,24583
2018-09-25T07:00:00+03:00,66385,66474,66188,66404,284966
2018-09-25T11:00:00+03:00,66401,66590,66082,66217,788568
2018-09-25T15:00:00+03:00,66217,66441,66193,66421,574850
2018-09-25T19:00:00+03:00,66392,66457,66362,66433,76241
2018-09-25T23:00:00+03:00,66432,66492,66420,66478,32605
2018-09-26T07:00:00+03:00,66469,66521,66240,66293,268152
2018-09-26T11:00:00+03:00,66292,66502,66275,66475,533411
2018-09-26T15:00:00+03:00,66475,66697,66456,66543,675264
2018-09-26T19:00:00+03:00,66520,66577,66317,66484,340589
2018-09-26T23:00:00+03:00,66487,66515,66362,66381,46179
2018-09-27T07:00:00+03:00,66393,66520,66346,66450,192811
2018-09-27T11:00:00+03:00,66447,66476,66169,66240,738478
2018-09-27T15:00:00+03:00,66236,66387,66183,66210,396810
2018-09-27T19:00:00+03:00,66181,66181,65773,66036,409210
2018-09-27T23:00:00+03:00,66039,66195,66030,66172,42835
2018-09-28T07:00:00+03:00,66195,66257,66039,66142,193132
2018-09-28T11:00:00+03:00,66142,66490,66097,66354,578481
2018-09-28T15:00:00+03:00,66358,66385,65934,65973,656774
2018-09-28T19:00:00+03:00,65998,66155,65879,66065,192478
2018-09-28T23:00:00+03:00,66066,66120,66005,66100,29845
2018-10-01T07:00:00+03:00,66085,66185,66015,66123,152405
2018-10-01T11:00:00+03:00,66120,66203,66023,66151,340359
2018-10-01T15:00:00+03:00,66152,66269,65848,65875,679261
2018-10-01T19:00:00+03:00,65884,65903,65371,65418,379215
2018-10-01T23:00:00+03:00,65418,65530,65410,65505,32639
2018-10-02T07:00:00+03:00,65515,65844,65515,65737,262004
2018-10-02T11:00:00+03:00,65739,66149,65708,65949,717785
2018-10-02T15:00:00+03:00,65949,66202,65776,65874,647702
2018-10-02T19:00:00+03:00,65850,66128,65737,66122,217485
2018-10-02T23:00:00+03:00,66124,66147,66023,66059,41226
2018-10-03T07:00:00+03:00,66031,66031,65907,65971,154746
2018-10-03T11:00:00+03:00,65968,66302,65870,66186,582011
2018-10-03T15:00:00+03:00,66185,66349,66086,66242,687510
2018-10-03T19:00:00+03:00,66240,66450,66167,66425,291577
2018-10-03T23:00:00+03:00,66425,66454,66378,66428,36722
2018-10-04T07:00:00+03:00,66444,66884,66444,66685,370977
2018-10-04T11:00:00+03:00,66686,67169,66631,67165,644105
2018-10-04T15:00:00+03:00,67163,67514,67050,67444,1213295
2018-10-04T19:00:00+03:00,67455,67623,67358,67598,350094
2018-10-04T23:00:00+03:00,67595,67597,67562,67576,19913
2018-10-05T07:00:00+03:00,67575,67575,66965,67131,447756
2018-10-05T11:00:00+03:00,67133,67424,67090,67099,623052
2018-10-05T15:00:00+03:00,67097,67293,66922,67123,898193
2018-10-05T19:00:00+03:00,67141,67281,67107,67152,160240
2018-10-05T23:00:00+03:00,67158,67180,67093,67098,33081
2018-10-08T07:00:00+03:00,67123,67642,67123,67508,281505
2018-10-08T11:00:00+03:00,67505,67634,67277,67361,526922
2018-10-08T15:00:00+03:00,67360,67500,67059,67227,558545
2018-10-08T19:00:00+03:00,67250,67317,67073,67104,139909
2018-10-08T23:00:00+03:00,67103,67134,67069,67069,20497
2018-10-09T07:00:00+03:00,67068,67088,66780,67000,353523
2018-10-09T11:00:00+03:00,66998,67416,66887,67373,619556
2018-10-09T15:00:00+03:00,67378,67398,66880,66930,702078
2018-10-09T19:00:00+03:00,66960,67006,66660,66777,358326
2018-10-09T23:00:00+03:00,66780,66803,66746,66789,21425
2018-10-10T07:00:00+03:00,66756,66847,66526,66765,276292
2018-10-10T11:00:00+03:00,66766,66870,66532,66704,511656
2018-10-10T15:00:00+03:00,66705,67297,66578,67259,862679
2018-10-10T19:00:00+03:00,67200,67383,67113,67376,232058
2018-10-10T23:00:00+03:00,67381,67454,67361,67453,67438
2018-10-11T07:00:00+03:00,67432,67548,67158,67320,426773
2018-10-11T11:00:00+03:00,67320,67341,66846,66918,600026
2018-10-11T15:00:00+03:00,66918,67009,66649,66858,814063
2018-10-11T19:00:00+03:00,66835,66852,66509,66795,285938
2018-10-11T23:00:00+03:00,66795,66813,66727,66789,23656
2018-10-12T07:00:00+03:00,66769,66769,66360,66477,260112
2018-10-12T11:00:00+03:00,66475,66599,66400,66473,363552
2018-10-12T15:00:00+03:00,66469,66872,66366,66829,625309
2018-10-12T19:00:00+03:00,66820,66940,66583,66653,226678
2018-10-12T23:00:00+03:00,66652,66699,66600,66662,18042
2018-10-15T07:00:00+03:00,66600,66600,66141,66248,290359
2018-10-15T11:00:00+03:00,66248,66279,66018,66125,466262
2018-10-15T15:00:00+03:00,66122,66219,65783,66110,624268
2018-10-15T19:00:00+03:00,66119,66210,66040,66203,141194
2018-10-15T23:00:00+03:00,66202,66208,66114,66142,30835
2018-10-16T07:00:00+03:00,66121,66159,65924,66034,232906
2018-10-16T11:00:00+03:00,66034,66085,65900,65959,345977
2018-10-16T15:00:00+03:00,65957,66012,65715,65758,691350
2018-10-16T19:00:00+03:00,65769,65899,65739,65842,130255
2018-10-16T23:00:00+03:00,65841,65845,65765,65797,25160
2018-10-17T07:00:00+03:00,65763,65988,65703,65900,252260
2018-10-17T11:00:00+03:00,65900,66165,65855,66137,611947
2018-10-17T15:00:00+03:00,66137,66162,65772,65790,627228
2018-10-17T19:00:00+03:00,65849,65992,65781,65931,173132
2018-10-17T23:00:00+03:00,65931,65985,65917,65982,18008
2018-10-18T07:00:00+03:00,65986,66305,65986,66175,481757
2018-10-18T11:00:00+03:00,66174,66220,65935,66111,571127
2018-10-18T15:00:00+03:00,66110,66350,66027,66211,519699
2018-10-18T19:00:00+03:00,66228,66396,66195,66348,225382
2018-10-18T23:00:00+03:00,66348,66362,66280,66310,24003
2018-10-19T07:00:00+03:00,66308,66416,66165,66256,290861
2018-10-19T11:00:00+03:00,66254,66301,65993,66080,600052
2018-10-19T15:00:00+03:00,66082,66144,65812,66061,544074
2018-10-19T19:00:00+03:00,66040,66088,65786,65953,222352
2018-10-19T23:00:00+03:00,65953,66009,65944,65959,26495
2018-10-22T07:00:00+03:00,65952,66010,65654,65707,446503
2018-10-22T11:00:00+03:00,65706,65793,65586,65750,378528
2018-10-22T15:00:00+03:00,65749,65831,65449,65590,462728
2018-10-22T19:00:00+03:00,65591,65715,65570,65654,107362
2018-10-22T23:00:00+03:00,65652,65718,65649,65699,20024
2018-10-23T07:00:00+03:00,65711,65902,65688,65725,250191
2018-10-23T11:00:00+03:00,65725,65861,65671,65757,417851
2018-10-23T15:00:00+03:00,65759,66092,65752,66067,585140
2018-10-23T19:00:00+03:00,66074,66182,65822,65923,276951
2018-10-23T23:00:00+03:00,65924,66031,65902,65956,31427
2018-10-24T07:00:00+03:00,65971,66200,65937,66077,228167
2018-10-24T11:00:00+03:00,66077,66256,65391,65571,1246070
2018-10-24T15:00:00+03:00,65574,66117,65523,65953,966875
2018-10-24T19:00:00+03:00,65922,66110,65671,66094,302170
2018-10-24T23:00:00+03:00,66094,66167,66079,66167,48520
2018-10-25T07:00:00+03:00,66168,66461,66044,66165,377029
2018-10-25T11:00:00+03:00,66164,66221,65966,66121,479064
2018-10-25T15:00:00+03:00,66122,66339,65929,66005,676982
2018-10-25T19:00:00+03:00,65974,66039,65877,65986,169006
2018-10-25T23:00:00+03:00,65990,66067,65980,66027,21484
2018-10-26T07:00:00+03:00,66053,66203,65935,66023,207917
2018-10-26T11:00:00+03:00,66026,66379,65992,66341,710179
2018-10-26T15:00:00+03:00,66341,66362,66184,66229,501241
2018-10-26T19:00:00+03:00,66247,66277,66073,66096,258091
2018-10-26T23:00:00+03:00,66095,66149,66074,66149,23574
2018-10-29T07:00:00+03:00,66150,66382,66133,66136,291785
2018-10-29T11:00:00+03:00,66135,66223,65851,65941,677576
2018-10-29T15:00:00+03:00,65941,66124,65872,65972,468234
2018-10-29T19:00:00+03:00,65990,66270,65990,66241,248378
2018-10-29T23:00:00+03:00,66241,66279,66226,66277,18635
2018-10-30T07:00:00+03:00,66260,66260,66040,66214,213985
2018-10-30T11:00:00+03:00,66214,66264,66020,66081,563670
2018-10-30T15:00:00+03:00,66080,66151,65912,65946,501680
2018-10-30T19:00:00+03:00,65948,66070,65932,65934,134003
2018-10-30T23:00:00+03:00,65933,65985,65923,65940,20826
2018-10-31T07:00:00+03:00,65955,66091,65915,65992,141590
2018-10-31T11:00:00+03:00,65992,66248,65971,66156,629964
2018-10-31T15:00:00+03:00,66155,66267,66094,66219,417462
2018-10-31T19:00:00+03:00,66187,66294,66104,66286,152709
