strategy,timeframe,category,ticker,sharpe,annual_return,annual_vol,max_drawdown,calmar,win_rate,profit_factor,payoff_ratio,exposure,turnover,avg_trade_bars,n_trades,sl_exit_pct,tp_exit_pct,signal_exit_pct,trailing_exit_pct,max_hold_exit_pct,adx_breakout_exit_pct
S5_Supertrend,daily,Trend,AFLT,0.7083174504206461,0.12665108855511145,0.17880554612892513,-0.22200207032101055,0.570495078590828,0.5221843003412969,1.3770731052253997,1.2510664158583695,0.18381430363864493,7.430363864491845,13.318181818181818,22,0.0,0.0,0.0,100.0,0.0,0.0
S5_Supertrend,daily,Trend,ALRS,-0.23536868318621457,-0.034242265302788684,0.14548352329310324,-0.3807688612917406,-0.08992926886569295,0.437984496124031,0.899209198928445,1.1299797013083113,0.1618569636135508,7.430363864491845,11.217391304347826,23,0.0,0.0,0.0,100.0,0.0,0.0
S5_Supertrend,daily,Trend,HYDR,-0.21771335420709279,-0.02471975951374403,0.11354268829201061,-0.313153534638331,-0.07893814624284382,0.49056603773584906,0.8963951439618311,0.9222526961914992,0.1329987452948557,6.323713927227102,10.6,20,0.0,0.0,0.0,100.0,0.0,0.0
S5_Supertrend,daily,Trend,IRAO,-0.011100883562591158,-0.0015005387999854386,0.13517291587870545,-0.3296717004997561,-0.004551615433507763,0.47619047619047616,0.9935279946612261,1.0818415941866686,0.11871859296482412,5.223618090452262,11.8125,16,0.0,0.0,0.0,100.0,0.0,0.0
S5_Supertrend,daily,Trend,LKOH,0.05802893018245813,0.009565121236712647,0.1648336649777517,-0.371384036780974,0.02575533757352564,0.4745222929936306,1.028821234933078,1.1392986829795833,0.19698870765370138,8.537013801756588,11.62962962962963,27,0.0,0.0,0.0,100.0,0.0,0.0
S5_Supertrend,daily,Trend,LSRG,-0.384500710251871,-0.041102325356450316,0.10689791789858032,-0.40887025814331696,-0.10052657178611205,0.48148148148148145,0.8052385596149949,0.8406336611365332,0.11931818181818182,5.886363636363637,9.947368421052632,19,0.0,0.0,0.0,100.0,0.0,0.0
S5_Supertrend,daily,Trend,MGNT,0.17678804685194902,0.032367088630219545,0.18308414627899214,-0.26661694280052983,0.12139921900775476,0.5030864197530864,1.0743113341765416,1.0545387329340286,0.20326223337515684,10.27603513174404,9.818181818181818,33,0.0,0.0,0.0,100.0,0.0,0.0
S5_Supertrend,daily,Trend,MOEX,-0.030167229817867805,-0.003501558480352873,0.11607159495562727,-0.2709437569715567,-0.012923562142531528,0.4459016393442623,0.9884548026894494,1.199228253262935,0.19134253450439148,7.904642409033877,12.2,25,0.0,0.0,0.0,100.0,0.0,0.0
S5_Supertrend,daily,Trend,MTLR,0.3307506022792701,0.11637787178836582,0.351859893788196,-0.42648136576081086,0.2728791481446239,0.5023923444976076,1.2600328999381238,1.2120316466071477,0.13128140703517588,6.964824120603016,9.5,22,0.0,0.0,0.0,100.0,0.0,0.0
S5_Supertrend,daily,Trend,MTSS,0.7622646922166841,0.08673337348205008,0.11378380025687317,-0.11246872018761861,0.7711777402406891,0.5291970802919708,1.4451724630158191,1.2558050368275393,0.17200251098556182,6.6440677966101696,13.047619047619047,21,0.0,0.0,0.0,100.0,0.0,0.0
S5_Supertrend,daily,Trend,NVTK,-0.2276996161236,-0.033180221464405794,0.14571926834692112,-0.5568078886269977,-0.059590070726589554,0.4857142857142857,0.9061767648332882,0.9366364880209619,0.1540880503144654,7.4490566037735855,10.652173913043478,23,0.0,0.0,0.0,100.0,0.0,0.0
S5_Supertrend,daily,Trend,OGKB,-0.20805192523863952,-0.02423388973270722,0.11648000711798503,-0.1879355770899764,-0.12894785600442726,0.485,0.8997666456547624,0.8904907008541978,0.12594458438287154,6.82367758186398,9.090909090909092,22,0.0,0.0,0.0,100.0,0.0,0.0
S5_Supertrend,daily,Trend,PHOR,-0.0043406130357851735,-0.0005950712948678132,0.13709383673731945,-0.3865477538715921,-0.0015394509188261661,0.4936708860759494,0.9975838168306279,0.9805311020130104,0.14886934673366833,6.648241206030151,11.85,20,0.0,0.0,0.0,100.0,0.0,0.0
S5_Supertrend,daily,Trend,RTKM,-0.043140205265251697,-0.006387069270449973,0.14805375243762667,-0.3315491866106756,-0.01926431892577689,0.46062992125984253,0.9813152428909386,1.1406741284886124,0.15934755332496864,6.797992471769135,12.095238095238095,21,0.0,0.0,0.0,100.0,0.0,0.0
S5_Supertrend,daily,Trend,SBER,0.4045138271331691,0.050397411140816424,0.12458761051009812,-0.21366225325645755,0.23587419103141585,0.493006993006993,1.1796960408082968,1.2047959565701756,0.1794228356336261,8.37892095357591,11.0,26,0.0,0.0,0.0,100.0,0.0,0.0
S5_Supertrend,daily,Trend,TATN,0.11516342909819317,0.017507973903012033,0.15202720203897366,-0.38253752613628256,0.04576799060695199,0.5099337748344371,1.0488826671491387,0.994395255868664,0.18969849246231155,9.180904522613066,10.413793103448276,29,0.0,0.0,0.0,100.0,0.0,0.0
S5_Supertrend,daily,Trend,VTBR,0.43138643708638247,0.076022125303824,0.17622743500533616,-0.18826848917334235,0.40379633170492485,0.5384615384615384,1.2396550601600282,1.0456954248968948,0.17169811320754716,7.607547169811321,11.375,24,0.0,0.0,0.0,100.0,0.0,0.0
S6_DualMA,daily,Trend,AFLT,-0.4455400865792125,-0.026474478444185795,0.05942109193238419,-0.18599005658199536,-0.14234351518955685,0.3673469387755102,0.6126288320776184,1.0550829885781206,0.030740276035131745,3.0037641154328734,5.444444444444445,9,0.0,0.0,10.0,90.0,0.0,0.0
S6_DualMA,daily,Trend,ALRS,0.08940718721198697,0.007185855790277401,0.08037223867964367,-0.18029086661362098,0.039857015084836855,0.5063291139240507,1.0752910487953202,1.0484087725754374,0.04956085319949812,2.5294855708908406,9.875,8,0.0,0.0,0.0,100.0,0.0,0.0
S6_DualMA,daily,Trend,HYDR,-0.3579460453683728,-0.018008234982041522,0.05030991462277148,-0.13688472710303032,-0.13155766434400745,0.358974358974359,0.6679866688175526,1.192833337174201,0.024466750313676285,2.213299874529486,5.571428571428571,7,0.0,0.0,14.3,85.7,0.0,0.0
S6_DualMA,daily,Trend,IRAO,-0.1712805155071216,-0.0049275441923482075,0.02876885428420682,-0.09926212555471875,-0.049641735604703266,0.47058823529411764,0.8135772107152066,0.8644257863849071,0.02135678391959799,1.741206030150754,5.666666666666667,6,0.0,0.0,0.0,100.0,0.0,0.0
S6_DualMA,daily,Trend,LKOH,0.5435828650139706,0.06024165046133096,0.11082330650687951,-0.06916432919371854,0.8709930561547624,0.574468085106383,2.865292168032191,2.122438642986808,0.029485570890840654,2.213299874529486,6.714285714285714,7,0.0,0.0,0.0,100.0,0.0,0.0
S6_DualMA,daily,Trend,LSRG,-0.18000398971308523,-0.012588515112785102,0.06993464496453876,-0.21394872112581698,-0.058838936014869496,0.4915254237288136,0.8463970273973668,0.8755831317903795,0.037247474747474744,2.2272727272727275,8.428571428571429,7,0.0,0.0,0.0,100.0,0.0,0.0
S6_DualMA,daily,Trend,MGNT,-0.1199243053739679,-0.011491898336800258,0.09582626558448108,-0.3768239655128859,-0.030496728946522594,0.4626865671641791,0.8950762401623735,1.0394433756724337,0.04203262233375157,2.213299874529486,9.571428571428571,7,0.0,0.0,0.0,100.0,0.0,0.0
S6_DualMA,daily,Trend,MOEX,-0.08596322263286083,-0.0029659149244278746,0.034502137467495385,-0.0880246236960271,-0.03369415056711839,0.4090909090909091,0.8892899083665305,1.1857198778220406,0.013801756587202008,1.4228356336260979,4.4,5,0.0,0.0,0.0,100.0,0.0,0.0
S6_DualMA,daily,Trend,MTLR,-0.015211755742408786,-0.0012920964143597299,0.08494064960282659,-0.3323752461597112,-0.0038874628278992187,0.4090909090909091,0.9859944395883163,1.4242141905164567,0.02763819095477387,1.899497487437186,7.333333333333333,6,0.0,0.0,0.0,100.0,0.0,0.0
S6_DualMA,daily,Trend,MTSS,0.6352221818761673,0.03307473364927908,0.05206797651743024,-0.05596754949162709,0.5909626908754895,0.5045045045045045,1.5686584424828556,1.5126349266798964,0.0696798493408663,3.1638418079096047,11.1,10,0.0,0.0,0.0,100.0,0.0,0.0
S6_DualMA,daily,Trend,NVTK,-0.17490026080435933,-0.011107304602777484,0.0635065068039089,-0.21656373343881588,-0.05128884890560657,0.3974358974358974,0.8741090989267946,1.2688680468292182,0.04905660377358491,2.5358490566037735,9.75,8,0.0,0.0,0.0,100.0,0.0,0.0
S6_DualMA,daily,Trend,OGKB,0.0465643759150495,0.002333224079396797,0.05010749169393902,-0.09769833408895708,0.02388192287160527,0.4418604651162791,1.0489054842658723,1.26972769147974,0.02707808564231738,1.9042821158690177,7.166666666666667,6,0.0,0.0,0.0,100.0,0.0,0.0
S6_DualMA,daily,Trend,PHOR,0.3310392059879198,0.012100543060406215,0.036553202283985016,-0.05627017693838095,0.2150436291262599,0.5961538461538461,1.3514865675085799,0.9155231586348443,0.032663316582914576,2.2160804020100504,7.428571428571429,7,0.0,0.0,0.0,100.0,0.0,0.0
S6_DualMA,daily,Trend,RTKM,0.14839797685522504,0.011409862947961941,0.07688691712484223,-0.1235251316787419,0.09236875761959236,0.47115384615384615,1.1150328848195694,1.2288117506174845,0.06524466750313676,2.371392722710163,13.0,8,0.0,0.0,0.0,100.0,0.0,0.0
S6_DualMA,daily,Trend,SBER,0.10049303784556976,0.004952141354202222,0.049278452123343176,-0.09133085891478088,0.054221994767649925,0.5526315789473685,1.1224225180517904,0.9086277527085922,0.02383939774153074,1.8971141781681307,6.333333333333333,6,0.0,0.0,0.0,100.0,0.0,0.0
S6_DualMA,daily,Trend,TATN,0.08008269587244986,0.008574723214849152,0.10707335862551849,-0.35361293564519863,0.024248895757175277,0.6060606060606061,1.0915660889027834,0.6822288055642396,0.0414572864321608,2.532663316582915,8.25,8,0.0,0.0,0.0,100.0,0.0,0.0
S6_DualMA,daily,Trend,VTBR,-0.37212708301762376,-0.007119637692328233,0.019132275013670666,-0.059736709734170265,-0.11918362634987405,0.42857142857142855,0.41943879867360884,0.5592517315648118,0.00440251572327044,1.2679245283018867,1.75,4,0.0,0.0,0.0,100.0,0.0,0.0
S7_Keltner,daily,Range,AFLT,-0.6539508621597955,-0.06866042170850441,0.10499324288944353,-0.5686611106279796,-0.12074049099767317,0.43870967741935485,0.6892852993656654,0.8616066242070819,0.0972396486825596,7.588456712672523,6.458333333333333,24,52.5,37.5,0.0,0.0,5.0,5.0
S7_Keltner,daily,Range,ALRS,-0.36255954891484105,-0.030113552271635185,0.08305822412281394,-0.4882005194588462,-0.061682753441178316,0.5,0.8420123735546163,0.832860065146414,0.11543287327478043,9.485570890840652,6.133333333333334,30,50.0,35.0,2.5,0.0,7.5,5.0
S7_Keltner,daily,Range,HYDR,0.31237842501648927,0.022401285197816364,0.0717120114701708,-0.14146679515445784,0.15835012854682928,0.543046357615894,1.1903341236401483,0.9871063464332939,0.09473023839397741,10.434127979924718,4.575757575757576,33,40.0,47.5,0.0,0.0,10.0,2.5
