strategy,timeframe,ticker,recalib_freq,train_window,recalib_idx,sharpe_train,p_ma_window,p_z_entry,p_z_exit,p_max_hold,p_sl_mult,p_tp_mult,p_rsi_thresh,p_vol_regime,p_consec_candles,p_vol_exhaustion,p_ma200_filter,p_mean_revert_speed,p_bb_window,p_bb_std,p_bw_percentile,p_rsi_divergence,p_close_vs_bb_pct,p_squeeze_then_expand,p_dc_window,p_initial_sl_mult,p_trail_n,p_trail_atr_mult,p_breakeven_thresh,p_adx_thresh,p_vol_confirm,p_daily_ma_confirm,p_momentum_filter,p_atr_expansion,p_atr_period,p_multiplier,p_pivot_type,p_target_exit,p_adx_exit_thresh,p_adx_entry_thresh,p_bb_squeeze_pctl,p_flat_ma_slope,p_vol_compression,p_intraday_range,p_range_bound_check,p_vwap_window,p_dev_mult,p_exit_mult,p_hurst_proxy,p_vwap_slope_flat
S5_PivotPoints,daily,SBER,63,504,12,0.6355,,,,10.0,0.75,0.75,,,,,,,,,,,,,,,,,,,,,,,,,camarilla,pivot,35,25,0.4,0.005,0.8,OFF,OFF,,,,,
S5_PivotPoints,daily,SBER,63,504,13,0.5863,,,,10.0,0.75,0.75,,,,,,,,,,,,,,,,,,,,,,,,,classic,opposite_SR,OFF,OFF,0.5,OFF,0.9,OFF,ON,,,,,
S5_PivotPoints,daily,SBER,63,504,14,0.6295,,,,5.0,0.75,1.5,,,,,,,,,,,,,,,,,,,,,,,,,camarilla,pivot,25,OFF,0.5,OFF,OFF,OFF,ON,,,,,
S5_PivotPoints,daily,SBER,63,504,15,1.0433,,,,15.0,0.75,2.0,,,,,,,,,,,,,,,,,,,,,,,,,camarilla,pivot,35,OFF,0.5,OFF,OFF,OFF,ON,,,,,
S5_PivotPoints,daily,SBER,63,504,16,0.8955,,,,10.0,2.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,camarilla,pivot,25,20,0.5,0.01,OFF,OFF,OFF,,,,,
S5_PivotPoints,daily,SBER,63,504,17,1.4997,,,,15.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,fibonacci,mid_SR,OFF,20,0.5,0.02,0.8,ON,ON,,,,,
S5_PivotPoints,daily,SBER,63,504,18,2.0559,,,,8.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,classic,opposite_SR,25,20,OFF,0.02,0.8,OFF,ON,,,,,
S5_PivotPoints,daily,SBER,126,504,0,1.5585,,,,10.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,fibonacci,mid_SR,30,25,0.3,0.02,OFF,OFF,OFF,,,,,
S5_PivotPoints,daily,SBER,126,504,1,1.7041,,,,8.0,2.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,fibonacci,mid_SR,30,OFF,0.2,0.005,OFF,OFF,OFF,,,,,
S5_PivotPoints,daily,SBER,126,504,2,1.3484,,,,5.0,0.75,0.5,,,,,,,,,,,,,,,,,,,,,,,,,fibonacci,opposite_SR,35,20,OFF,0.02,1.0,OFF,ON,,,,,
S5_PivotPoints,daily,SBER,126,504,3,1.6181,,,,15.0,0.75,0.75,,,,,,,,,,,,,,,,,,,,,,,,,fibonacci,mid_SR,OFF,OFF,0.2,0.005,OFF,OFF,OFF,,,,,
S5_PivotPoints,daily,SBER,126,504,4,1.5527,,,,15.0,1.5,2.0,,,,,,,,,,,,,,,,,,,,,,,,,fibonacci,opposite_SR,35,15,0.4,0.005,0.8,OFF,OFF,,,,,
S5_PivotPoints,daily,SBER,126,504,5,1.213,,,,8.0,2.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,classic,pivot,25,20,0.5,0.02,0.9,OFF,ON,,,,,
S5_PivotPoints,daily,SBER,126,504,6,0.638,,,,5.0,1.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,fibonacci,opposite_SR,OFF,20,0.5,0.005,0.8,OFF,OFF,,,,,
S5_PivotPoints,daily,SBER,126,504,7,0.8326,,,,10.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,camarilla,pivot,35,OFF,OFF,OFF,OFF,ON,ON,,,,,
S5_PivotPoints,daily,SBER,126,504,8,1.265,,,,15.0,0.75,2.0,,,,,,,,,,,,,,,,,,,,,,,,,camarilla,pivot,35,OFF,OFF,OFF,OFF,OFF,ON,,,,,
S5_PivotPoints,daily,SBER,126,504,9,2.0598,,,,15.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,woodie,opposite_SR,30,20,0.4,0.01,0.9,OFF,ON,,,,,
S5_PivotPoints,daily,SBER,252,504,0,1.5585,,,,10.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,fibonacci,mid_SR,30,25,0.3,0.02,OFF,OFF,OFF,,,,,
S5_PivotPoints,daily,SBER,252,504,1,1.6922,,,,8.0,2.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,fibonacci,mid_SR,30,OFF,0.2,0.005,OFF,OFF,OFF,,,,,
S5_PivotPoints,daily,SBER,252,504,2,1.5527,,,,10.0,1.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,fibonacci,opposite_SR,35,15,0.4,0.005,0.8,OFF,OFF,,,,,
S5_PivotPoints,daily,SBER,252,504,3,0.638,,,,10.0,2.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,fibonacci,opposite_SR,35,25,0.5,0.005,0.8,OFF,OFF,,,,,
S5_PivotPoints,daily,SBER,252,504,4,0.9883,,,,15.0,0.5,2.0,,,,,,,,,,,,,,,,,,,,,,,,,camarilla,mid_SR,35,OFF,OFF,OFF,OFF,OFF,ON,,,,,
S5_PivotPoints,daily,SBER,126,252,0,2.1274,,,,5.0,0.5,2.0,,,,,,,,,,,,,,,,,,,,,,,,,fibonacci,opposite_SR,35,25,OFF,0.01,1.0,ON,OFF,,,,,
S5_PivotPoints,daily,SBER,126,252,1,2.3772,,,,15.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,fibonacci,mid_SR,25,OFF,0.4,OFF,0.9,OFF,OFF,,,,,
S5_PivotPoints,daily,SBER,126,252,2,1.9489,,,,10.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,fibonacci,pivot,25,25,0.4,OFF,1.0,OFF,OFF,,,,,
S5_PivotPoints,daily,SBER,126,252,3,2.1953,,,,10.0,1.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,camarilla,pivot,OFF,25,0.3,OFF,OFF,OFF,OFF,,,,,
S5_PivotPoints,daily,SBER,126,252,4,2.5276,,,,8.0,1.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,classic,pivot,30,20,0.5,OFF,OFF,OFF,ON,,,,,
S5_PivotPoints,daily,SBER,126,252,5,2.5141,,,,15.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,classic,mid_SR,OFF,20,0.5,OFF,OFF,OFF,ON,,,,,
S5_PivotPoints,daily,SBER,126,252,6,2.2043,,,,15.0,1.5,1.5,,,,,,,,,,,,,,,,,,,,,,,,,fibonacci,opposite_SR,35,15,0.15,0.005,0.8,OFF,OFF,,,,,
S5_PivotPoints,daily,SBER,126,252,7,1.8433,,,,5.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,camarilla,mid_SR,25,OFF,OFF,OFF,OFF,OFF,OFF,,,,,
S5_PivotPoints,daily,SBER,126,252,8,1.0927,,,,5.0,0.5,2.0,,,,,,,,,,,,,,,,,,,,,,,,,camarilla,mid_SR,OFF,OFF,0.5,0.02,OFF,OFF,OFF,,,,,
S5_PivotPoints,daily,SBER,126,252,9,1.4786,,,,10.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,camarilla,opposite_SR,35,OFF,OFF,0.01,0.9,OFF,ON,,,,,
S5_PivotPoints,daily,SBER,126,252,10,2.1284,,,,8.0,0.5,1.5,,,,,,,,,,,,,,,,,,,,,,,,,fibonacci,mid_SR,OFF,20,0.3,0.02,0.8,ON,ON,,,,,
S5_PivotPoints,daily,SBER,126,252,11,3.1052,,,,10.0,0.75,2.0,,,,,,,,,,,,,,,,,,,,,,,,,classic,opposite_SR,OFF,20,OFF,OFF,0.8,OFF,ON,,,,,
S5_PivotPoints,hourly,SBER,63,504,0,2.0381,,,,20.0,0.5,1.5,,,,,,,,,,,,,,,,,,,,,,,,,fibonacci,mid_SR,25,OFF,OFF,0.005,0.9,ON,ON,,,,,
S5_PivotPoints,hourly,SBER,63,504,1,1.9722,,,,30.0,0.75,1.5,,,,,,,,,,,,,,,,,,,,,,,,,fibonacci,pivot,OFF,OFF,OFF,0.005,0.9,ON,ON,,,,,
S5_PivotPoints,hourly,SBER,63,504,2,1.8103,,,,30.0,2.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,camarilla,opposite_SR,OFF,25,0.15,0.01,0.9,ON,ON,,,,,
S5_PivotPoints,hourly,SBER,63,504,3,2.1192,,,,10.0,2.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,camarilla,opposite_SR,35,20,0.5,0.02,1.0,ON,ON,,,,,
S5_PivotPoints,hourly,SBER,63,504,4,1.9789,,,,30.0,2.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,camarilla,mid_SR,25,25,0.15,0.005,0.9,ON,OFF,,,,,
S5_PivotPoints,hourly,SBER,63,504,5,2.0433,,,,10.0,2.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,woodie,pivot,35,20,0.5,0.005,OFF,ON,ON,,,,,
S5_PivotPoints,hourly,SBER,63,504,6,2.0926,,,,20.0,1.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,fibonacci,mid_SR,30,20,0.3,0.005,0.8,ON,OFF,,,,,
S5_PivotPoints,hourly,SBER,63,504,7,2.4611,,,,30.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,fibonacci,pivot,35,20,0.5,0.005,OFF,ON,ON,,,,,
S5_PivotPoints,hourly,SBER,63,504,8,2.309,,,,10.0,0.5,2.0,,,,,,,,,,,,,,,,,,,,,,,,,camarilla,opposite_SR,25,20,0.4,0.005,OFF,ON,ON,,,,,
S5_PivotPoints,hourly,SBER,63,504,9,2.2395,,,,10.0,1.5,2.0,,,,,,,,,,,,,,,,,,,,,,,,,camarilla,pivot,OFF,20,0.5,0.005,OFF,ON,ON,,,,,
S5_PivotPoints,hourly,SBER,63,504,10,1.4097,,,,10.0,0.5,2.0,,,,,,,,,,,,,,,,,,,,,,,,,camarilla,opposite_SR,35,20,OFF,0.02,OFF,ON,ON,,,,,
S5_PivotPoints,hourly,SBER,63,504,11,1.6438,,,,10.0,1.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,camarilla,opposite_SR,25,OFF,0.5,0.005,0.9,ON,ON,,,,,
S5_PivotPoints,hourly,SBER,63,504,12,1.5817,,,,10.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,camarilla,pivot,35,25,0.5,0.01,OFF,OFF,ON,,,,,
S5_PivotPoints,hourly,SBER,63,504,13,1.4185,,,,20.0,2.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,camarilla,pivot,25,25,OFF,0.01,OFF,OFF,ON,,,,,
S5_PivotPoints,hourly,SBER,63,504,14,1.3778,,,,16.0,1.5,2.0,,,,,,,,,,,,,,,,,,,,,,,,,camarilla,pivot,35,15,0.3,0.01,OFF,OFF,ON,,,,,
S5_PivotPoints,hourly,SBER,63,504,15,1.0585,,,,16.0,0.5,1.5,,,,,,,,,,,,,,,,,,,,,,,,,camarilla,pivot,OFF,OFF,0.15,0.005,0.8,OFF,ON,,,,,
S5_PivotPoints,hourly,SBER,63,504,16,0.8526,,,,16.0,0.5,0.75,,,,,,,,,,,,,,,,,,,,,,,,,camarilla,pivot,35,OFF,0.15,OFF,0.8,OFF,ON,,,,,
S5_PivotPoints,hourly,SBER,63,504,17,0.3344,,,,10.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,fibonacci,mid_SR,30,OFF,OFF,OFF,1.0,ON,OFF,,,,,
S5_PivotPoints,hourly,SBER,63,504,18,1.5356,,,,10.0,0.5,0.75,,,,,,,,,,,,,,,,,,,,,,,,,woodie,opposite_SR,35,20,0.15,0.005,0.8,ON,OFF,,,,,
S5_PivotPoints,hourly,SBER,63,504,19,1.0882,,,,10.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,woodie,pivot,35,15,0.15,0.01,OFF,ON,OFF,,,,,
S5_PivotPoints,hourly,SBER,63,504,20,1.1169,,,,20.0,0.75,0.75,,,,,,,,,,,,,,,,,,,,,,,,,classic,pivot,35,15,0.2,0.01,OFF,OFF,ON,,,,,
S5_PivotPoints,hourly,SBER,126,504,0,2.0381,,,,20.0,0.5,1.5,,,,,,,,,,,,,,,,,,,,,,,,,fibonacci,mid_SR,25,OFF,OFF,0.005,0.9,ON,ON,,,,,
S5_PivotPoints,hourly,SBER,126,504,1,1.8949,,,,10.0,2.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,camarilla,opposite_SR,30,20,0.5,0.005,OFF,ON,ON,,,,,
S5_PivotPoints,hourly,SBER,126,504,2,2.1485,,,,16.0,2.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,woodie,mid_SR,OFF,20,0.5,0.005,OFF,ON,ON,,,,,
S5_PivotPoints,hourly,SBER,126,504,3,2.0599,,,,20.0,1.5,1.5,,,,,,,,,,,,,,,,,,,,,,,,,fibonacci,opposite_SR,30,OFF,0.5,0.005,0.9,ON,ON,,,,,
S5_PivotPoints,hourly,SBER,126,504,4,2.1586,,,,16.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,camarilla,pivot,30,20,0.5,0.005,OFF,ON,ON,,,,,
S5_PivotPoints,hourly,SBER,126,504,5,1.4129,,,,16.0,0.75,2.0,,,,,,,,,,,,,,,,,,,,,,,,,camarilla,opposite_SR,35,20,0.5,OFF,1.0,ON,ON,,,,,
S5_PivotPoints,hourly,SBER,126,504,6,1.6376,,,,16.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,camarilla,opposite_SR,25,OFF,OFF,0.005,0.9,ON,ON,,,,,
S5_PivotPoints,hourly,SBER,126,504,7,1.28,,,,10.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,camarilla,pivot,25,25,OFF,OFF,OFF,OFF,ON,,,,,
S5_PivotPoints,hourly,SBER,126,504,8,0.8286,,,,20.0,0.5,2.0,,,,,,,,,,,,,,,,,,,,,,,,,camarilla,pivot,35,OFF,0.15,0.005,0.8,OFF,ON,,,,,
S5_PivotPoints,hourly,SBER,126,504,9,1.4504,,,,10.0,2.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,fibonacci,mid_SR,OFF,15,0.15,0.005,0.8,ON,OFF,,,,,
S5_PivotPoints,hourly,SBER,126,504,10,1.0882,,,,30.0,2.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,woodie,pivot,30,15,0.15,0.005,OFF,ON,OFF,,,,,
S5_PivotPoints,hourly,SBER,252,504,0,2.0381,,,,20.0,0.5,1.5,,,,,,,,,,,,,,,,,,,,,,,,,fibonacci,mid_SR,25,OFF,OFF,0.005,0.9,ON,ON,,,,,
S5_PivotPoints,hourly,SBER,252,504,1,2.0766,,,,10.0,2.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,camarilla,opposite_SR,30,20,0.5,0.005,OFF,ON,ON,,,,,
S5_PivotPoints,hourly,SBER,252,504,2,2.2957,,,,20.0,1.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,camarilla,opposite_SR,35,25,0.15,0.005,OFF,ON,ON,,,,,
S5_PivotPoints,hourly,SBER,252,504,3,1.4862,,,,16.0,0.5,2.0,,,,,,,,,,,,,,,,,,,,,,,,,camarilla,pivot,OFF,20,0.5,OFF,OFF,OFF,ON,,,,,
S5_PivotPoints,hourly,SBER,252,504,4,0.7385,,,,20.0,0.75,1.5,,,,,,,,,,,,,,,,,,,,,,,,,camarilla,pivot,25,OFF,0.15,0.02,0.8,OFF,ON,,,,,
S5_PivotPoints,hourly,SBER,252,504,5,1.0882,,,,20.0,1.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,woodie,pivot,35,15,0.15,0.02,OFF,ON,OFF,,,,,
S5_PivotPoints,hourly,SBER,126,252,0,2.5912,,,,10.0,0.5,1.5,,,,,,,,,,,,,,,,,,,,,,,,,woodie,opposite_SR,30,OFF,0.4,0.02,0.9,ON,ON,,,,,
S5_PivotPoints,hourly,SBER,126,252,1,2.3098,,,,30.0,0.75,0.75,,,,,,,,,,,,,,,,,,,,,,,,,camarilla,opposite_SR,OFF,25,0.5,0.02,OFF,ON,ON,,,,,
S5_PivotPoints,hourly,SBER,126,252,2,2.448,,,,20.0,0.75,1.0,,,,,,,,,,,,,,,,,,,,,,,,,classic,mid_SR,25,25,0.5,0.01,1.0,ON,ON,,,,,
S5_PivotPoints,hourly,SBER,126,252,3,2.5109,,,,16.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,camarilla,opposite_SR,35,25,0.15,0.005,OFF,OFF,ON,,,,,
S5_PivotPoints,hourly,SBER,126,252,4,2.405,,,,16.0,1.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,fibonacci,mid_SR,35,15,OFF,0.01,OFF,ON,ON,,,,,
S5_PivotPoints,hourly,SBER,126,252,5,3.0728,,,,10.0,1.5,1.5,,,,,,,,,,,,,,,,,,,,,,,,,camarilla,mid_SR,35,20,0.5,OFF,0.8,ON,ON,,,,,
S5_PivotPoints,hourly,SBER,126,252,6,3.0084,,,,16.0,1.5,2.0,,,,,,,,,,,,,,,,,,,,,,,,,fibonacci,pivot,25,OFF,0.5,0.005,OFF,ON,ON,,,,,
S5_PivotPoints,hourly,SBER,126,252,7,2.1259,,,,10.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,camarilla,pivot,25,25,OFF,OFF,OFF,OFF,ON,,,,,
S5_PivotPoints,hourly,SBER,126,252,8,1.3943,,,,16.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,camarilla,pivot,30,OFF,OFF,0.02,0.9,OFF,ON,,,,,
S5_PivotPoints,hourly,SBER,126,252,9,2.0681,,,,20.0,0.5,2.0,,,,,,,,,,,,,,,,,,,,,,,,,fibonacci,opposite_SR,25,15,0.5,0.005,OFF,ON,OFF,,,,,
S5_PivotPoints,hourly,SBER,126,252,10,2.1725,,,,16.0,1.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,woodie,pivot,25,20,0.15,0.005,0.8,ON,OFF,,,,,
S5_PivotPoints,hourly,SBER,126,252,11,1.929,,,,10.0,1.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,camarilla,opposite_SR,OFF,15,0.15,0.005,1.0,ON,OFF,,,,,
S5_PivotPoints,hourly,SBER,126,252,12,2.4409,,,,10.0,0.75,2.0,,,,,,,,,,,,,,,,,,,,,,,,,fibonacci,mid_SR,30,OFF,0.2,0.005,OFF,ON,OFF,,,,,
S6_VWAP,daily,SBER,63,504,0,1.4563,,,,8.0,0.75,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,25,OFF,OFF,OFF,1.0,ON,OFF,10.0,0.5,0.5,OFF,ON
S6_VWAP,daily,SBER,63,504,1,1.2936,,,,8.0,1.5,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,25,OFF,0.3,0.01,1.0,OFF,OFF,15.0,2.0,0.3,OFF,OFF
S6_VWAP,daily,SBER,63,504,2,1.373,,,,10.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,25,25,0.3,OFF,OFF,OFF,OFF,10.0,1.5,0.0,OFF,ON
S6_VWAP,daily,SBER,63,504,3,1.3532,,,,8.0,0.75,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,30,20,0.5,0.01,1.0,OFF,ON,5.0,0.5,0.7,OFF,OFF
S6_VWAP,daily,SBER,63,504,4,1.3612,,,,8.0,0.75,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,25,25,0.2,0.005,OFF,OFF,OFF,10.0,0.5,0.7,ON,ON
S6_VWAP,daily,SBER,63,504,5,1.6851,,,,8.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,25,OFF,0.2,OFF,1.0,OFF,OFF,30.0,2.0,0.3,OFF,OFF
S6_VWAP,daily,SBER,63,504,6,1.5453,,,,8.0,1.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,OFF,OFF,0.2,OFF,0.8,ON,OFF,15.0,0.75,0.0,ON,OFF
S6_VWAP,daily,SBER,63,504,7,1.6211,,,,5.0,0.75,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,OFF,OFF,0.15,0.005,OFF,OFF,OFF,25.0,0.75,0.7,OFF,OFF
S6_VWAP,daily,SBER,63,504,8,1.7729,,,,10.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,25,15,0.5,0.02,1.0,OFF,OFF,5.0,2.0,0.3,OFF,OFF
S6_VWAP,daily,SBER,63,504,9,1.8384,,,,15.0,1.5,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,OFF,25,0.4,OFF,OFF,OFF,OFF,10.0,1.0,0.0,ON,ON
S6_VWAP,daily,SBER,63,504,10,1.6501,,,,15.0,2.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,30,OFF,0.3,0.02,1.0,OFF,OFF,15.0,2.0,0.7,OFF,OFF
S6_VWAP,daily,SBER,63,504,11,1.5315,,,,8.0,0.75,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,30,25,0.3,OFF,OFF,ON,ON,30.0,0.5,0.3,OFF,ON
S6_VWAP,daily,SBER,63,504,12,1.5736,,,,15.0,0.75,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,30,20,0.15,OFF,1.0,OFF,OFF,20.0,0.5,0.0,ON,OFF
S6_VWAP,daily,SBER,63,504,13,1.8328,,,,5.0,2.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,25,25,0.3,OFF,1.0,OFF,OFF,10.0,0.5,0.7,ON,OFF
S6_VWAP,daily,SBER,63,504,14,1.7435,,,,5.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,35,25,0.5,0.02,OFF,ON,OFF,20.0,1.0,0.5,OFF,ON
S6_VWAP,daily,SBER,63,504,15,1.5485,,,,15.0,1.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,35,20,0.3,OFF,0.8,OFF,OFF,5.0,0.5,0.0,ON,ON
S6_VWAP,daily,SBER,63,504,16,1.7231,,,,5.0,0.75,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,OFF,25,OFF,OFF,0.9,OFF,ON,30.0,0.75,0.5,OFF,ON
S6_VWAP,daily,SBER,63,504,17,1.6551,,,,10.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,30,OFF,0.5,OFF,1.0,ON,ON,25.0,0.5,0.3,ON,OFF
S6_VWAP,daily,SBER,63,504,18,2.1772,,,,10.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,30,25,0.15,OFF,1.0,OFF,ON,15.0,1.0,0.0,OFF,ON
S6_VWAP,daily,SBER,126,504,0,1.4563,,,,8.0,0.75,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,25,OFF,OFF,OFF,1.0,ON,OFF,10.0,0.5,0.5,OFF,ON
S6_VWAP,daily,SBER,126,504,1,1.2936,,,,8.0,1.5,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,25,OFF,0.3,0.01,1.0,OFF,OFF,15.0,2.0,0.3,OFF,OFF
S6_VWAP,daily,SBER,126,504,2,1.3766,,,,5.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,25,20,0.2,OFF,OFF,ON,OFF,30.0,1.0,0.7,ON,OFF
S6_VWAP,daily,SBER,126,504,3,1.5522,,,,15.0,0.75,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,30,25,0.3,OFF,OFF,OFF,OFF,30.0,2.0,0.0,OFF,OFF
S6_VWAP,daily,SBER,126,504,4,1.6876,,,,15.0,0.5,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,25,25,0.3,OFF,OFF,OFF,OFF,15.0,2.0,0.7,OFF,OFF
S6_VWAP,daily,SBER,126,504,5,1.5103,,,,15.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,25,15,0.5,OFF,0.8,OFF,OFF,30.0,1.5,0.0,OFF,OFF
S6_VWAP,daily,SBER,126,504,6,1.6731,,,,10.0,1.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,25,20,OFF,OFF,0.8,OFF,OFF,15.0,2.0,0.7,OFF,OFF
S6_VWAP,daily,SBER,126,504,7,1.7623,,,,5.0,1.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,25,25,OFF,OFF,0.8,OFF,OFF,20.0,1.0,0.7,OFF,ON
S6_VWAP,daily,SBER,126,504,8,1.8916,,,,5.0,1.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,35,OFF,OFF,OFF,OFF,ON,ON,15.0,1.5,0.7,OFF,OFF
S6_VWAP,daily,SBER,126,504,9,2.1758,,,,15.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,OFF,OFF,0.5,0.02,1.0,ON,ON,25.0,0.5,0.5,OFF,OFF
S6_VWAP,daily,SBER,252,504,0,1.4563,,,,8.0,0.75,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,25,OFF,OFF,OFF,1.0,ON,OFF,10.0,0.5,0.5,OFF,ON
S6_VWAP,daily,SBER,252,504,1,1.4604,,,,10.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,OFF,25,0.5,0.005,OFF,OFF,OFF,10.0,0.75,0.5,ON,ON
S6_VWAP,daily,SBER,252,504,2,1.5439,,,,5.0,0.75,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,25,15,0.3,0.005,1.0,OFF,OFF,5.0,1.0,0.3,OFF,OFF
S6_VWAP,daily,SBER,252,504,3,1.4307,,,,15.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,OFF,15,0.15,OFF,0.9,OFF,OFF,15.0,0.5,0.3,ON,OFF
S6_VWAP,daily,SBER,252,504,4,2.0345,,,,10.0,2.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,30,OFF,0.5,OFF,OFF,OFF,ON,10.0,1.0,0.0,ON,OFF
S6_VWAP,daily,SBER,126,252,0,2.1048,,,,8.0,0.75,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,25,OFF,OFF,OFF,1.0,ON,OFF,10.0,0.5,0.5,OFF,ON
S6_VWAP,daily,SBER,126,252,1,2.3216,,,,10.0,2.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,35,25,OFF,OFF,OFF,ON,OFF,10.0,1.0,0.7,OFF,ON
S6_VWAP,daily,SBER,126,252,2,2.2213,,,,10.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,25,25,0.3,OFF,OFF,OFF,OFF,10.0,1.5,0.0,OFF,ON
S6_VWAP,daily,SBER,126,252,3,2.1374,,,,10.0,1.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,25,25,0.3,0.005,OFF,OFF,OFF,15.0,0.5,0.3,ON,ON
S6_VWAP,daily,SBER,126,252,4,2.1688,,,,5.0,0.75,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,30,20,0.5,OFF,OFF,ON,ON,5.0,1.0,0.5,OFF,OFF
S6_VWAP,daily,SBER,126,252,5,2.009,,,,5.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,25,15,0.5,0.02,1.0,OFF,ON,5.0,1.0,0.7,OFF,OFF
