strategy,timeframe,category,ticker,sharpe,annual_return,annual_vol,max_drawdown,calmar,win_rate,profit_factor,exposure,turnover,avg_trade_bars,n_trades
S4_Donchian,daily,Trend,MTSS,0.3460100620898639,0.07453193272628608,0.2154039459896662,-0.3170600706576749,0.23507196151090598,0.5271317829457365,1.117649048602556,0.4858757062146893,11.548022598870057,22.114285714285714,35
S4_Donchian,daily,Trend,NVTK,-0.23059886653531175,-0.0655562707674519,0.284287046820385,-0.729922134110067,-0.08981269056510961,0.4892703862660944,0.9329924562799607,0.439622641509434,13.630188679245283,17.475,40
S4_Donchian,daily,Trend,OGKB,-0.27631469832973976,-0.0704731717675861,0.25504677164689604,-0.7866441974317435,-0.08958709922181941,0.5027322404371585,0.9122976356144223,0.34571788413098237,11.267002518891688,16.147058823529413,34
S4_Donchian,daily,Trend,PHOR,-0.6289605532168973,-0.10201696913112034,0.162199312197469,-1.0820238659992012,-0.09428347408669417,0.4620811287477954,0.8272935108445884,0.35615577889447236,12.34673366834171,15.324324324324325,37
S4_Donchian,daily,Trend,RTKM,0.4326701320631076,0.09606023387092179,0.22201725229536023,-0.3351822889635921,0.28659101937619375,0.48633093525179855,1.127016335841148,0.4360100376411543,10.750313676286073,20.441176470588236,34
S4_Donchian,daily,Trend,SBER,0.5953378688788592,0.18014237096221783,0.3025884634240757,-0.28367405105424204,0.6350329552270975,0.5285053929121726,1.2370133240077588,0.4071518193224592,11.54077791718946,18.02777777777778,36
S4_Donchian,daily,Trend,TATN,-0.12191547120691931,-0.030453081638759698,0.2497884914628566,-0.9672689558384835,-0.03148357181830698,0.5184659090909091,0.9632836516377031,0.44221105527638194,13.296482412060302,17.170731707317074,41
S4_Donchian,daily,Trend,VTBR,0.20054572444531965,0.07433692280316392,0.37067318691918794,-0.8819952885493842,0.08428267561998624,0.4879594423320659,1.0698016927201557,0.4962264150943396,13.947169811320755,19.24390243902439,41
S5_Supertrend,daily,Trend,AFLT,0.6920202844317569,0.10906633877809123,0.15760569629494256,-0.18410883555108737,0.5924014371804932,0.5290519877675841,1.3198153985594656,0.2051442910915935,7.430363864491845,14.863636363636363,22
S5_Supertrend,daily,Trend,ALRS,-0.021741761751673694,-0.002943388709921748,0.1353794942443045,-0.2928830315630797,-0.010049707196122816,0.42570281124497994,0.9901615145241117,0.1562107904642409,7.11417816813049,11.857142857142858,21
S5_Supertrend,daily,Trend,HYDR,-0.49643190980871654,-0.05982533316175099,0.12051065207472801,-0.506939528896474,-0.11801276040158308,0.49244712990936557,0.8165475883658021,0.20765370138017566,6.165621079046424,17.42105263157895,19
S5_Supertrend,daily,Trend,IRAO,0.04262256412579652,0.004934866281709103,0.11578060548268063,-0.35379883111617594,0.013948226640942899,0.5,1.0237536154389395,0.13442211055276382,5.223618090452262,13.375,16
S5_Supertrend,daily,Trend,LKOH,-0.35554585393379873,-0.06611497731644034,0.18595344759314983,-0.6854980190139032,-0.09644809391505973,0.46335697399527187,0.8584042947137053,0.26537013801756587,7.588456712672523,19.227272727272727,22
S5_Supertrend,daily,Trend,LSRG,0.32004205537826896,0.04506745257199721,0.14081728264971427,-0.23613108817829048,0.19085776853731806,0.5036231884057971,1.1670733933234059,0.17424242424242425,5.568181818181818,16.235294117647058,17
S5_Supertrend,daily,Trend,MGNT,0.62003022532626,0.10304444274265319,0.1661926121237577,-0.19753050846085762,0.5216634308571748,0.537712895377129,1.236439122687335,0.2578419071518193,9.485570890840652,14.678571428571429,28
S5_Supertrend,daily,Trend,MOEX,0.19458717270227863,0.029226525919444038,0.15019759788668638,-0.2235423011328021,0.13074270852245157,0.4893203883495146,1.0619993661655802,0.3230865746549561,7.2722710163111675,24.523809523809526,21
S5_Supertrend,daily,Trend,MTLR,0.024479266254231864,0.008870847559914637,0.3623820856305726,-0.8185012467336845,0.010837915757996324,0.4942084942084942,1.0159453486107517,0.16268844221105527,6.648241206030151,12.95,20
S5_Supertrend,daily,Trend,MTSS,0.7539256070192508,0.10038649295782344,0.13315172216356375,-0.14873489817201285,0.6749357023240492,0.514367816091954,1.3879823633837032,0.2184557438794727,6.327683615819209,18.31578947368421,19
S5_Supertrend,daily,Trend,NVTK,-0.18595781516348017,-0.030901058606927472,0.1661724116287427,-0.6142353943416353,-0.05030816994850743,0.48792270531400966,0.9412131188967844,0.26037735849056604,7.132075471698114,19.714285714285715,21
S5_Supertrend,daily,Trend,OGKB,-0.08006265841111675,-0.010163272387535437,0.1269414804508198,-0.2680075100949515,-0.03792159549534535,0.4858490566037736,0.9598906444445438,0.13350125944584382,6.347607052896725,11.157894736842104,19
S5_Supertrend,daily,Trend,PHOR,-0.28711037083656726,-0.04626166492356894,0.161128505350657,-0.4223863932644468,-0.10952451513892761,0.48727272727272725,0.8463579122056689,0.1727386934673367,6.173366834170855,16.176470588235293,17
S5_Supertrend,daily,Trend,RTKM,0.5149107138211301,0.06521269319886219,0.12664854594871727,-0.26923141982451076,0.24221798942102984,0.48120300751879697,1.24395775986078,0.1668757841907152,6.797992471769135,12.666666666666666,21
S5_Supertrend,daily,Trend,SBER,0.2851949166786894,0.03360410190748284,0.11782854441736916,-0.21505765681642058,0.15625624497605436,0.5,1.1307591616797494,0.1806775407779172,8.062735257214555,12.0,24
