date,META-A_strat,META-A_mmf,META-A_total,META-A_exposure,META-B_strat,META-B_mmf,META-B_total,META-B_exposure,META-C_strat,META-C_mmf,META-C_total,META-C_exposure,META-D_strat,META-D_mmf,META-D_total,META-D_exposure,META-BEST_strat,META-BEST_mmf,META-BEST_total,META-BEST_exposure,META-MEAN(BCD)_strat,META-MEAN(BCD)_mmf,META-MEAN(BCD)_total,META-MEAN(BCD)_exposure,IMOEX,META-D x2,META-D x2 + MMF,META-D x3,META-D x3 + MMF,META-BEST x2,META-BEST x2 + MMF,META-BEST x3,META-BEST x3 + MMF
2023-02-13,-0.0020089697058823528,0.00014343271555197423,-0.0018655369903303786,0.12745098039215685,-0.0004854070588235296,0.00015471394037066882,-0.00033069311845286076,0.058823529411764705,-0.0006670822549019608,0.0001610958904109589,-0.0005059863644910019,0.02,-0.0015168935294117645,0.00014504431909750202,-0.0013718492103142624,0.11764705882352941,-0.0014910513725490194,0.00014182111200644642,-0.001349230260542573,0.1372549019607843,-0.0008897942810457516,0.00015361804995970993,-0.0007361762310860416,0.06549019607843137,0.0011894339355671413,-0.003033787058823529,-0.0029080819822723605,-0.0045506805882352935,-0.004444314754230459,-0.0029821027450980388,-0.0028628440827289815,-0.004473154117647058,-0.00437645790491539
2023-02-14,-0.002080001470588235,0.00014504431909750202,-0.001934957151490733,0.11764705882352941,0.0010116853921568628,0.0001563255439161966,0.0011680109360730595,0.049019607843137254,-0.000324191568627451,0.0001610958904109589,-0.0001630956782164921,0.02,-0.002101515882352941,0.0001466559226430298,-0.001954859959709911,0.10784313725490197,-0.0012775635294117649,0.00014343271555197423,-0.0011341308138597907,0.12745098039215688,-0.0004713406862745098,0.00015469245232339513,-0.00031664823395111466,0.058954248366013075,-0.01415025593237551,-0.004203031764705882,-0.0040741034810636585,-0.006304547647058824,-0.006193347002417406,-0.0025551270588235297,-0.002432645189363417,-0.0038326905882352944,-0.003731159564867043
2023-02-15,0.00036976843137254893,0.0001466559226430298,0.0005164243540155787,0.10784313725490197,-0.00031001911764705884,0.00015793714746172442,-0.00015208197018533442,0.0392156862745098,0.00015180039215686273,0.00015945205479452054,0.0003112524469513833,0.03,0.00032539901960784305,0.00014826752618855762,0.00047366654579640067,0.09803921568627451,0.00024696764705882347,0.00014826752618855762,0.0003952351732473811,0.09803921568627451,5.572676470588234e-05,0.00015521890948160086,0.0002109456741874832,0.0557516339869281,-0.029463809732867996,0.0006507980392156861,0.0007829495299489657,0.0009761970588235292,0.0010922325141015307,0.0004939352941176469,0.0006260867848509265,0.0007409029411764704,0.000856938396454472
2023-02-16,-0.00013077186274509806,0.0001402095084609186,9.437645715820546e-06,0.14705882352941177,-0.00032857588235294115,0.0001563255439161966,-0.00017225033843674454,0.049019607843137254,-8.420666666666665e-05,0.00015452054794520546,7.031388127853881e-05,0.06,-4.7319215686274564e-05,0.00014182111200644642,9.450189632017185e-05,0.13725490196078433,-4.7319215686274564e-05,0.00014182111200644642,9.450189632017185e-05,0.1372549019607843,-0.00015336725490196085,0.00015088906795594951,-2.478186946011337e-06,0.08209150326797386,-0.005769781117583528,-9.463843137254913e-05,2.4620230996508086e-05,-0.0001419576470588237,-4.526143432715569e-05,-9.463843137254913e-05,2.46202309965081e-05,-0.0001419576470588237,-4.5261434327155674e-05
2023-02-17,-2.2105588235294082e-05,0.00013537469782433522,0.00011326910958904113,0.17647058823529413,0.0003947110784313725,0.00015471394037066882,0.0005494250188020414,0.058823529411764705,-0.00020779862745098042,0.00015287671232876713,-5.492191512221329e-05,0.07,5.223088235294115e-05,0.00013698630136986303,0.00018921718372280418,0.16666666666666666,5.223088235294115e-05,0.00013698630136986303,0.00018921718372280418,0.16666666666666666,7.97144444444444e-05,0.00014819231802309964,0.00022790676246754404,0.0984967320261438,0.006926776727515849,0.0001044617647058823,0.00021405080580177272,0.00015669264705882346,0.00023888442788074128,0.0001044617647058823,0.00021405080580177272,0.00015669264705882346,0.00023888442788074128
2023-02-20,-3.413882352941185e-05,0.00013698630136986303,0.00010284747784045118,0.16666666666666666,-0.0005252956862745098,0.00015793714746172442,-0.00036735853881278543,0.0392156862745098,0.00036559117647058816,0.00015123287671232877,0.000516824053182917,0.08,-0.00011017137254901959,0.00013859790491539082,2.842653236637123e-05,0.1568627450980392,-0.00011017137254901959,0.00013859790491539082,2.842653236637123e-05,0.1568627450980392,-8.995862745098044e-05,0.000149255976363148,5.9297348912167575e-05,0.09202614379084967,0.006773081037217299,-0.00022034274509803917,-0.00010753049691109316,-0.0003305141176470588,-0.00024348752618855756,-0.00022034274509803917,-0.00010753049691109316,-0.0003305141176470588,-0.00024348752618855756
2023-02-21,-0.0003168323529411764,0.00013698630136986303,-0.00017984605157131338,0.16666666666666666,1.8812941176470583e-05,0.0001595487510072522,0.00017836169218372278,0.029411764705882353,-0.00034415107843137257,0.0001495890410958904,-0.00019456203733548216,0.09,-0.00015550107843137254,0.0001402095084609186,-1.529156997045393e-05,0.14705882352941177,-0.00015550107843137254,0.0001402095084609186,-1.529156997045393e-05,0.14705882352941177,-0.00016027973856209152,0.00014978243352135374,-1.0497305040737777e-05,0.0888235294117647,0.007318290689100948,-0.00031100215686274507,-0.00019496670158474346,-0.0004665032352941176,-0.000374641833199033,-0.00031100215686274507,-0.00019496670158474346,-0.0004665032352941176,-0.000374641833199033
2023-02-22,0.00042581725490196086,0.00013698630136986303,0.0005628035562718239,0.16666666666666666,-0.00013413960784313726,0.00016116035455278002,2.7020746709642763e-05,0.0196078431372549,-8.519519607843138e-05,0.00015123287671232877,6.603768063389739e-05,0.08,0.0004465863725490197,0.0001402095084609186,0.0005867958810099383,0.14705882352941177,0.0004465863725490197,0.0001402095084609186,0.0005867958810099383,0.14705882352941177,7.575052287581701e-05,0.0001508675799086758,0.00022661810278449282,0.08222222222222222,0.005842104066740905,0.0008931727450980394,0.001009208200376041,0.001339759117647059,0.0014316205197421436,0.0008931727450980394,0.001009208200376041,0.001339759117647059,0.0014316205197421436
2023-02-24,6.705088235294143e-05,0.00013859790491539082,0.00020564878726833224,0.1568627450980392,-2.8613235294117647e-05,0.00016116035455278002,0.00013254711925866238,0.0196078431372549,-0.000325996274509804,0.00015780821917808218,-0.0001681880553317218,0.04,0.00022189970588235323,0.0001402095084609186,0.00036210921434327186,0.14705882352941177,0.00022189970588235323,0.0001402095084609186,0.00036210921434327186,0.14705882352941177,-4.4236601307189474e-05,0.0001530593607305936,0.00010882275942340414,0.06888888888888889,-0.0019752305188934782,0.00044379941176470646,0.0005598348670427081,0.0006656991176470597,0.0007575605197421443,0.00044379941176470646,0.0005598348670427081,0.0006656991176470597,0.0007575605197421443
2023-02-27,-0.0007338031372549021,0.0001402095084609186,-0.0005935936287939835,0.14705882352941177,-0.00012444529411764706,0.00016277195809830783,3.8326663980660776e-05,0.00980392156862745,-0.0002764166666666667,0.00015780821917808218,-0.00011860844748858454,0.04,-0.0007635151960784315,0.00014182111200644642,-0.000621694084071985,0.13725490196078433,-0.0007635151960784315,0.00014182111200644642,-0.000621694084071985,0.1372549019607843,-0.0003881257189542484,0.0001541337630942788,-0.00023399195585996962,0.06235294117647059,0.014977151578556391,-0.001527030392156863,-0.0014077717297878056,-0.0022905455882352944,-0.0021938493755036263,-0.001527030392156863,-0.0014077717297878056,-0.0022905455882352944,-0.0021938493755036263
2023-02-28,-0.0006040965686274508,0.00013859790491539082,-0.00046549866371206,0.1568627450980392,0.00014932049019607843,0.00016277195809830783,0.00031209244829438624,0.00980392156862745,-1.532549019607846e-06,0.00015945205479452054,0.0001579195057749127,0.03,-0.0006433122549019607,0.00013859790491539082,-0.0005047143499865699,0.1568627450980392,-0.0006433122549019607,0.00013859790491539082,-0.0005047143499865699,0.1568627450980392,-0.00016517477124183006,0.00015360730593607305,-1.1567465305757012e-05,0.06555555555555555,0.005381285975637029,-0.0012866245098039214,-0.0011738122616169755,-0.001929936764705882,-0.001842910173247381,-0.0012866245098039214,-0.0011738122616169755,-0.001929936764705882,-0.001842910173247381
2023-03-01,-0.0006216646078431373,0.0001402095084609186,-0.0004814550993822187,0.14705882352941177,-0.00031142872549019606,0.00016116035455278002,-0.00015026837093741604,0.0196078431372549,3.594901960784314e-05,0.00016273972602739726,0.0001986887456352404,0.01,-0.0006216646078431373,0.0001402095084609186,-0.0004814550993822187,0.14705882352941177,-0.0006216646078431373,0.0001402095084609186,-0.0004814550993822187,0.14705882352941177,-0.00029904810457516336,0.00015470319634703196,-0.0001443449082281314,0.058888888888888886,0.011756821530650496,-0.0012433292156862747,-0.0011272937604082732,-0.0018649938235294119,-0.0017731324214343273,-0.0012433292156862747,-0.0011272937604082732,-0.0018649938235294119,-0.0017731324214343273
2023-03-02,0.00019077382352941188,0.00014182111200644642,0.0003325949355358583,0.13725490196078433,0.00037150470588235293,0.0001595487510072522,0.0005310534568896051,0.029411764705882353,2.5581078431372556e-05,0.00016273972602739726,0.00018832080445876982,0.01,0.00019077382352941188,0.00014182111200644642,0.0003325949355358583,0.13725490196078433,0.00019077382352941188,0.00014182111200644642,0.0003325949355358583,0.1372549019607843,0.00019595320261437914,0.00015470319634703196,0.0003506563989614111,0.0588888888888889,-0.01112012808983831,0.00038154764705882377,0.000500806309427881,0.0005723214705882357,0.0006690176833199036,0.00038154764705882377,0.000500806309427881,0.0005723214705882357,0.0006690176833199037
2023-03-03,0.001211338725490196,0.0001402095084609186,0.0013515482339511147,0.14705882352941177,0.000793420294117647,0.00015793714746172442,0.0009513574415793714,0.0392156862745098,0.00032121725490196076,0.00015945205479452054,0.0004806693096964813,0.03,0.001211338725490196,0.0001402095084609186,0.0013515482339511147,0.14705882352941177,0.001211338725490196,0.0001402095084609186,0.0013515482339511147,0.14705882352941177,0.0007753254248366012,0.00015253290357238787,0.0009278583284089891,0.07209150326797385,0.007940380605952813,0.002422677450980392,0.0025387129062583937,0.0036340161764705885,0.003725877578565673,0.002422677450980392,0.0025387129062583937,0.0036340161764705885,0.003725877578565673
2023-03-06,1.865411764705881e-05,0.00014343271555197423,0.00016208683319903305,0.12745098039215685,-8.776705882352941e-05,0.0001563255439161966,6.85584850926672e-05,0.049019607843137254,-4.99343137254902e-05,0.00015945205479452054,0.00010951774106903033,0.03,1.865411764705881e-05,0.00014343271555197423,0.00016208683319903305,0.12745098039215685,1.865411764705881e-05,0.00014343271555197423,0.00016208683319903305,0.12745098039215688,-3.9682418300653613e-05,0.00015307010475423046,0.00011338768645357685,0.0688235294117647,0.009647038112842177,3.730823529411762e-05,0.00015979010475423045,5.596235294117643e-05,0.00015749337630942785,3.730823529411762e-05,0.00015979010475423045,5.596235294117643e-05,0.00015749337630942782
2023-03-07,4.0397843137254905e-05,0.00014182111200644642,0.00018221895514370132,0.13725490196078433,7.570137254901963e-05,0.00015471394037066882,0.00023041531291968846,0.058823529411764705,0.0001683570588235294,0.00015616438356164382,0.00032452144238517323,0.05,-0.00016464960784313724,0.00014343271555197423,-2.1216892291163003e-05,0.12745098039215685,-0.00016464960784313724,0.00014343271555197423,-2.1216892291163003e-05,0.12745098039215688,2.6469607843137257e-05,0.00015143701316142896,0.0001779066210045662,0.07875816993464052,0.0006451275434589121,-0.00032929921568627447,-0.00020681734622616165,-0.0004939488235294117,-0.00039241780016116025,-0.00032929921568627447,-0.00020681734622616165,-0.0004939488235294117,-0.00039241780016116025
2023-03-09,-0.00029732352941176464,0.0001402095084609186,-0.00015711402095084604,0.14705882352941177,-0.0002459283333333334,0.00015471394037066882,-9.121439296266458e-05,0.058823529411764705,-0.0001934956862745098,0.00015780821917808218,-3.568746709642763e-05,0.04,-0.0006258982352941176,0.00014182111200644642,-0.00048407712328767116,0.13725490196078433,-0.0006258982352941176,0.00014182111200644642,-0.00048407712328767116,0.13725490196078433,-0.00035510741830065357,0.00015144775718506582,-0.00020365966111558775,0.07869281045751635,-0.0065385955741417146,-0.0012517964705882352,-0.0011325378082191779,-0.0018776947058823526,-0.0017809984931506846,-0.0012517964705882352,-0.0011325378082191779,-0.0018776947058823526,-0.0017809984931506846
2023-03-10,-0.0006209156862745099,0.00014182111200644642,-0.00047909457426806345,0.13725490196078433,-0.0001212714705882353,0.00015310233682514103,3.183086623690573e-05,0.06862745098039216,-0.00011516225490196079,0.00015780821917808218,4.264596427612139e-05,0.04,-0.0005144872549019609,0.00014343271555197423,-0.00037105453934998666,0.12745098039215685,-0.0005144872549019609,0.00014343271555197423,-0.00037105453934998666,0.12745098039215688,-0.00025030699346405234,0.00015144775718506582,-9.885923627898653e-05,0.07869281045751635,-0.0019030163247230059,-0.0010289745098039217,-0.0009064926403438089,-0.0015434617647058827,-0.0014419307413376314,-0.0010289745098039217,-0.0009064926403438089,-0.0015434617647058827,-0.0014419307413376314
2023-03-13,0.0008827236274509804,0.00014182111200644642,0.0010245447394574268,0.13725490196078433,0.0004318957843137256,0.00015471394037066882,0.0005866097246843944,0.058823529411764705,0.0003765538235294117,0.00015780821917808218,0.0005343620427074939,0.04,0.0009243479411764705,0.00014343271555197423,0.0010677806567284448,0.12745098039215685,0.0009243479411764705,0.00014343271555197423,0.0010677806567284448,0.12745098039215688,0.000577599183006536,0.0001519849583669084,0.0007295841413734443,0.07542483660130718,-0.0029785831960462694,0.001848695882352941,0.001971177751813054,0.0027730438235294115,0.002874574846897663,0.001848695882352941,0.001971177751813054,0.0027730438235294115,0.002874574846897663
2023-03-14,-0.00030622137254901954,0.0001402095084609186,-0.00016601186408810094,0.14705882352941177,0.00018269127450980398,0.00015149073327961322,0.0003341820077894172,0.0784313725490196,1.9689901960784307e-05,0.00015287671232876713,0.00017256661428955144,0.07,-0.00019088852941176468,0.00014343271555197423,-4.7455813859790445e-05,0.12745098039215685,-0.00019088852941176468,0.00014343271555197423,-4.7455813859790445e-05,0.12745098039215688,3.83088235294124e-06,0.00014926672038678487,0.00015309760273972612,0.0919607843137255,0.009187167047813194,-0.00038177705882352935,-0.00025929518936341654,-0.000572665588235294,-0.0004711345648670426,-0.00038177705882352935,-0.00025929518936341654,-0.000572665588235294,-0.0004711345648670426
2023-03-15,-3.1009803921568375e-06,0.00014504431909750202,0.0001419433387053452,0.11764705882352941,-2.0191274509803947e-05,0.0001563255439161966,0.00013613426940639267,0.049019607843137254,-3.549254901960786e-05,0.00015287671232876713,0.00011738416330915927,0.07,0.00018752539215686277,0.00014826752618855762,0.0003357929183454204,0.09803921568627451,0.00018752539215686277,0.00014826752618855762,0.0003357929183454204,0.09803921568627451,4.394718954248367e-05,0.00015248992747784044,0.0001964371170203241,0.07235294117647058,-0.012334520940305294,0.00037505078431372555,0.0005072022750470051,0.0005625761764705883,0.0006786116317485899,0.00037505078431372555,0.0005072022750470051,0.0005625761764705883,0.0006786116317485899
2023-03-16,0.002356092156862745,0.00014504431909750202,0.002501136475960247,0.11764705882352941,0.001500207843137255,0.00015471394037066882,0.0016549217835079239,0.058823529411764705,0.0020447779411764708,0.00015123287671232877,0.0021960108178887996,0.08,0.0025005200980392156,0.00014826752618855762,0.0026487876242277733,0.09803921568627451,0.0025005200980392156,0.00014826752618855762,0.0026487876242277733,0.09803921568627451,0.00201516862745098,0.0001514047810905184,0.0021665734085414986,0.07895424836601307,-0.0017019809289723353,0.005001040196078431,0.005133191686811711,0.007501560294117647,0.007617595749395648,0.005001040196078431,0.005133191686811711,0.007501560294117647,0.007617595749395648
2023-03-17,0.0019391243137254902,0.0001466559226430298,0.00208578023636852,0.10784313725490197,0.0006689657843137255,0.0001563255439161966,0.0008252913282299221,0.049019607843137254,0.0016752676470588237,0.00015287671232876713,0.0018281443593875907,0.07,0.0017315050000000002,0.0001498791297340854,0.0018813841297340855,0.08823529411764706,0.0017315050000000002,0.0001498791297340854,0.0018813841297340855,0.08823529411764706,0.0013585794771241832,0.00015302712865968306,0.0015116066057838662,0.06908496732026144,0.02858888859367137,0.0034630100000000003,0.0035983846978243357,0.005194515,0.005315385265914585,0.0034630100000000003,0.0035983846978243357,0.005194515,0.005315385265914585
2023-03-20,0.0001993042156862745,0.0001402095084609186,0.0003395137241471931,0.14705882352941177,-2.2544803921568702e-05,0.00015310233682514103,0.00013055753290357232,0.06862745098039216,0.00014738029411764705,0.00014630136986301372,0.0002936816639806608,0.11,0.0002787946078431373,0.00014826752618855762,0.0004270621340316949,0.09803921568627451,0.00031749549019607844,0.0001466559226430298,0.00046415141283910827,0.10784313725490197,0.00013454336601307192,0.00014922374429223744,0.00028376711030530936,0.09222222222222222,0.03202197366948201,0.0005575892156862745,0.0006897407064195541,0.0008363838235294118,0.0009524192788074134,0.0006349909803921569,0.0007639192640343809,0.0009524864705882353,0.0010636871152296535
2023-03-21,-0.000287774705882353,0.00013859790491539082,-0.00014917680096696216,0.1568627450980392,-0.000288614705882353,0.00015310233682514103,-0.00013551236905721194,0.06862745098039216,-0.0002469395098039216,0.00014794520547945205,-9.899430432446952e-05,0.1,-0.0004686060784313726,0.00014343271555197423,-0.0003251733628793984,0.12745098039215685,-0.00045102911764705885,0.00014182111200644642,-0.00030920800564061243,0.13725490196078433,-0.00033472009803921574,0.0001481600859521891,-0.00018656001208702664,0.09869281045751634,0.00041298870329908866,-0.0009372121568627452,-0.0008147302874026323,-0.0014058182352941178,-0.0013042872119258665,-0.0009020582352941177,-0.0007827995729250605,-0.0013530873529411765,-0.0012563911402095084
2023-03-22,-0.00019493372549019605,0.00013859790491539082,-5.633582057480523e-05,0.1568627450980392,-0.0003810646078431373,0.00015310233682514103,-0.00022796227101799625,0.06862745098039216,-4.8094215686274495e-05,0.00014465753424657536,9.656331856030086e-05,0.12,-5.723431372549004e-06,0.00014343271555197423,0.00013770928417942524,0.12745098039215685,-1.8509803921568616e-05,0.00014182111200644642,0.0001233113080848778,0.13725490196078433,-0.00014496075163398692,0.00014706419554123018,2.103443907243256e-06,0.10535947712418299,-0.0017805391656068315,-1.1446862745098009e-05,0.00011103500671501481,-1.7170294117647012e-05,8.43607292506044e-05,-3.701960784313723e-05,8.223905452591998e-05,-5.5529411764705845e-05,4.1166800966962154e-05
2023-03-23,0.0006206348039215684,0.0001402095084609186,0.0007608443123824871,0.14705882352941177,0.0008106200980392158,0.00015310233682514103,0.0009637224348643568,0.06862745098039216,0.0005615397058823529,0.00014630136986301372,0.0007078410757453666,0.11,0.0005526475490196078,0.00014343271555197423,0.000696080264571582,0.12745098039215685,0.0005670333333333334,0.00014182111200644642,0.0007088544453397798,0.1372549019607843,0.0006416024509803922,0.00014761214074670965,0.0007892145917271018,0.10202614379084968,-0.004269219843935468,0.0011052950980392157,0.0012277769674993286,0.0016579426470588235,0.0017594736704270749,0.0011340666666666667,0.001253325329035724,0.0017011,0.0017977962127316682
2023-03-24,0.0021164701960784313,0.0001402095084609186,0.0022566797045393498,0.14705882352941177,0.0015229030392156862,0.0001563255439161966,0.0016792285831318827,0.049019607843137254,0.0003637529411764705,0.00015452054794520546,0.000518273489121676,0.06,0.002405456470588235,0.00014343271555197423,0.002548889186140209,0.12745098039215685,0.002260963333333333,0.00014182111200644642,0.0024027844453397796,0.1372549019607843,0.0014307041503267973,0.0001514262691377921,0.0015821304194645895,0.0788235294117647,0.003301645368886552,0.00481091294117647,0.004933394810636583,0.007216369411764704,0.007317900435132955,0.004521926666666666,0.004641185329035723,0.00678289,0.006879586212731667
2023-03-27,0.00040582715686274506,0.0001402095084609186,0.0005460366653236636,0.14705882352941177,0.00029904617647058817,0.00015471394037066882,0.000453760116841257,0.058823529411764705,4.582656862745096e-05,0.00015616438356164382,0.00020199095218909478,0.05,6.768539215686269e-05,0.00014504431909750202,0.0002127297112543647,0.11764705882352941,2.8469705882352883e-05,0.00014504431909750202,0.0001735140249798549,0.1176470588235294,0.00013751937908496728,0.00015197421434327157,0.0002894935934282389,0.07549019607843137,0.020551697030770866,0.00013537078431372538,0.0002610758608648938,0.00020305617647058805,0.0003094220104754229,5.6939411764705765e-05,0.00018264448831587418,8.540911764705865e-05,0.00019177495165189346
2023-03-28,0.000838484901960784,0.00013698630136986303,0.000975471203330647,0.16666666666666666,0.0001580102941176471,0.00015471394037066882,0.0003127242344883159,0.058823529411764705,0.00014446852941176464,0.00015452054794520546,0.0002989890773569701,0.06,0.0004573566666666666,0.00014182111200644642,0.000599177778673113,0.13725490196078433,0.0004573566666666666,0.00014182111200644642,0.000599177778673113,0.1372549019607843,0.00025327849673202613,0.0001503518667741069,0.00040363036350613305,0.08535947712418301,0.0006186800399889947,0.0009147133333333332,0.0010339719957023904,0.0013720699999999998,0.0014687662127316678,0.0009147133333333332,0.0010339719957023904,0.0013720699999999998,0.0014687662127316678
2023-03-29,0.000194983137254902,0.00013698630136986303,0.00033196943862476503,0.16666666666666666,0.000434209705882353,0.00015310233682514103,0.000587312042707494,0.06862745098039216,7.137754901960786e-05,0.00015616438356164382,0.0002275419325812517,0.05,0.00026170852941176484,0.00014182111200644642,0.00040352964141821126,0.13725490196078433,0.00026170852941176484,0.00014182111200644642,0.00040352964141821126,0.1372549019607843,0.0002557652614379085,0.00015036261079774376,0.00040612787223565225,0.08529411764705884,0.007648872528345452,0.0005234170588235297,0.0006426757211925869,0.0007851255882352945,0.0008818218009669624,0.0005234170588235297,0.0006426757211925869,0.0007851255882352945,0.0008818218009669625
2023-03-30,-0.0007411426470588234,0.00013698630136986303,-0.0006041563456889603,0.16666666666666666,-0.0001498069607843137,0.00015149073327961322,1.6837724952995165e-06,0.0784313725490196,-0.0003550802941176471,0.00015452054794520546,-0.00020055974617244163,0.06,-0.0005902033333333333,0.0001402095084609186,-0.0004499938248724147,0.14705882352941177,-0.0005902033333333333,0.0001402095084609186,-0.0004499938248724147,0.14705882352941177,-0.0003650301960784314,0.0001487402632285791,-0.00021628993284985228,0.09516339869281047,0.0020561833822996256,-0.0011804066666666667,-0.0010643712113886652,-0.0017706100000000002,-0.0016787485979049156,-0.0011804066666666667,-0.0010643712113886652,-0.0017706100000000002,-0.0016787485979049156
2023-03-31,0.0009334366666666666,0.00013859790491539082,0.0010720345715820574,0.1568627450980392,0.0011588284313725488,0.00015310233682514103,0.0013119307681976897,0.06862745098039216,0.00042363166666666675,0.00015287671232876713,0.0005765083789954339,0.07,0.0008358836274509803,0.00014182111200644642,0.0009777047394574267,0.13725490196078433,0.0008358836274509803,0.00014182111200644642,0.0009777047394574267,0.1372549019607843,0.0008061145751633987,0.00014926672038678487,0.0009553812955501835,0.0919607843137255,-0.006188334624259273,0.0016717672549019607,0.001791025917271018,0.002507650882352941,0.002604347095084609,0.0016717672549019607,0.001791025917271018,0.002507650882352941,0.002604347095084609
2023-04-03,1.3508627450980326e-05,0.00013698630136986303,0.00015049492882084336,0.16666666666666666,0.00022092764705882354,0.00015310233682514103,0.00037402998388396454,0.06862745098039216,-0.0003521772549019609,0.00014465753424657536,-0.00020751972065538552,0.12,0.00022443078431372545,0.00013859790491539082,0.00036302868922911627,0.1568627450980392,0.00022443078431372545,0.00013859790491539082,0.00036302868922911627,0.1568627450980392,3.106039215686271e-05,0.0001454525919957024,0.0001765129841525651,0.11516339869281045,0.00924237045379428,0.0004488615686274509,0.0005616738168143969,0.0006732923529411763,0.0007603189443996776,0.0004488615686274509,0.0005616738168143969,0.0006732923529411763,0.0007603189443996776
2023-04-04,-0.00015915725490196086,0.00013698630136986303,-2.217095353209783e-05,0.16666666666666666,0.0006080749999999999,0.00015310233682514103,0.000761177336825141,0.06862745098039216,-0.0003002174509803922,0.00014465753424657536,-0.00015555991673381686,0.12,-0.00015787431372549023,0.00013859790491539082,-1.9276408810099416e-05,0.1568627450980392,-0.00015787431372549023,0.00013859790491539082,-1.9276408810099416e-05,0.1568627450980392,4.999441176470583e-05,0.0001454525919957024,0.00019544700376040823,0.11516339869281045,0.0028827648666567285,-0.00031574862745098047,-0.00020293637926403445,-0.0004736229411764707,-0.00038659634971796944,-0.00031574862745098047,-0.00020293637926403445,-0.0004736229411764707,-0.00038659634971796944
2023-04-05,-0.00033052823529411776,0.00013698630136986303,-0.00019354193392425473,0.16666666666666666,0.00013895343137254896,0.00015310233682514103,0.00029205576819768997,0.06862745098039216,-0.00029443117647058825,0.00015616438356164382,-0.00013826679290894443,0.05,-0.0002223237254901961,0.00013859790491539082,-8.372582057480528e-05,0.1568627450980392,-0.0002223237254901961,0.00013859790491539082,-8.372582057480528e-05,0.1568627450980392,-0.0001259338235294118,0.00014928820843405856,2.3354384904646764e-05,0.09183006535947713,0.008204156503860416,-0.0004446474509803922,-0.00033183520279344615,-0.0006669711764705883,-0.000579944585012087,-0.0004446474509803922,-0.00033183520279344615,-0.0006669711764705883,-0.000579944585012087
2023-04-06,0.0007883706862745099,0.00013698630136986303,0.000925356987644373,0.16666666666666666,0.000756075294117647,0.00015310233682514103,0.0009091776309427881,0.06862745098039216,0.00032511735294117643,0.00014465753424657536,0.0004697748871877518,0.12,0.0008697314705882354,0.00013859790491539082,0.001008329375503626,0.1568627450980392,0.0008697314705882354,0.00013859790491539082,0.001008329375503626,0.1568627450980392,0.0006503080392156863,0.0001454525919957024,0.0007957606312113887,0.11516339869281045,0.0046944977607163985,0.0017394629411764707,0.0018522751893634167,0.002609194411764706,0.0026962210032232072,0.0017394629411764707,0.0018522751893634167,0.002609194411764706,0.0026962210032232072
2023-04-07,0.002035801176470589,0.00013698630136986303,0.002172787477840452,0.16666666666666666,0.0010525535294117646,0.00015310233682514103,0.0012056558662369055,0.06862745098039216,0.0003032264705882353,0.00015287671232876713,0.0004561031829170024,0.07,0.002022971078431373,0.00013859790491539082,0.002161568983346764,0.1568627450980392,0.002022971078431373,0.00013859790491539082,0.002161568983346764,0.1568627450980392,0.0011262503594771241,0.00014819231802309964,0.0012744426775002239,0.0984967320261438,-0.0016517149975722178,0.004045942156862746,0.004158754405049692,0.00606891323529412,0.006155939826752621,0.004045942156862746,0.004158754405049692,0.00606891323529412,0.006155939826752621
2023-04-10,-0.0021788286274509803,0.00013537469782433522,-0.002043453929626645,0.17647058823529413,-0.0009688201960784313,0.00015149073327961322,-0.000817329462798818,0.0784313725490196,-0.0005341897058823529,0.00015616438356164382,-0.0003780253223207091,0.05,-0.0020130849019607843,0.00013698630136986303,-0.0018760986005909213,0.16666666666666666,-0.0020130849019607843,0.00013698630136986303,-0.0018760986005909213,0.16666666666666666,-0.0011720316013071894,0.00014821380607037336,-0.001023817795236816,0.09836601307189541,0.015531875027408049,-0.004026169803921569,-0.003916580762825678,-0.006039254705882353,-0.005957062925060435,-0.004026169803921569,-0.003916580762825678,-0.006039254705882353,-0.005957062925060435
2023-04-11,0.0007765841176470587,0.00013859790491539082,0.0009151820225624496,0.1568627450980392,0.0008859798039215686,0.00015149073327961322,0.0010374705372011817,0.0784313725490196,0.00024858696078431373,0.0001495890410958904,0.00039817600188020414,0.09,0.0006208610784313725,0.00014182111200644642,0.0007626821904378189,0.13725490196078433,0.0006208610784313725,0.00014182111200644642,0.0007626821904378189,0.1372549019607843,0.0005851426143790849,0.00014763362879398334,0.0007327762431730682,0.1018954248366013,-0.005362435472157312,0.001241722156862745,0.0013609808192318023,0.0018625832352941176,0.0019592794480257857,0.001241722156862745,0.0013609808192318023,0.0018625832352941176,0.0019592794480257857
2023-04-12,-3.6848039215685844e-06,0.00013537469782433522,0.00013168989390276663,0.17647058823529413,8.386274509803905e-06,0.00015149073327961322,0.00015987700778941712,0.0784313725490196,-0.00027594117647058823,0.00014630136986301372,-0.0001296398066075745,0.11,-7.296686274509804e-05,0.0001402095084609186,6.724264571582057e-05,0.14705882352941177,-7.296686274509804e-05,0.0001402095084609186,6.724264571582057e-05,0.14705882352941177,-0.00011350725490196077,0.00014600053720118184,3.249328229922107e-05,0.11183006535947711,0.0018865764951512265,-0.00014593372549019608,-2.9898270212194475e-05,-0.00021890058823529411,-0.0001270391861402095,-0.00014593372549019608,-2.9898270212194475e-05,-0.00021890058823529411,-0.0001270391861402095
