feature,importance
idx_RVI_rv_annualized_ma5,0.0
idx_RVI_rv_annualized_ma22,0.0
idx_RVI_rv_annualized_vol22,0.0
rv_RGBI,0.0
idx_RGBI_rv_annualized_ret5,0.0
idx_RGBI_rv_annualized_ma5,0.0
idx_RGBI_rv_annualized_ma22,0.0
idx_RGBI_rv_annualized_vol22,0.0
rv_MOEXOG,0.0
close_MOEXOG,0.0
idx_MOEXOG_rv_annualized_lag1,0.0
idx_MOEXOG_rv_annualized_ret1,0.0
idx_MOEXOG_rv_annualized_ma5,0.0
idx_MOEXOG_rv_annualized_ma22,0.0
idx_MOEXOG_rv_annualized_vol22,0.0
brent,0.0
vix,0.0
sp500,0.0
gold,0.0
dxy,0.0
eem,0.0
wti,0.0
tbill_3m,0.0
treasury_10y,0.0
treasury_5y,0.0
idx_RGBI_rv_annualized_lag1,0.0
idx_MOEXCN_rv_annualized_vol22,0.0
rv_MOEXCH,0.0
idx_MOEXCN_rv_annualized_ma22,0.0
close_MOEXCH,0.0
idx_MOEXCH_rv_annualized_lag1,0.0
idx_MOEXCH_rv_annualized_ret1,0.0
idx_MOEXCH_rv_annualized_ret5,0.0
idx_MOEXCH_rv_annualized_ret22,0.0
idx_MOEXCH_rv_annualized_ma5,0.0
idx_MOEXCH_rv_annualized_ma22,0.0
idx_MOEXCH_rv_annualized_vol22,0.0
rv_MOEXFN,0.0
idx_MOEXFN_rv_annualized_lag1,0.0
idx_MOEXFN_rv_annualized_ret1,0.0
idx_MOEXFN_rv_annualized_ret5,0.0
idx_MOEXFN_rv_annualized_ma5,0.0
idx_MOEXFN_rv_annualized_ma22,0.0
idx_MOEXFN_rv_annualized_vol22,0.0
rv_MOEXCN,0.0
close_MOEXCN,0.0
idx_MOEXCN_rv_annualized_lag1,0.0
idx_MOEXCN_rv_annualized_ret1,0.0
idx_MOEXCN_rv_annualized_ret5,0.0
idx_MOEXCN_rv_annualized_ma5,0.0
si_fut_diff22,0.0
