sharpe,ann_ret_pct,max_dd_pct,exposure_pct,n_trades,year,approach,strategy,timeframe,ticker,sigma_variant
0.6146,0.85,-1.31,0.72,3,2022,D,S1_MeanRev,hourly,MGNT,v1_sqrt9
-1.5288,-1.41,-1.42,0.13,1,2023,D,S1_MeanRev,hourly,MGNT,v1_sqrt9
-0.7403,-1.65,-2.65,1.87,6,2024,D,S1_MeanRev,hourly,MGNT,v1_sqrt9
1.3987,1.69,-0.08,0.14,2,2025,D,S1_MeanRev,hourly,MGNT,v1_sqrt9
1.1647,0.63,-0.07,0.1,2,2022,E,S1_MeanRev,hourly,MGNT,v1_sqrt9
0.0,0.0,0.0,0.0,0,2023,E,S1_MeanRev,hourly,MGNT,v1_sqrt9
-0.7228,-0.12,-0.17,0.13,1,2024,E,S1_MeanRev,hourly,MGNT,v1_sqrt9
1.3486,0.69,-0.07,0.11,1,2025,E,S1_MeanRev,hourly,MGNT,v1_sqrt9
1.1647,0.5,-0.06,0.1,2,2022,F,S1_MeanRev,hourly,MGNT,v1_sqrt9
0.0,0.0,0.0,0.0,0,2023,F,S1_MeanRev,hourly,MGNT,v1_sqrt9
0.1424,0.09,-0.46,0.35,3,2024,F,S1_MeanRev,hourly,MGNT,v1_sqrt9
1.3486,0.79,-0.08,0.11,1,2025,F,S1_MeanRev,hourly,MGNT,v1_sqrt9
1.1647,0.5,-0.06,0.1,2,2022,G,S1_MeanRev,hourly,MGNT,v1_sqrt9
0.0,0.0,0.0,0.0,0,2023,G,S1_MeanRev,hourly,MGNT,v1_sqrt9
-0.7228,-0.11,-0.16,0.13,1,2024,G,S1_MeanRev,hourly,MGNT,v1_sqrt9
1.3486,0.79,-0.08,0.11,1,2025,G,S1_MeanRev,hourly,MGNT,v1_sqrt9
1.78,3.89,-0.65,1.06,3,2022,B,S1_MeanRev,hourly,MGNT,v2_sqrtN
-1.3753,-0.18,-0.18,0.04,1,2023,B,S1_MeanRev,hourly,MGNT,v2_sqrtN
-0.3027,-0.4,-1.99,0.74,6,2024,B,S1_MeanRev,hourly,MGNT,v2_sqrtN
1.2226,2.08,-0.65,0.28,2,2025,B,S1_MeanRev,hourly,MGNT,v2_sqrtN
1.1647,0.63,-0.07,0.1,2,2022,C,S1_MeanRev,hourly,MGNT,v2_sqrtN
0.0,0.0,0.0,0.0,0,2023,C,S1_MeanRev,hourly,MGNT,v2_sqrtN
0.1028,0.06,-0.44,0.35,3,2024,C,S1_MeanRev,hourly,MGNT,v2_sqrtN
1.3486,0.69,-0.07,0.11,1,2025,C,S1_MeanRev,hourly,MGNT,v2_sqrtN
0.6146,0.85,-1.31,0.72,3,2022,D,S1_MeanRev,hourly,MGNT,v2_sqrtN
-1.5288,-1.41,-1.42,0.13,1,2023,D,S1_MeanRev,hourly,MGNT,v2_sqrtN
-0.7403,-1.65,-2.65,1.87,6,2024,D,S1_MeanRev,hourly,MGNT,v2_sqrtN
1.3987,1.69,-0.08,0.14,2,2025,D,S1_MeanRev,hourly,MGNT,v2_sqrtN
1.1647,0.63,-0.07,0.1,2,2022,E,S1_MeanRev,hourly,MGNT,v2_sqrtN
0.0,0.0,0.0,0.0,0,2023,E,S1_MeanRev,hourly,MGNT,v2_sqrtN
-0.7228,-0.12,-0.17,0.13,1,2024,E,S1_MeanRev,hourly,MGNT,v2_sqrtN
1.3486,0.69,-0.07,0.11,1,2025,E,S1_MeanRev,hourly,MGNT,v2_sqrtN
1.1647,0.5,-0.06,0.1,2,2022,F,S1_MeanRev,hourly,MGNT,v2_sqrtN
0.0,0.0,0.0,0.0,0,2023,F,S1_MeanRev,hourly,MGNT,v2_sqrtN
0.1424,0.09,-0.46,0.35,3,2024,F,S1_MeanRev,hourly,MGNT,v2_sqrtN
1.3486,0.79,-0.08,0.11,1,2025,F,S1_MeanRev,hourly,MGNT,v2_sqrtN
1.1647,0.5,-0.06,0.1,2,2022,G,S1_MeanRev,hourly,MGNT,v2_sqrtN
0.0,0.0,0.0,0.0,0,2023,G,S1_MeanRev,hourly,MGNT,v2_sqrtN
-0.7228,-0.11,-0.16,0.13,1,2024,G,S1_MeanRev,hourly,MGNT,v2_sqrtN
1.3486,0.79,-0.08,0.11,1,2025,G,S1_MeanRev,hourly,MGNT,v2_sqrtN
1.2589,1.67,-0.65,0.58,3,2022,B,S1_MeanRev,hourly,MGNT,v3_div9
-1.3753,-0.18,-0.18,0.04,1,2023,B,S1_MeanRev,hourly,MGNT,v3_div9
-1.1886,-1.38,-1.99,0.61,6,2024,B,S1_MeanRev,hourly,MGNT,v3_div9
1.0768,1.53,-0.07,0.11,2,2025,B,S1_MeanRev,hourly,MGNT,v3_div9
1.1647,0.63,-0.07,0.1,2,2022,C,S1_MeanRev,hourly,MGNT,v3_div9
0.0,0.0,0.0,0.0,0,2023,C,S1_MeanRev,hourly,MGNT,v3_div9
0.1028,0.06,-0.44,0.35,3,2024,C,S1_MeanRev,hourly,MGNT,v3_div9
1.3486,0.69,-0.07,0.11,1,2025,C,S1_MeanRev,hourly,MGNT,v3_div9
0.6146,0.85,-1.31,0.72,3,2022,D,S1_MeanRev,hourly,MGNT,v3_div9
-1.5288,-1.41,-1.42,0.13,1,2023,D,S1_MeanRev,hourly,MGNT,v3_div9
-0.7403,-1.65,-2.65,1.87,6,2024,D,S1_MeanRev,hourly,MGNT,v3_div9
1.3987,1.69,-0.08,0.14,2,2025,D,S1_MeanRev,hourly,MGNT,v3_div9
0.8389,0.34,-0.07,0.05,1,2022,E,S1_MeanRev,hourly,MGNT,v3_div9
0.0,0.0,0.0,0.0,0,2023,E,S1_MeanRev,hourly,MGNT,v3_div9
-0.7228,-0.12,-0.17,0.13,1,2024,E,S1_MeanRev,hourly,MGNT,v3_div9
1.0197,0.36,-0.07,0.07,1,2025,E,S1_MeanRev,hourly,MGNT,v3_div9
1.1647,0.5,-0.06,0.1,2,2022,F,S1_MeanRev,hourly,MGNT,v3_div9
0.0,0.0,0.0,0.0,0,2023,F,S1_MeanRev,hourly,MGNT,v3_div9
0.1424,0.09,-0.46,0.35,3,2024,F,S1_MeanRev,hourly,MGNT,v3_div9
1.3486,0.79,-0.08,0.11,1,2025,F,S1_MeanRev,hourly,MGNT,v3_div9
0.8389,0.27,-0.06,0.05,1,2022,G,S1_MeanRev,hourly,MGNT,v3_div9
0.0,0.0,0.0,0.0,0,2023,G,S1_MeanRev,hourly,MGNT,v3_div9
-0.7228,-0.11,-0.16,0.13,1,2024,G,S1_MeanRev,hourly,MGNT,v3_div9
1.0197,0.41,-0.08,0.07,1,2025,G,S1_MeanRev,hourly,MGNT,v3_div9
1.5331,2.14,-0.65,0.67,3,2022,B,S1_MeanRev,hourly,MGNT,v4_realized
-1.3753,-0.18,-0.18,0.04,1,2023,B,S1_MeanRev,hourly,MGNT,v4_realized
-0.9183,-1.12,-2.23,0.43,6,2024,B,S1_MeanRev,hourly,MGNT,v4_realized
1.2675,1.86,-0.07,0.14,2,2025,B,S1_MeanRev,hourly,MGNT,v4_realized
1.2358,1.67,-0.65,0.58,3,2022,C,S1_MeanRev,hourly,MGNT,v4_realized
0.0,0.0,0.0,0.0,0,2023,C,S1_MeanRev,hourly,MGNT,v4_realized
-1.0583,-2.49,-3.06,1.48,8,2024,C,S1_MeanRev,hourly,MGNT,v4_realized
1.2675,1.86,-0.07,0.14,2,2025,C,S1_MeanRev,hourly,MGNT,v4_realized
0.6146,0.85,-1.31,0.72,3,2022,D,S1_MeanRev,hourly,MGNT,v4_realized
-1.5288,-1.29,-1.3,0.13,1,2023,D,S1_MeanRev,hourly,MGNT,v4_realized
-0.8482,-2.19,-3.3,1.87,6,2024,D,S1_MeanRev,hourly,MGNT,v4_realized
1.2675,1.86,-0.07,0.14,2,2025,D,S1_MeanRev,hourly,MGNT,v4_realized
1.2358,1.67,-0.65,0.58,3,2022,E,S1_MeanRev,hourly,MGNT,v4_realized
0.0,0.0,0.0,0.0,0,2023,E,S1_MeanRev,hourly,MGNT,v4_realized
-0.7539,-0.66,-1.2,0.26,4,2024,E,S1_MeanRev,hourly,MGNT,v4_realized
1.2675,1.86,-0.07,0.14,2,2025,E,S1_MeanRev,hourly,MGNT,v4_realized
1.2358,1.33,-0.52,0.58,3,2022,F,S1_MeanRev,hourly,MGNT,v4_realized
0.0,0.0,0.0,0.0,0,2023,F,S1_MeanRev,hourly,MGNT,v4_realized
-1.0583,-2.49,-3.06,1.48,8,2024,F,S1_MeanRev,hourly,MGNT,v4_realized
1.2675,1.86,-0.07,0.14,2,2025,F,S1_MeanRev,hourly,MGNT,v4_realized
1.2358,1.33,-0.52,0.58,3,2022,G,S1_MeanRev,hourly,MGNT,v4_realized
0.0,0.0,0.0,0.0,0,2023,G,S1_MeanRev,hourly,MGNT,v4_realized
-0.7539,-0.66,-1.2,0.26,4,2024,G,S1_MeanRev,hourly,MGNT,v4_realized
1.2675,1.86,-0.07,0.14,2,2025,G,S1_MeanRev,hourly,MGNT,v4_realized
0.7358,1.97,-1.69,1.2,4,2020,A,S2_Bollinger,hourly,MGNT,v1_sqrt9
-0.6811,-0.94,-1.49,0.48,3,2021,A,S2_Bollinger,hourly,MGNT,v1_sqrt9
0.3569,0.6,-1.63,0.62,3,2022,A,S2_Bollinger,hourly,MGNT,v1_sqrt9
-1.5288,-2.15,-2.17,0.13,1,2023,A,S2_Bollinger,hourly,MGNT,v1_sqrt9
-0.8752,-2.3,-3.42,1.96,6,2024,A,S2_Bollinger,hourly,MGNT,v1_sqrt9
1.2675,1.86,-0.07,0.14,2,2025,A,S2_Bollinger,hourly,MGNT,v1_sqrt9
1.4015,1.12,-0.07,0.14,3,2022,B,S2_Bollinger,hourly,MGNT,v1_sqrt9
-1.3753,-0.18,-0.18,0.04,1,2023,B,S2_Bollinger,hourly,MGNT,v1_sqrt9
-0.3027,-0.4,-1.99,0.74,6,2024,B,S2_Bollinger,hourly,MGNT,v1_sqrt9
1.2675,1.86,-0.07,0.14,2,2025,B,S2_Bollinger,hourly,MGNT,v1_sqrt9
0.8389,0.34,-0.07,0.05,1,2022,C,S2_Bollinger,hourly,MGNT,v1_sqrt9
0.0,0.0,0.0,0.0,0,2023,C,S2_Bollinger,hourly,MGNT,v1_sqrt9
0.3265,0.32,-0.42,0.87,3,2024,C,S2_Bollinger,hourly,MGNT,v1_sqrt9
1.3486,0.69,-0.07,0.11,1,2025,C,S2_Bollinger,hourly,MGNT,v1_sqrt9
0.3569,0.48,-1.31,0.62,3,2022,D,S2_Bollinger,hourly,MGNT,v1_sqrt9
-1.5288,-1.41,-1.42,0.13,1,2023,D,S2_Bollinger,hourly,MGNT,v1_sqrt9
-0.7722,-1.77,-2.77,1.96,6,2024,D,S2_Bollinger,hourly,MGNT,v1_sqrt9
1.3987,1.69,-0.08,0.14,2,2025,D,S2_Bollinger,hourly,MGNT,v1_sqrt9
0.8389,0.34,-0.07,0.05,1,2022,E,S2_Bollinger,hourly,MGNT,v1_sqrt9
0.0,0.0,0.0,0.0,0,2023,E,S2_Bollinger,hourly,MGNT,v1_sqrt9
-0.6028,-0.29,-0.47,0.3,2,2024,E,S2_Bollinger,hourly,MGNT,v1_sqrt9
1.3486,0.69,-0.07,0.11,1,2025,E,S2_Bollinger,hourly,MGNT,v1_sqrt9
0.8389,0.27,-0.06,0.05,1,2022,F,S2_Bollinger,hourly,MGNT,v1_sqrt9
0.0,0.0,0.0,0.0,0,2023,F,S2_Bollinger,hourly,MGNT,v1_sqrt9
0.3216,0.36,-0.48,0.87,3,2024,F,S2_Bollinger,hourly,MGNT,v1_sqrt9
1.3486,0.79,-0.08,0.11,1,2025,F,S2_Bollinger,hourly,MGNT,v1_sqrt9
0.8389,0.27,-0.06,0.05,1,2022,G,S2_Bollinger,hourly,MGNT,v1_sqrt9
0.0,0.0,0.0,0.0,0,2023,G,S2_Bollinger,hourly,MGNT,v1_sqrt9
-0.6436,-0.34,-0.54,0.3,2,2024,G,S2_Bollinger,hourly,MGNT,v1_sqrt9
1.3486,0.79,-0.08,0.11,1,2025,G,S2_Bollinger,hourly,MGNT,v1_sqrt9
1.4015,1.12,-0.07,0.14,3,2022,B,S2_Bollinger,hourly,MGNT,v2_sqrtN
-1.3753,-0.18,-0.18,0.04,1,2023,B,S2_Bollinger,hourly,MGNT,v2_sqrtN
-0.3027,-0.4,-1.99,0.74,6,2024,B,S2_Bollinger,hourly,MGNT,v2_sqrtN
1.2675,1.86,-0.07,0.14,2,2025,B,S2_Bollinger,hourly,MGNT,v2_sqrtN
0.8389,0.34,-0.07,0.05,1,2022,C,S2_Bollinger,hourly,MGNT,v2_sqrtN
0.0,0.0,0.0,0.0,0,2023,C,S2_Bollinger,hourly,MGNT,v2_sqrtN
0.3265,0.32,-0.42,0.87,3,2024,C,S2_Bollinger,hourly,MGNT,v2_sqrtN
1.3486,0.69,-0.07,0.11,1,2025,C,S2_Bollinger,hourly,MGNT,v2_sqrtN
0.3569,0.48,-1.31,0.62,3,2022,D,S2_Bollinger,hourly,MGNT,v2_sqrtN
-1.5288,-1.41,-1.42,0.13,1,2023,D,S2_Bollinger,hourly,MGNT,v2_sqrtN
-0.7722,-1.77,-2.77,1.96,6,2024,D,S2_Bollinger,hourly,MGNT,v2_sqrtN
1.3987,1.69,-0.08,0.14,2,2025,D,S2_Bollinger,hourly,MGNT,v2_sqrtN
0.8389,0.34,-0.07,0.05,1,2022,E,S2_Bollinger,hourly,MGNT,v2_sqrtN
0.0,0.0,0.0,0.0,0,2023,E,S2_Bollinger,hourly,MGNT,v2_sqrtN
-0.6028,-0.29,-0.47,0.3,2,2024,E,S2_Bollinger,hourly,MGNT,v2_sqrtN
1.3486,0.69,-0.07,0.11,1,2025,E,S2_Bollinger,hourly,MGNT,v2_sqrtN
0.8389,0.27,-0.06,0.05,1,2022,F,S2_Bollinger,hourly,MGNT,v2_sqrtN
0.0,0.0,0.0,0.0,0,2023,F,S2_Bollinger,hourly,MGNT,v2_sqrtN
0.3216,0.36,-0.48,0.87,3,2024,F,S2_Bollinger,hourly,MGNT,v2_sqrtN
1.3486,0.79,-0.08,0.11,1,2025,F,S2_Bollinger,hourly,MGNT,v2_sqrtN
0.8389,0.27,-0.06,0.05,1,2022,G,S2_Bollinger,hourly,MGNT,v2_sqrtN
0.0,0.0,0.0,0.0,0,2023,G,S2_Bollinger,hourly,MGNT,v2_sqrtN
-0.6436,-0.34,-0.54,0.3,2,2024,G,S2_Bollinger,hourly,MGNT,v2_sqrtN
1.3486,0.79,-0.08,0.11,1,2025,G,S2_Bollinger,hourly,MGNT,v2_sqrtN
1.2589,1.67,-0.65,0.58,3,2022,B,S2_Bollinger,hourly,MGNT,v3_div9
-1.3753,-0.18,-0.18,0.04,1,2023,B,S2_Bollinger,hourly,MGNT,v3_div9
-1.1886,-1.38,-1.99,0.61,6,2024,B,S2_Bollinger,hourly,MGNT,v3_div9
1.0768,1.53,-0.07,0.11,2,2025,B,S2_Bollinger,hourly,MGNT,v3_div9
0.8389,0.34,-0.07,0.05,1,2022,C,S2_Bollinger,hourly,MGNT,v3_div9
0.0,0.0,0.0,0.0,0,2023,C,S2_Bollinger,hourly,MGNT,v3_div9
0.3265,0.32,-0.42,0.87,3,2024,C,S2_Bollinger,hourly,MGNT,v3_div9
1.3486,0.69,-0.07,0.11,1,2025,C,S2_Bollinger,hourly,MGNT,v3_div9
0.3569,0.48,-1.31,0.62,3,2022,D,S2_Bollinger,hourly,MGNT,v3_div9
-1.5288,-1.41,-1.42,0.13,1,2023,D,S2_Bollinger,hourly,MGNT,v3_div9
-0.7722,-1.77,-2.77,1.96,6,2024,D,S2_Bollinger,hourly,MGNT,v3_div9
1.3987,1.69,-0.08,0.14,2,2025,D,S2_Bollinger,hourly,MGNT,v3_div9
0.8389,0.34,-0.07,0.05,1,2022,E,S2_Bollinger,hourly,MGNT,v3_div9
0.0,0.0,0.0,0.0,0,2023,E,S2_Bollinger,hourly,MGNT,v3_div9
-0.6028,-0.29,-0.47,0.3,2,2024,E,S2_Bollinger,hourly,MGNT,v3_div9
1.0197,0.36,-0.07,0.07,1,2025,E,S2_Bollinger,hourly,MGNT,v3_div9
0.8389,0.27,-0.06,0.05,1,2022,F,S2_Bollinger,hourly,MGNT,v3_div9
0.0,0.0,0.0,0.0,0,2023,F,S2_Bollinger,hourly,MGNT,v3_div9
0.3216,0.36,-0.48,0.87,3,2024,F,S2_Bollinger,hourly,MGNT,v3_div9
1.3486,0.79,-0.08,0.11,1,2025,F,S2_Bollinger,hourly,MGNT,v3_div9
0.8389,0.27,-0.06,0.05,1,2022,G,S2_Bollinger,hourly,MGNT,v3_div9
0.0,0.0,0.0,0.0,0,2023,G,S2_Bollinger,hourly,MGNT,v3_div9
-0.6436,-0.34,-0.54,0.3,2,2024,G,S2_Bollinger,hourly,MGNT,v3_div9
1.0197,0.41,-0.08,0.07,1,2025,G,S2_Bollinger,hourly,MGNT,v3_div9
1.7083,1.93,-0.21,0.48,3,2022,B,S2_Bollinger,hourly,MGNT,v4_realized
-1.3753,-0.18,-0.18,0.04,1,2023,B,S2_Bollinger,hourly,MGNT,v4_realized
-0.9183,-1.12,-2.23,0.43,6,2024,B,S2_Bollinger,hourly,MGNT,v4_realized
1.2675,1.86,-0.07,0.14,2,2025,B,S2_Bollinger,hourly,MGNT,v4_realized
0.938,1.2,-0.65,0.48,3,2022,C,S2_Bollinger,hourly,MGNT,v4_realized
0.0,0.0,0.0,0.0,0,2023,C,S2_Bollinger,hourly,MGNT,v4_realized
-1.2141,-2.9,-3.48,1.52,8,2024,C,S2_Bollinger,hourly,MGNT,v4_realized
1.2675,1.86,-0.07,0.14,2,2025,C,S2_Bollinger,hourly,MGNT,v4_realized
0.3569,0.48,-1.31,0.62,3,2022,D,S2_Bollinger,hourly,MGNT,v4_realized
-1.5288,-3.23,-3.25,0.13,1,2023,D,S2_Bollinger,hourly,MGNT,v4_realized
-0.8752,-2.3,-3.42,1.96,6,2024,D,S2_Bollinger,hourly,MGNT,v4_realized
1.2675,1.12,-0.04,0.14,2,2025,D,S2_Bollinger,hourly,MGNT,v4_realized
1.3602,1.45,-0.26,0.38,3,2022,E,S2_Bollinger,hourly,MGNT,v4_realized
0.0,0.0,0.0,0.0,0,2023,E,S2_Bollinger,hourly,MGNT,v4_realized
-0.7539,-0.66,-1.2,0.26,4,2024,E,S2_Bollinger,hourly,MGNT,v4_realized
1.2675,1.86,-0.07,0.14,2,2025,E,S2_Bollinger,hourly,MGNT,v4_realized
0.938,0.96,-0.52,0.48,3,2022,F,S2_Bollinger,hourly,MGNT,v4_realized
0.0,0.0,0.0,0.0,0,2023,F,S2_Bollinger,hourly,MGNT,v4_realized
-1.2141,-2.9,-3.48,1.52,8,2024,F,S2_Bollinger,hourly,MGNT,v4_realized
1.2675,1.12,-0.04,0.14,2,2025,F,S2_Bollinger,hourly,MGNT,v4_realized
1.3602,1.16,-0.21,0.38,3,2022,G,S2_Bollinger,hourly,MGNT,v4_realized
0.0,0.0,0.0,0.0,0,2023,G,S2_Bollinger,hourly,MGNT,v4_realized
-0.7539,-0.66,-1.2,0.26,4,2024,G,S2_Bollinger,hourly,MGNT,v4_realized
1.2675,1.12,-0.04,0.14,2,2025,G,S2_Bollinger,hourly,MGNT,v4_realized
0.5694,8.11,-17.52,19.2,39,2020,A,S3_Donchian,hourly,MGNT,v1_sqrt9
-1.8096,-16.56,-16.37,15.56,47,2021,A,S3_Donchian,hourly,MGNT,v1_sqrt9
-0.8643,-25.6,-37.9,11.92,35,2022,A,S3_Donchian,hourly,MGNT,v1_sqrt9
1.4442,19.11,-7.25,29.83,38,2023,A,S3_Donchian,hourly,MGNT,v1_sqrt9
-0.0653,-0.89,-10.65,29.07,49,2024,A,S3_Donchian,hourly,MGNT,v1_sqrt9
1.4772,20.99,-7.43,27.72,40,2025,A,S3_Donchian,hourly,MGNT,v1_sqrt9
-0.8972,-26.09,-38.56,9.51,37,2022,B,S3_Donchian,hourly,MGNT,v1_sqrt9
1.3575,12.91,-4.66,13.95,52,2023,B,S3_Donchian,hourly,MGNT,v1_sqrt9
0.465,5.37,-9.46,18.21,59,2024,B,S3_Donchian,hourly,MGNT,v1_sqrt9
0.4841,5.95,-12.13,17.36,49,2025,B,S3_Donchian,hourly,MGNT,v1_sqrt9
0.3459,0.93,-2.79,0.58,12,2022,C,S3_Donchian,hourly,MGNT,v1_sqrt9
0.8555,2.71,-3.03,1.31,30,2023,C,S3_Donchian,hourly,MGNT,v1_sqrt9
-0.3369,-0.94,-2.2,0.78,18,2024,C,S3_Donchian,hourly,MGNT,v1_sqrt9
0.8783,9.28,-6.92,5.95,25,2025,C,S3_Donchian,hourly,MGNT,v1_sqrt9
-0.8454,-72.36,-109.62,11.92,35,2022,D,S3_Donchian,hourly,MGNT,v1_sqrt9
1.3627,15.33,-5.49,29.83,38,2023,D,S3_Donchian,hourly,MGNT,v1_sqrt9
-0.102,-1.31,-10.85,29.07,49,2024,D,S3_Donchian,hourly,MGNT,v1_sqrt9
1.735,24.03,-5.94,27.72,40,2025,D,S3_Donchian,hourly,MGNT,v1_sqrt9
0.4172,1.13,-2.79,0.53,11,2022,E,S3_Donchian,hourly,MGNT,v1_sqrt9
0.9153,2.55,-2.68,0.87,20,2023,E,S3_Donchian,hourly,MGNT,v1_sqrt9
0.2938,0.78,-1.29,0.52,12,2024,E,S3_Donchian,hourly,MGNT,v1_sqrt9
0.4732,4.59,-6.92,4.52,22,2025,E,S3_Donchian,hourly,MGNT,v1_sqrt9
0.6554,4.7,-6.47,0.58,12,2022,F,S3_Donchian,hourly,MGNT,v1_sqrt9
0.947,2.51,-2.38,1.31,30,2023,F,S3_Donchian,hourly,MGNT,v1_sqrt9
-0.4094,-0.96,-2.04,0.78,18,2024,F,S3_Donchian,hourly,MGNT,v1_sqrt9
1.0123,9.92,-5.51,5.95,25,2025,F,S3_Donchian,hourly,MGNT,v1_sqrt9
0.7365,5.28,-6.47,0.53,11,2022,G,S3_Donchian,hourly,MGNT,v1_sqrt9
0.9928,2.3,-2.13,0.87,20,2023,G,S3_Donchian,hourly,MGNT,v1_sqrt9
0.2816,0.63,-1.11,0.52,12,2024,G,S3_Donchian,hourly,MGNT,v1_sqrt9
0.5564,5.14,-5.84,4.52,22,2025,G,S3_Donchian,hourly,MGNT,v1_sqrt9
-0.8972,-26.09,-38.56,9.51,37,2022,B,S3_Donchian,hourly,MGNT,v2_sqrtN
1.3575,12.91,-4.66,13.95,52,2023,B,S3_Donchian,hourly,MGNT,v2_sqrtN
0.465,5.37,-9.46,18.21,59,2024,B,S3_Donchian,hourly,MGNT,v2_sqrtN
0.4841,5.95,-12.13,17.36,49,2025,B,S3_Donchian,hourly,MGNT,v2_sqrtN
0.3459,0.93,-2.79,0.58,12,2022,C,S3_Donchian,hourly,MGNT,v2_sqrtN
0.8555,2.71,-3.03,1.31,30,2023,C,S3_Donchian,hourly,MGNT,v2_sqrtN
-0.3369,-0.94,-2.2,0.78,18,2024,C,S3_Donchian,hourly,MGNT,v2_sqrtN
0.89,9.4,-6.92,6.13,25,2025,C,S3_Donchian,hourly,MGNT,v2_sqrtN
-0.8454,-72.36,-109.62,11.92,35,2022,D,S3_Donchian,hourly,MGNT,v2_sqrtN
1.3627,15.33,-5.49,29.83,38,2023,D,S3_Donchian,hourly,MGNT,v2_sqrtN
-0.102,-1.31,-10.85,29.07,49,2024,D,S3_Donchian,hourly,MGNT,v2_sqrtN
1.7316,23.98,-5.94,27.72,40,2025,D,S3_Donchian,hourly,MGNT,v2_sqrtN
0.4172,1.13,-2.79,0.53,11,2022,E,S3_Donchian,hourly,MGNT,v2_sqrtN
0.9153,2.55,-2.68,0.87,20,2023,E,S3_Donchian,hourly,MGNT,v2_sqrtN
0.2938,0.78,-1.29,0.52,12,2024,E,S3_Donchian,hourly,MGNT,v2_sqrtN
0.4732,4.59,-6.92,4.52,22,2025,E,S3_Donchian,hourly,MGNT,v2_sqrtN
0.6554,4.7,-6.47,0.58,12,2022,F,S3_Donchian,hourly,MGNT,v2_sqrtN
0.947,2.51,-2.38,1.31,30,2023,F,S3_Donchian,hourly,MGNT,v2_sqrtN
-0.4094,-0.96,-2.04,0.78,18,2024,F,S3_Donchian,hourly,MGNT,v2_sqrtN
1.0197,9.99,-5.51,6.13,25,2025,F,S3_Donchian,hourly,MGNT,v2_sqrtN
0.7365,5.28,-6.47,0.53,11,2022,G,S3_Donchian,hourly,MGNT,v2_sqrtN
0.9928,2.3,-2.13,0.87,20,2023,G,S3_Donchian,hourly,MGNT,v2_sqrtN
0.2816,0.63,-1.11,0.52,12,2024,G,S3_Donchian,hourly,MGNT,v2_sqrtN
0.5564,5.14,-5.84,4.52,22,2025,G,S3_Donchian,hourly,MGNT,v2_sqrtN
-1.2128,-33.09,-42.08,3.51,51,2022,B,S3_Donchian,hourly,MGNT,v3_div9
-1.1209,-6.65,-10.05,5.34,70,2023,B,S3_Donchian,hourly,MGNT,v3_div9
-0.167,-1.19,-9.56,7.48,91,2024,B,S3_Donchian,hourly,MGNT,v3_div9
-2.1985,-14.37,-18.67,4.69,87,2025,B,S3_Donchian,hourly,MGNT,v3_div9
0.3459,0.93,-2.79,0.58,12,2022,C,S3_Donchian,hourly,MGNT,v3_div9
0.8555,2.71,-3.03,1.31,30,2023,C,S3_Donchian,hourly,MGNT,v3_div9
-0.3369,-0.94,-2.2,0.78,18,2024,C,S3_Donchian,hourly,MGNT,v3_div9
0.8783,9.28,-6.92,5.95,25,2025,C,S3_Donchian,hourly,MGNT,v3_div9
-0.8643,-15.36,-22.74,11.92,35,2022,D,S3_Donchian,hourly,MGNT,v3_div9
1.3627,15.33,-5.49,29.83,38,2023,D,S3_Donchian,hourly,MGNT,v3_div9
-0.102,-1.31,-10.85,29.07,49,2024,D,S3_Donchian,hourly,MGNT,v3_div9
1.735,24.03,-5.94,27.72,40,2025,D,S3_Donchian,hourly,MGNT,v3_div9
-0.027,-0.07,-2.79,0.43,9,2022,E,S3_Donchian,hourly,MGNT,v3_div9
1.0442,2.66,-2.32,0.66,15,2023,E,S3_Donchian,hourly,MGNT,v3_div9
0.6008,1.5,-1.78,0.35,8,2024,E,S3_Donchian,hourly,MGNT,v3_div9
-1.4241,-6.89,-8.96,1.61,33,2025,E,S3_Donchian,hourly,MGNT,v3_div9
0.3459,0.56,-1.67,0.58,12,2022,F,S3_Donchian,hourly,MGNT,v3_div9
0.947,2.51,-2.38,1.31,30,2023,F,S3_Donchian,hourly,MGNT,v3_div9
-0.4094,-0.96,-2.04,0.78,18,2024,F,S3_Donchian,hourly,MGNT,v3_div9
1.0123,9.92,-5.51,5.95,25,2025,F,S3_Donchian,hourly,MGNT,v3_div9
-0.027,-0.04,-1.67,0.43,9,2022,G,S3_Donchian,hourly,MGNT,v3_div9
1.0938,2.28,-1.83,0.66,15,2023,G,S3_Donchian,hourly,MGNT,v3_div9
0.6043,1.27,-1.5,0.35,8,2024,G,S3_Donchian,hourly,MGNT,v3_div9
-1.2656,-6.0,-7.83,1.61,33,2025,G,S3_Donchian,hourly,MGNT,v3_div9
-0.899,-25.31,-42.03,5.48,46,2022,B,S3_Donchian,hourly,MGNT,v4_realized
-1.187,-7.87,-14.11,7.17,66,2023,B,S3_Donchian,hourly,MGNT,v4_realized
0.0681,0.65,-11.15,10.56,76,2024,B,S3_Donchian,hourly,MGNT,v4_realized
-0.9531,-8.6,-13.2,8.4,72,2025,B,S3_Donchian,hourly,MGNT,v4_realized
-0.9064,-25.81,-39.26,5.14,66,2022,C,S3_Donchian,hourly,MGNT,v4_realized
-0.1016,-0.7,-7.8,4.24,84,2023,C,S3_Donchian,hourly,MGNT,v4_realized
-0.5043,-3.62,-7.8,6.0,96,2024,C,S3_Donchian,hourly,MGNT,v4_realized
