sharpe,ann_ret_pct,ann_vol_pct,max_dd_pct,exposure_pct,n_trades,win_rate_pct,year,approach,strategy,timeframe,ticker
1.5383,4.37,2.84,-0.8,2.99,3,100.0,2022,C,S6_VWAP,daily,IRAO
-0.0001,-0.0,4.44,-3.99,10.24,7,42.9,2023,C,S6_VWAP,daily,IRAO
-0.034,-0.18,5.27,-3.99,8.2,8,62.5,2024,C,S6_VWAP,daily,IRAO
-0.6647,-2.64,3.97,-6.16,4.43,8,50.0,2025,C,S6_VWAP,daily,IRAO
1.5256,5.3,3.48,-0.76,2.99,3,100.0,2022,D,S6_VWAP,daily,IRAO
-0.2957,-1.89,6.39,-5.2,12.99,6,50.0,2023,D,S6_VWAP,daily,IRAO
-0.7107,-12.75,17.94,-22.84,10.55,9,55.6,2024,D,S6_VWAP,daily,IRAO
-0.6917,-2.67,3.87,-6.19,5.38,8,37.5,2025,D,S6_VWAP,daily,IRAO
0.1986,2.36,11.88,-10.04,10.8,18,44.4,2020,A,S5_PivotPoints,hourly,IRAO
-0.2202,-1.91,8.69,-7.38,17.6,14,28.6,2021,A,S5_PivotPoints,hourly,IRAO
0.5917,6.07,10.25,-8.5,8.22,7,57.1,2022,A,S5_PivotPoints,hourly,IRAO
-1.439,-10.6,7.37,-13.82,12.29,15,26.7,2023,A,S5_PivotPoints,hourly,IRAO
0.6602,6.53,9.89,-5.41,13.3,22,45.5,2024,A,S5_PivotPoints,hourly,IRAO
0.0546,0.47,8.57,-14.95,17.33,26,65.4,2025,A,S5_PivotPoints,hourly,IRAO
0.6363,6.02,9.46,-6.25,6.58,11,45.5,2022,B,S5_PivotPoints,hourly,IRAO
-1.9369,-11.04,5.7,-15.18,8.88,22,27.3,2023,B,S5_PivotPoints,hourly,IRAO
1.2275,10.19,8.3,-5.15,10.52,28,57.1,2024,B,S5_PivotPoints,hourly,IRAO
0.0372,0.31,8.23,-15.13,14.02,35,51.4,2025,B,S5_PivotPoints,hourly,IRAO
0.779,6.39,8.2,-5.91,1.92,4,50.0,2022,C,S5_PivotPoints,hourly,IRAO
-0.0292,-0.18,6.27,-5.65,7.04,12,50.0,2023,C,S5_PivotPoints,hourly,IRAO
1.4005,13.12,9.37,-4.41,8.43,13,69.2,2024,C,S5_PivotPoints,hourly,IRAO
0.6658,4.4,6.61,-8.42,13.53,21,71.4,2025,C,S5_PivotPoints,hourly,IRAO
0.5991,5.94,9.91,-8.28,8.22,7,57.1,2022,D,S5_PivotPoints,hourly,IRAO
-1.439,-19.47,13.53,-25.4,12.29,15,26.7,2023,D,S5_PivotPoints,hourly,IRAO
0.6669,6.51,9.76,-5.38,13.3,22,45.5,2024,D,S5_PivotPoints,hourly,IRAO
0.0932,0.76,8.17,-14.21,17.33,26,65.4,2025,D,S5_PivotPoints,hourly,IRAO
-1.7336,-18.26,10.53,-18.46,8.8,111,39.6,2020,A,S6_VWAP,hourly,IRAO
-3.6331,-23.21,6.39,-22.71,7.36,118,31.4,2021,A,S6_VWAP,hourly,IRAO
-2.1348,-30.4,14.24,-29.58,7.45,99,41.4,2022,A,S6_VWAP,hourly,IRAO
-2.7967,-21.08,7.54,-24.38,8.18,119,37.8,2023,A,S6_VWAP,hourly,IRAO
-2.761,-19.13,6.93,-20.53,10.47,127,33.1,2024,A,S6_VWAP,hourly,IRAO
-1.8166,-11.67,6.43,-21.14,8.1,134,38.8,2025,A,S6_VWAP,hourly,IRAO
-1.1103,-15.81,14.24,-23.39,6.82,114,47.4,2022,B,S6_VWAP,hourly,IRAO
-2.9733,-18.9,6.36,-23.19,8.97,136,40.4,2023,B,S6_VWAP,hourly,IRAO
-2.0263,-16.25,8.02,-17.06,11.13,122,48.4,2024,B,S6_VWAP,hourly,IRAO
-1.5329,-11.34,7.4,-23.61,10.21,130,53.1,2025,B,S6_VWAP,hourly,IRAO
-1.7337,-18.12,10.45,-18.13,5.43,73,42.5,2022,C,S6_VWAP,hourly,IRAO
-1.5659,-10.15,6.48,-14.28,5.16,72,38.9,2023,C,S6_VWAP,hourly,IRAO
-1.7538,-11.43,6.52,-13.97,9.04,103,36.9,2024,C,S6_VWAP,hourly,IRAO
-1.2814,-6.2,4.84,-11.71,4.33,61,39.3,2025,C,S6_VWAP,hourly,IRAO
-1.663,-23.91,14.38,-23.54,7.45,99,41.4,2022,D,S6_VWAP,hourly,IRAO
-3.0146,-21.51,7.14,-24.36,8.18,119,37.8,2023,D,S6_VWAP,hourly,IRAO
-2.8785,-18.26,6.34,-19.69,10.47,127,32.3,2024,D,S6_VWAP,hourly,IRAO
-1.8226,-11.87,6.51,-21.55,8.1,134,38.8,2025,D,S6_VWAP,hourly,IRAO
-0.4681,-1.24,2.64,-3.02,4.0,1,0.0,2020,A,S6_VWAP,daily,LSRG
0.0,0.0,0.0,0.0,0.0,0,0.0,2021,A,S6_VWAP,daily,LSRG
1.7757,18.52,10.43,-1.55,4.31,5,80.0,2022,A,S6_VWAP,daily,LSRG
0.7774,9.25,11.89,-8.31,16.54,5,60.0,2023,A,S6_VWAP,daily,LSRG
0.6095,4.05,6.64,-5.81,7.03,5,60.0,2024,A,S6_VWAP,daily,LSRG
0.076,0.37,4.93,-4.11,9.68,10,50.0,2025,A,S6_VWAP,daily,LSRG
2.2108,25.64,11.6,-1.6,6.03,5,80.0,2022,B,S6_VWAP,daily,LSRG
0.2749,2.72,9.91,-6.74,10.63,6,33.3,2023,B,S6_VWAP,daily,LSRG
0.4595,3.01,6.55,-5.77,8.59,6,66.7,2024,B,S6_VWAP,daily,LSRG
0.233,1.33,5.73,-4.11,10.0,9,55.6,2025,B,S6_VWAP,daily,LSRG
0.5405,1.39,2.57,-1.75,6.13,11,54.5,2025,C,S6_VWAP,daily,LSRG
1.7757,55.57,31.3,-4.66,4.31,5,80.0,2022,D,S6_VWAP,daily,LSRG
0.8666,9.41,10.85,-6.49,16.54,5,60.0,2023,D,S6_VWAP,daily,LSRG
0.6095,12.15,19.93,-17.43,7.03,5,60.0,2024,D,S6_VWAP,daily,LSRG
0.076,0.37,4.93,-4.11,9.68,10,50.0,2025,D,S6_VWAP,daily,LSRG
0.3691,5.37,14.55,-16.2,18.22,19,42.1,2020,A,S5_PivotPoints,hourly,LSRG
0.4852,2.97,6.11,-4.79,10.72,13,76.9,2021,A,S5_PivotPoints,hourly,LSRG
2.0187,12.1,5.99,-1.68,2.27,3,66.7,2022,A,S5_PivotPoints,hourly,LSRG
1.2406,11.06,8.92,-5.7,6.21,14,57.1,2023,A,S5_PivotPoints,hourly,LSRG
0.7233,12.13,16.78,-10.86,9.34,12,41.7,2024,A,S5_PivotPoints,hourly,LSRG
0.6337,3.78,5.97,-7.19,9.65,12,50.0,2025,A,S5_PivotPoints,hourly,LSRG
0.6685,1.86,2.78,-0.86,1.16,3,66.7,2022,B,S5_PivotPoints,hourly,LSRG
1.1522,9.77,8.48,-5.52,5.73,15,60.0,2023,B,S5_PivotPoints,hourly,LSRG
0.28,2.05,7.33,-4.87,6.17,15,46.7,2024,B,S5_PivotPoints,hourly,LSRG
0.8062,4.23,5.24,-3.82,8.21,16,50.0,2025,B,S5_PivotPoints,hourly,LSRG
2.1315,11.13,5.22,-0.97,1.11,2,100.0,2022,C,S5_PivotPoints,hourly,LSRG
1.2278,10.5,8.55,-5.34,5.42,15,60.0,2023,C,S5_PivotPoints,hourly,LSRG
0.8175,12.88,15.75,-6.96,7.0,12,50.0,2024,C,S5_PivotPoints,hourly,LSRG
0.8411,4.43,5.27,-4.04,7.03,14,71.4,2025,C,S5_PivotPoints,hourly,LSRG
1.9856,12.38,6.23,-1.76,2.27,3,66.7,2022,D,S5_PivotPoints,hourly,LSRG
1.2505,10.32,8.25,-5.14,6.21,14,64.3,2023,D,S5_PivotPoints,hourly,LSRG
0.7279,12.14,16.67,-10.6,9.34,12,41.7,2024,D,S5_PivotPoints,hourly,LSRG
0.6305,3.62,5.75,-7.04,9.65,12,50.0,2025,D,S5_PivotPoints,hourly,LSRG
-0.5909,-4.3,7.27,-5.34,6.89,16,31.2,2020,A,S6_VWAP,hourly,LSRG
1.0128,5.56,5.49,-4.24,7.1,21,61.9,2021,A,S6_VWAP,hourly,LSRG
0.1459,1.13,7.75,-6.54,6.51,15,40.0,2022,A,S6_VWAP,hourly,LSRG
-0.1191,-0.58,4.91,-3.53,3.46,12,50.0,2023,A,S6_VWAP,hourly,LSRG
-0.9487,-6.7,7.06,-13.1,5.17,15,33.3,2024,A,S6_VWAP,hourly,LSRG
-1.0626,-4.56,4.29,-6.61,3.59,13,30.8,2025,A,S6_VWAP,hourly,LSRG
-0.5053,-2.89,5.73,-7.88,6.13,14,35.7,2022,B,S6_VWAP,hourly,LSRG
-0.1982,-0.94,4.77,-3.28,3.02,12,41.7,2023,B,S6_VWAP,hourly,LSRG
-0.5106,-3.03,5.93,-7.62,3.87,15,26.7,2024,B,S6_VWAP,hourly,LSRG
-0.201,-0.86,4.28,-5.89,3.8,13,46.2,2025,B,S6_VWAP,hourly,LSRG
0.3979,3.0,7.54,-6.54,5.11,12,50.0,2022,C,S6_VWAP,hourly,LSRG
-0.1191,-0.58,4.91,-3.53,3.46,12,50.0,2023,C,S6_VWAP,hourly,LSRG
0.361,1.25,3.46,-2.11,1.52,5,40.0,2024,C,S6_VWAP,hourly,LSRG
-0.4407,-1.01,2.28,-2.23,1.04,4,50.0,2025,C,S6_VWAP,hourly,LSRG
0.1564,3.05,19.5,-16.14,6.51,15,40.0,2022,D,S6_VWAP,hourly,LSRG
-0.0914,-1.14,12.44,-8.2,3.46,12,50.0,2023,D,S6_VWAP,hourly,LSRG
-0.7864,-5.11,6.5,-10.47,5.17,15,33.3,2024,D,S6_VWAP,hourly,LSRG
-1.2672,-4.97,3.92,-7.12,3.59,13,30.8,2025,D,S6_VWAP,hourly,LSRG
-0.7655,-3.3,4.32,-5.17,7.6,4,50.0,2020,A,S6_VWAP,daily,MGNT
1.5279,7.28,4.76,-1.47,5.49,4,100.0,2021,A,S6_VWAP,daily,MGNT
0.9782,10.02,10.25,-4.04,10.68,5,60.0,2022,A,S6_VWAP,daily,MGNT
1.0814,8.95,8.27,-5.77,11.81,10,70.0,2023,A,S6_VWAP,daily,MGNT
1.6995,5.41,3.18,-0.88,3.52,4,75.0,2024,A,S6_VWAP,daily,MGNT
-1.1221,-5.32,4.74,-10.55,5.66,6,33.3,2025,A,S6_VWAP,daily,MGNT
1.1736,11.97,10.2,-2.88,6.41,5,60.0,2022,B,S6_VWAP,daily,MGNT
1.6018,12.51,7.81,-5.28,9.06,10,70.0,2023,B,S6_VWAP,daily,MGNT
1.6995,5.41,3.18,-0.88,3.52,4,75.0,2024,B,S6_VWAP,daily,MGNT
-0.8196,-3.49,4.26,-8.25,4.72,7,42.9,2025,B,S6_VWAP,daily,MGNT
1.497,7.46,4.98,-0.63,5.56,4,75.0,2022,C,S6_VWAP,daily,MGNT
1.0631,7.21,6.78,-5.04,6.69,11,63.6,2023,C,S6_VWAP,daily,MGNT
1.391,4.3,3.09,-0.98,2.73,5,80.0,2024,C,S6_VWAP,daily,MGNT
-0.8996,-3.67,4.08,-8.48,4.09,6,33.3,2025,C,S6_VWAP,daily,MGNT
0.9782,7.09,7.25,-2.85,10.68,5,60.0,2022,D,S6_VWAP,daily,MGNT
1.0814,6.33,5.85,-4.08,11.81,10,70.0,2023,D,S6_VWAP,daily,MGNT
1.6995,6.63,3.9,-1.08,3.52,4,75.0,2024,D,S6_VWAP,daily,MGNT
-1.1221,-9.76,8.7,-19.39,5.66,6,33.3,2025,D,S6_VWAP,daily,MGNT
-0.0728,-0.77,10.64,-11.15,20.62,18,55.6,2020,A,S5_PivotPoints,hourly,MGNT
-0.1831,-1.92,10.46,-5.85,20.65,18,44.4,2021,A,S5_PivotPoints,hourly,MGNT
0.7833,8.04,10.27,-9.42,13.6,11,45.5,2022,A,S5_PivotPoints,hourly,MGNT
0.4128,4.12,9.99,-13.46,13.47,16,62.5,2023,A,S5_PivotPoints,hourly,MGNT
0.0693,0.86,12.37,-10.78,12.99,14,28.6,2024,A,S5_PivotPoints,hourly,MGNT
0.341,2.89,8.46,-6.22,9.91,11,54.5,2025,A,S5_PivotPoints,hourly,MGNT
1.1499,7.2,6.27,-4.85,9.61,21,42.9,2022,B,S5_PivotPoints,hourly,MGNT
1.2358,9.13,7.38,-5.69,8.27,25,60.0,2023,B,S5_PivotPoints,hourly,MGNT
-1.1485,-6.47,5.64,-9.78,4.82,24,45.8,2024,B,S5_PivotPoints,hourly,MGNT
0.3477,2.35,6.75,-4.26,6.13,20,30.0,2025,B,S5_PivotPoints,hourly,MGNT
1.6608,12.7,7.65,-5.19,7.11,8,62.5,2022,C,S5_PivotPoints,hourly,MGNT
0.6808,4.17,6.13,-6.04,9.93,14,50.0,2023,C,S5_PivotPoints,hourly,MGNT
-1.3643,-11.76,8.62,-12.74,11.08,16,25.0,2024,C,S5_PivotPoints,hourly,MGNT
1.004,7.65,7.62,-5.66,7.81,10,60.0,2025,C,S5_PivotPoints,hourly,MGNT
0.9386,9.78,10.42,-9.92,13.6,11,45.5,2022,D,S5_PivotPoints,hourly,MGNT
0.5925,5.52,9.32,-12.02,13.47,16,62.5,2023,D,S5_PivotPoints,hourly,MGNT
0.0177,0.21,11.7,-10.69,12.99,14,28.6,2024,D,S5_PivotPoints,hourly,MGNT
0.341,8.66,25.39,-18.65,9.91,11,54.5,2025,D,S5_PivotPoints,hourly,MGNT
-0.6755,-0.69,1.02,-1.36,0.58,3,66.7,2020,A,S6_VWAP,hourly,MGNT
-0.2094,-0.75,3.6,-4.73,3.83,12,41.7,2021,A,S6_VWAP,hourly,MGNT
0.0084,0.03,3.11,-3.48,1.2,6,50.0,2022,A,S6_VWAP,hourly,MGNT
0.0293,0.06,1.94,-1.9,1.09,4,75.0,2023,A,S6_VWAP,hourly,MGNT
-0.2401,-0.7,2.92,-3.75,1.04,3,33.3,2024,A,S6_VWAP,hourly,MGNT
-0.9471,-3.07,3.24,-4.9,1.86,8,25.0,2025,A,S6_VWAP,hourly,MGNT
0.3846,1.19,3.11,-3.03,0.96,7,57.1,2022,B,S6_VWAP,hourly,MGNT
0.0555,0.11,1.94,-1.85,0.96,4,50.0,2023,B,S6_VWAP,hourly,MGNT
-0.2153,-0.37,1.7,-1.77,0.35,3,33.3,2024,B,S6_VWAP,hourly,MGNT
0.2244,0.3,1.35,-1.11,0.32,8,75.0,2025,B,S6_VWAP,hourly,MGNT
0.0736,0.25,3.43,-3.61,1.2,6,50.0,2022,D,S6_VWAP,hourly,MGNT
0.0697,0.16,2.23,-2.17,1.09,4,75.0,2023,D,S6_VWAP,hourly,MGNT
-0.2001,-0.61,3.03,-3.83,1.04,3,33.3,2024,D,S6_VWAP,hourly,MGNT
-0.9385,-2.88,3.06,-4.63,1.86,8,25.0,2025,D,S6_VWAP,hourly,MGNT
1.5178,11.11,7.32,-4.1,13.6,14,64.3,2020,A,S6_VWAP,daily,HYDR
2.7611,11.77,4.26,-1.83,49.8,22,86.4,2021,A,S6_VWAP,daily,HYDR
1.886,20.63,10.94,-0.52,5.13,5,80.0,2022,A,S6_VWAP,daily,HYDR
0.3844,1.97,5.14,-2.76,18.5,10,50.0,2023,A,S6_VWAP,daily,HYDR
1.458,10.06,6.9,-2.56,17.97,16,81.2,2024,A,S6_VWAP,daily,HYDR
1.5538,9.99,6.43,-2.81,21.07,26,65.4,2025,A,S6_VWAP,daily,HYDR
1.3901,14.15,10.18,-0.22,2.14,5,80.0,2022,B,S6_VWAP,daily,HYDR
0.1972,1.08,5.47,-2.86,16.54,8,62.5,2023,B,S6_VWAP,daily,HYDR
1.1214,6.67,5.95,-2.56,15.23,14,85.7,2024,B,S6_VWAP,daily,HYDR
1.2293,6.93,5.63,-3.68,14.47,22,68.2,2025,B,S6_VWAP,daily,HYDR
2.1731,10.69,4.92,-0.52,4.27,4,75.0,2022,C,S6_VWAP,daily,HYDR
0.0822,0.33,3.98,-2.76,10.24,11,45.5,2023,C,S6_VWAP,daily,HYDR
2.5528,11.22,4.39,-1.31,7.81,12,75.0,2024,C,S6_VWAP,daily,HYDR
1.7504,9.81,5.6,-1.96,18.87,27,66.7,2025,C,S6_VWAP,daily,HYDR
2.3494,27.53,11.72,-1.05,5.13,5,80.0,2022,D,S6_VWAP,daily,HYDR
0.4054,1.88,4.64,-2.5,18.5,10,50.0,2023,D,S6_VWAP,daily,HYDR
1.5832,11.33,7.15,-2.65,17.97,16,87.5,2024,D,S6_VWAP,daily,HYDR
1.5019,10.23,6.81,-3.28,21.07,26,65.4,2025,D,S6_VWAP,daily,HYDR
1.5027,6.91,4.6,-3.89,2.93,5,80.0,2020,A,S5_PivotPoints,hourly,HYDR
1.2924,7.21,5.58,-2.47,14.16,14,71.4,2021,A,S5_PivotPoints,hourly,HYDR
-0.1545,-0.63,4.08,-3.13,3.8,5,60.0,2022,A,S5_PivotPoints,hourly,HYDR
-1.0028,-5.06,5.04,-6.95,8.79,11,45.5,2023,A,S5_PivotPoints,hourly,HYDR
1.0938,2.87,2.63,-1.27,2.43,3,100.0,2024,A,S5_PivotPoints,hourly,HYDR
-0.1422,-0.99,6.97,-8.07,7.84,12,58.3,2025,A,S5_PivotPoints,hourly,HYDR
0.954,3.83,4.01,-2.01,2.84,6,50.0,2022,B,S5_PivotPoints,hourly,HYDR
0.0739,0.28,3.82,-3.62,4.55,13,53.8,2023,B,S5_PivotPoints,hourly,HYDR
1.1292,2.55,2.26,-0.93,0.91,4,75.0,2024,B,S5_PivotPoints,hourly,HYDR
0.1248,0.48,3.88,-3.06,2.73,13,69.2,2025,B,S5_PivotPoints,hourly,HYDR
0.5591,1.98,3.55,-2.01,1.97,4,50.0,2022,C,S5_PivotPoints,hourly,HYDR
0.7797,2.57,3.3,-2.09,4.33,8,50.0,2023,C,S5_PivotPoints,hourly,HYDR
-1.3338,-0.15,0.11,-0.15,0.04,1,0.0,2024,C,S5_PivotPoints,hourly,HYDR
-0.1062,-0.71,6.66,-7.48,6.65,11,54.5,2025,C,S5_PivotPoints,hourly,HYDR
-0.1414,-0.57,4.06,-3.08,3.8,5,60.0,2022,D,S5_PivotPoints,hourly,HYDR
-0.957,-12.33,12.88,-16.56,8.79,11,45.5,2023,D,S5_PivotPoints,hourly,HYDR
1.0872,8.56,7.87,-3.8,2.43,3,100.0,2024,D,S5_PivotPoints,hourly,HYDR
-0.1439,-0.99,6.85,-7.79,7.84,12,58.3,2025,D,S5_PivotPoints,hourly,HYDR
-0.8463,-3.92,4.63,-5.57,2.58,8,37.5,2020,A,S6_VWAP,hourly,HYDR
-0.5896,-1.66,2.81,-4.16,8.54,36,50.0,2021,A,S6_VWAP,hourly,HYDR
1.017,12.7,12.48,-4.72,3.08,19,42.1,2022,A,S6_VWAP,hourly,HYDR
-0.4864,-2.94,6.05,-6.84,10.94,32,37.5,2023,A,S6_VWAP,hourly,HYDR
-1.3467,-7.65,5.68,-10.95,6.91,23,47.8,2024,A,S6_VWAP,hourly,HYDR
1.3485,7.25,5.37,-3.48,11.38,40,60.0,2025,A,S6_VWAP,hourly,HYDR
1.069,14.45,13.52,-5.12,6.58,18,50.0,2022,B,S6_VWAP,hourly,HYDR
-0.5635,-3.84,6.81,-8.39,10.02,32,40.6,2023,B,S6_VWAP,hourly,HYDR
-1.1594,-4.53,3.91,-5.55,4.0,31,38.7,2024,B,S6_VWAP,hourly,HYDR
1.0339,5.59,5.41,-5.14,11.73,40,60.0,2025,B,S6_VWAP,hourly,HYDR
-1.3205,-5.52,4.18,-7.47,6.47,22,36.4,2023,C,S6_VWAP,hourly,HYDR
0.1405,0.6,4.25,-3.31,4.17,15,53.3,2024,C,S6_VWAP,hourly,HYDR
1.4593,7.34,5.03,-1.83,7.07,32,62.5,2025,C,S6_VWAP,hourly,HYDR
1.017,15.55,15.29,-5.78,3.08,19,42.1,2022,D,S6_VWAP,hourly,HYDR
-0.4864,-3.6,7.41,-8.37,10.94,32,37.5,2023,D,S6_VWAP,hourly,HYDR
-1.3467,-7.65,5.68,-10.95,6.91,23,47.8,2024,D,S6_VWAP,hourly,HYDR
1.3485,7.25,5.37,-3.48,11.38,40,60.0,2025,D,S6_VWAP,hourly,HYDR
0.6876,6.75,9.82,-5.49,26.4,20,70.0,2020,A,S6_VWAP,daily,LKOH
0.6699,3.7,5.53,-3.13,26.27,19,68.4,2021,A,S6_VWAP,daily,LKOH
0.6773,4.74,7.0,-4.7,20.09,4,75.0,2022,A,S6_VWAP,daily,LKOH
0.9525,2.42,2.54,-0.66,4.33,3,66.7,2023,A,S6_VWAP,daily,LKOH
0.8779,4.7,5.35,-4.48,8.98,8,62.5,2024,A,S6_VWAP,daily,LKOH
-0.9948,-3.67,3.69,-7.01,12.89,13,30.8,2025,A,S6_VWAP,daily,LKOH
1.3802,11.7,8.48,-5.26,20.09,6,83.3,2022,B,S6_VWAP,daily,LKOH
1.0852,2.81,2.59,-0.69,4.33,3,66.7,2023,B,S6_VWAP,daily,LKOH
1.231,7.68,6.24,-4.19,10.16,9,77.8,2024,B,S6_VWAP,daily,LKOH
-0.9141,-3.57,3.9,-6.88,13.84,12,25.0,2025,B,S6_VWAP,daily,LKOH
1.3018,4.11,3.16,-1.38,6.41,9,55.6,2022,C,S6_VWAP,daily,LKOH
0.9525,2.42,2.54,-0.66,4.33,3,66.7,2023,C,S6_VWAP,daily,LKOH
0.8779,4.7,5.35,-4.48,8.98,8,62.5,2024,C,S6_VWAP,daily,LKOH
-0.8837,-2.28,2.58,-5.26,5.35,12,33.3,2025,C,S6_VWAP,daily,LKOH
0.8433,15.94,18.9,-10.52,20.09,4,75.0,2022,D,S6_VWAP,daily,LKOH
0.9543,7.24,7.59,-1.91,4.33,3,66.7,2023,D,S6_VWAP,daily,LKOH
0.8713,13.9,15.95,-13.4,8.98,8,62.5,2024,D,S6_VWAP,daily,LKOH
-1.0123,-11.1,10.96,-20.92,12.89,13,30.8,2025,D,S6_VWAP,daily,LKOH
-0.0112,-0.18,16.01,-12.64,22.36,20,55.0,2020,A,S5_PivotPoints,hourly,LKOH
0.7965,4.73,5.94,-7.84,8.24,11,54.5,2021,A,S5_PivotPoints,hourly,LKOH
2.1935,19.96,9.1,-4.75,7.02,11,81.8,2022,A,S5_PivotPoints,hourly,LKOH
0.5704,2.52,4.42,-3.34,8.92,16,50.0,2023,A,S5_PivotPoints,hourly,LKOH
0.8537,3.61,4.23,-3.97,10.86,10,60.0,2024,A,S5_PivotPoints,hourly,LKOH
-0.5956,-3.24,5.45,-8.74,8.26,15,33.3,2025,A,S5_PivotPoints,hourly,LKOH
2.1168,13.72,6.48,-2.73,4.13,19,63.2,2022,B,S5_PivotPoints,hourly,LKOH
0.7559,3.68,4.86,-4.0,8.09,18,55.6,2023,B,S5_PivotPoints,hourly,LKOH
1.1934,5.33,4.47,-3.98,9.6,14,57.1,2024,B,S5_PivotPoints,hourly,LKOH
-0.15,-0.6,3.99,-4.84,6.9,14,35.7,2025,B,S5_PivotPoints,hourly,LKOH
1.9572,12.8,6.54,-1.14,2.16,4,100.0,2022,C,S5_PivotPoints,hourly,LKOH
0.293,1.17,3.98,-3.34,7.57,15,53.3,2023,C,S5_PivotPoints,hourly,LKOH
1.1796,4.69,3.97,-3.65,8.6,12,66.7,2024,C,S5_PivotPoints,hourly,LKOH
-0.695,-3.56,5.12,-8.16,6.09,13,30.8,2025,C,S5_PivotPoints,hourly,LKOH
2.2153,19.15,8.65,-4.76,7.02,11,81.8,2022,D,S5_PivotPoints,hourly,LKOH
0.6797,3.15,4.64,-3.38,8.92,16,50.0,2023,D,S5_PivotPoints,hourly,LKOH
0.87,3.73,4.29,-4.12,10.86,10,60.0,2024,D,S5_PivotPoints,hourly,LKOH
-0.5392,-3.0,5.57,-8.98,8.26,15,33.3,2025,D,S5_PivotPoints,hourly,LKOH
-0.633,-1.34,2.12,-2.42,3.02,9,33.3,2020,A,S6_VWAP,hourly,LKOH
-0.4481,-0.49,1.09,-1.18,0.52,3,33.3,2021,A,S6_VWAP,hourly,LKOH
0.5738,0.21,0.37,-0.18,0.34,2,50.0,2022,A,S6_VWAP,hourly,LKOH
-0.8951,-1.14,1.27,-2.28,1.18,3,33.3,2023,A,S6_VWAP,hourly,LKOH
-1.011,-1.47,1.45,-1.74,2.35,7,42.9,2024,A,S6_VWAP,hourly,LKOH
-1.8784,-3.6,1.92,-5.59,1.54,7,14.3,2025,A,S6_VWAP,hourly,LKOH
0.3805,0.3,0.79,-0.35,0.67,2,50.0,2022,B,S6_VWAP,hourly,LKOH
-0.3638,-0.43,1.18,-1.69,0.52,3,66.7,2023,B,S6_VWAP,hourly,LKOH
-1.5769,-2.84,1.8,-3.03,2.52,6,33.3,2024,B,S6_VWAP,hourly,LKOH
-0.3798,-0.71,1.87,-2.52,2.0,6,50.0,2025,B,S6_VWAP,hourly,LKOH
0.5434,0.24,0.44,-0.21,0.34,2,50.0,2022,D,S6_VWAP,hourly,LKOH
-0.8137,-1.04,1.28,-2.23,1.18,3,33.3,2023,D,S6_VWAP,hourly,LKOH
-1.0112,-1.47,1.45,-1.74,2.35,7,42.9,2024,D,S6_VWAP,hourly,LKOH
-1.6571,-3.77,2.27,-6.17,1.54,7,14.3,2025,D,S6_VWAP,hourly,LKOH
-0.2059,-0.97,4.7,-3.31,8.4,6,50.0,2020,A,S6_VWAP,daily,MOEX
0.9137,5.6,6.13,-2.18,12.55,5,80.0,2021,A,S6_VWAP,daily,MOEX
-0.6321,-2.39,3.78,-5.28,14.96,10,80.0,2022,A,S6_VWAP,daily,MOEX
0.7673,4.47,5.83,-3.16,4.33,2,100.0,2023,A,S6_VWAP,daily,MOEX
0.185,1.05,5.67,-9.17,12.89,7,71.4,2024,A,S6_VWAP,daily,MOEX
0.6045,2.42,4.01,-3.53,11.01,5,80.0,2025,A,S6_VWAP,daily,MOEX
0.4776,1.29,2.71,-2.02,5.98,10,40.0,2022,B,S6_VWAP,daily,MOEX
0.4857,2.68,5.52,-5.31,2.76,2,50.0,2023,B,S6_VWAP,daily,MOEX
1.6397,7.7,4.7,-2.75,9.77,9,88.9,2024,B,S6_VWAP,daily,MOEX
0.96,3.29,3.43,-2.96,11.32,5,80.0,2025,B,S6_VWAP,daily,MOEX
1.0917,2.85,2.61,-0.81,6.41,10,70.0,2022,C,S6_VWAP,daily,MOEX
0.7983,3.14,3.93,-2.83,6.25,7,71.4,2024,C,S6_VWAP,daily,MOEX
-0.4399,-2.02,4.6,-5.76,14.96,10,80.0,2022,D,S6_VWAP,daily,MOEX
0.7478,4.51,6.03,-3.49,4.33,2,100.0,2023,D,S6_VWAP,daily,MOEX
0.2042,3.47,16.99,-27.45,12.89,7,71.4,2024,D,S6_VWAP,daily,MOEX
0.5573,3.99,7.16,-6.36,11.01,5,80.0,2025,D,S6_VWAP,daily,MOEX
0.7156,2.99,4.18,-3.54,3.96,6,66.7,2020,A,S5_PivotPoints,hourly,MOEX
-0.5148,-0.97,1.89,-1.85,1.74,2,50.0,2021,A,S5_PivotPoints,hourly,MOEX
-0.0734,-0.15,2.07,-1.36,0.96,1,0.0,2022,A,S5_PivotPoints,hourly,MOEX
1.0218,1.09,1.07,-0.6,1.09,2,100.0,2023,A,S5_PivotPoints,hourly,MOEX
-1.2293,-2.78,2.26,-3.47,2.04,4,25.0,2024,A,S5_PivotPoints,hourly,MOEX
-0.2852,-0.48,1.68,-2.21,0.98,4,75.0,2025,A,S5_PivotPoints,hourly,MOEX
0.45,0.98,2.17,-1.14,0.82,2,100.0,2022,B,S5_PivotPoints,hourly,MOEX
1.0218,1.09,1.07,-0.6,1.09,2,100.0,2023,B,S5_PivotPoints,hourly,MOEX
-1.0637,-2.35,2.21,-3.16,1.96,4,25.0,2024,B,S5_PivotPoints,hourly,MOEX
