strategy,tf,approach,ticker,year,gross_sharpe,gross_ann_ret_pct,gross_max_dd_pct,trades_per_year,exposure_pct,net_min_sharpe,net_min_ann_ret_pct,net_min_max_dd_pct,net_max_sharpe,net_max_ann_ret_pct,net_max_max_dd_pct
S2_Bollinger,hourly,D,LSRG,2023,1.2040269395712746,7.7388699999999995,-2.802511,37.0,8.092738407699038,-2.3562174799458173,-16.4154651,-17.530349100000002,-3.1917588532409797,-23.316703699999998,-24.135827699999986
S2_Bollinger,hourly,D,LSRG,2024,0.41893199021820127,2.366014,-3.7173899999999995,33.0,5.084745762711865,-2.8264826738461215,-17.26343325,-19.151573300000003,-3.5697013021604564,-22.871846749999996,-24.567267100000006
S2_Bollinger,hourly,D,LSRG,2025,0.3679365847462042,1.8846590000000008,-2.6888579999999997,29.0,4.195051989960559,-3.1571914625827984,-18.35876595,-19.33768355000001,-3.8863202676459974,-24.14260165,-24.985940849999995
S2_Bollinger,hourly,D,MGNT,2022,0.6404098248630361,1.20694,-1.7309770000000002,3.0,0.6246996636232581,-0.6975775991227635,-1.2340489000000001,-2.59900955,-1.0522763115912863,-1.9314742999999996,-2.95198085
S2_Bollinger,hourly,D,MGNT,2023,-1.4412181145296086,-1.4744549999999998,-1.4744549999999998,1.0,0.13123359580052493,-1.8176991940918508,-1.9834698000000002,-1.9834697999999997,-1.882180584813814,-2.1289026,-2.1289026
S2_Bollinger,hourly,D,MGNT,2024,0.13779032380340966,0.220878,-1.4583099999999998,6.0,0.9561060408518035,-2.086772220708715,-4.308078600000001,-4.6825918999999985,-2.4152440863257714,-5.602066199999999,-5.6038153
S2_Bollinger,hourly,D,MGNT,2025,1.556870591398047,2.8554180000000002,0.0,2.0,0.1400070003500175,0.8367580709975749,1.3152052,-0.4903874000000001,0.5610984858769631,0.8751444000000003,-0.7104177999999999
S2_Bollinger,hourly,D,MOEX,2022,0.16717817227204662,1.7625080000000002,-13.367776000000001,68.0,15.473330129745314,-2.9323863525669136,-31.895785200000006,-35.8572105,-3.7398937657853653,-41.512440399999996,-43.63538749999994
S2_Bollinger,hourly,D,MOEX,2023,-0.993280224856984,-9.783088,-14.185215999999995,71.0,13.254593175853019,-6.252968387101489,-70.6529145,-71.00782575000004,-7.30102323631784,-88.0442935,-88.27673025000009
S2_Bollinger,hourly,D,MOEX,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S2_Bollinger,hourly,D,MOEX,2025,-0.3414576838867514,-0.8100509999999996,-2.799487,4.0,0.5950297514875744,-1.485465879738021,-3.6074547,-4.528464250000001,-1.7522006362406541,-4.406712899999999,-5.02245775
S2_Bollinger,hourly,D,MTLR,2022,1.0713072767510268,32.448088,-10.884886,42.0,9.792571152918475,-0.6544249848481432,-20.268021600000008,-36.9079124,-1.1264415146040723,-35.32976719999999,-47.38521279999996
