sharpe,ann_ret_pct,ann_vol_pct,max_dd_pct,exposure_pct,n_trades,win_rate_pct,year,approach,strategy,timeframe,ticker
0.1619,2.68,16.57,-22.71,43.75,10,50.0,2024,A,S3_Donchian,daily,NVTK
0.1496,3.21,21.47,-26.78,21.02,11,45.5,2025,A,S3_Donchian,daily,NVTK
1.9474,36.48,18.73,-4.52,15.38,7,85.7,2022,B,S3_Donchian,daily,NVTK
0.2638,2.8,10.61,-9.77,21.65,10,60.0,2023,B,S3_Donchian,daily,NVTK
1.9546,15.39,7.87,-2.83,17.97,11,72.7,2024,B,S3_Donchian,daily,NVTK
0.4605,8.57,18.62,-23.21,12.74,10,30.0,2025,B,S3_Donchian,daily,NVTK
1.3571,29.53,21.76,-9.31,17.95,9,66.7,2022,C,S3_Donchian,daily,NVTK
-0.0465,-0.28,6.12,-4.48,10.63,16,56.2,2023,C,S3_Donchian,daily,NVTK
0.9119,2.93,3.21,-1.73,5.08,10,70.0,2024,C,S3_Donchian,daily,NVTK
0.0312,0.56,17.93,-19.93,10.83,15,33.3,2025,C,S3_Donchian,daily,NVTK
1.1119,26.55,23.88,-11.08,35.47,6,50.0,2022,D,S3_Donchian,daily,NVTK
-0.4377,-4.8,10.98,-11.58,30.71,10,30.0,2023,D,S3_Donchian,daily,NVTK
0.3269,4.66,14.26,-18.73,43.75,10,50.0,2024,D,S3_Donchian,daily,NVTK
0.1326,2.75,20.7,-26.24,21.02,11,45.5,2025,D,S3_Donchian,daily,NVTK
1.0657,20.82,19.54,-15.01,44.8,7,57.1,2020,A,S4_Supertrend,daily,NVTK
-0.14,-1.31,9.33,-13.25,28.63,14,50.0,2021,A,S4_Supertrend,daily,NVTK
0.887,10.11,11.39,-5.16,25.21,6,50.0,2022,A,S4_Supertrend,daily,NVTK
-0.7468,-7.56,10.12,-7.25,18.5,6,33.3,2023,A,S4_Supertrend,daily,NVTK
0.909,11.99,13.19,-7.77,25.0,13,46.2,2024,A,S4_Supertrend,daily,NVTK
0.4161,8.61,20.7,-30.45,27.39,10,30.0,2025,A,S4_Supertrend,daily,NVTK
1.9099,9.11,4.77,-0.32,3.85,9,55.6,2022,B,S4_Supertrend,daily,NVTK
0.3726,1.94,5.21,-3.42,1.97,5,40.0,2023,B,S4_Supertrend,daily,NVTK
0.8986,7.93,8.82,-5.65,9.77,12,50.0,2024,B,S4_Supertrend,daily,NVTK
0.8502,5.79,6.81,-2.31,3.18,10,40.0,2025,B,S4_Supertrend,daily,NVTK
1.9915,14.38,7.22,-2.78,9.83,8,62.5,2022,C,S4_Supertrend,daily,NVTK
0.2482,1.57,6.34,-4.41,6.3,7,71.4,2023,C,S4_Supertrend,daily,NVTK
0.9261,8.78,9.48,-5.06,10.94,16,50.0,2024,C,S4_Supertrend,daily,NVTK
0.8349,8.39,10.05,-4.88,8.92,12,58.3,2025,C,S4_Supertrend,daily,NVTK
0.9479,10.45,11.03,-5.16,25.21,6,50.0,2022,D,S4_Supertrend,daily,NVTK
-0.7468,-22.67,30.35,-21.75,18.5,6,33.3,2023,D,S4_Supertrend,daily,NVTK
1.0301,11.79,11.45,-5.55,25.0,13,46.2,2024,D,S4_Supertrend,daily,NVTK
0.4733,10.11,21.35,-30.26,27.39,10,30.0,2025,D,S4_Supertrend,daily,NVTK
1.6055,23.86,14.86,-9.06,13.6,83,50.6,2020,A,S1_MeanRev,hourly,NVTK
-0.3172,-3.15,9.95,-10.76,13.07,87,43.7,2021,A,S1_MeanRev,hourly,NVTK
-0.4229,-4.09,9.66,-12.33,8.55,38,39.5,2022,A,S1_MeanRev,hourly,NVTK
-0.255,-1.19,4.67,-4.84,5.21,33,39.4,2023,A,S1_MeanRev,hourly,NVTK
-1.3259,-7.11,5.36,-8.12,5.22,34,35.3,2024,A,S1_MeanRev,hourly,NVTK
1.0143,7.04,6.94,-4.95,5.39,37,51.4,2025,A,S1_MeanRev,hourly,NVTK
-0.0681,-0.59,8.61,-7.59,6.78,36,33.3,2022,B,S1_MeanRev,hourly,NVTK
0.5258,1.39,2.64,-1.97,1.79,33,57.6,2023,B,S1_MeanRev,hourly,NVTK
0.5803,1.73,2.99,-2.47,1.69,30,66.7,2024,B,S1_MeanRev,hourly,NVTK
2.0465,7.44,3.64,-1.69,1.74,35,74.3,2025,B,S1_MeanRev,hourly,NVTK
-1.3443,-8.84,6.57,-9.18,5.53,24,37.5,2022,C,S1_MeanRev,hourly,NVTK
-0.6373,-2.68,4.2,-5.4,4.72,29,37.9,2023,C,S1_MeanRev,hourly,NVTK
-1.1511,-4.19,3.64,-4.5,3.82,21,33.3,2024,C,S1_MeanRev,hourly,NVTK
1.0143,7.04,6.94,-4.95,5.39,37,51.4,2025,C,S1_MeanRev,hourly,NVTK
-0.3118,-3.15,10.1,-13.33,8.55,38,39.5,2022,D,S1_MeanRev,hourly,NVTK
-0.3685,-1.74,4.71,-5.12,5.21,33,39.4,2023,D,S1_MeanRev,hourly,NVTK
-1.2668,-6.94,5.48,-7.62,5.22,34,35.3,2024,D,S1_MeanRev,hourly,NVTK
0.9461,6.5,6.87,-4.76,5.39,37,51.4,2025,D,S1_MeanRev,hourly,NVTK
1.2602,19.4,15.4,-12.06,18.36,85,49.4,2020,A,S2_Bollinger,hourly,NVTK
-1.0182,-11.09,10.89,-16.95,14.86,85,37.6,2021,A,S2_Bollinger,hourly,NVTK
-0.8698,-8.91,10.24,-14.08,10.81,38,36.8,2022,A,S2_Bollinger,hourly,NVTK
0.0584,0.3,5.15,-4.91,14.39,78,43.6,2023,A,S2_Bollinger,hourly,NVTK
-0.5951,-3.29,5.52,-7.26,5.82,34,35.3,2024,A,S2_Bollinger,hourly,NVTK
1.5634,11.17,7.15,-3.96,5.85,37,54.1,2025,A,S2_Bollinger,hourly,NVTK
0.1492,0.85,5.7,-4.0,2.35,38,57.9,2022,B,S2_Bollinger,hourly,NVTK
1.1,4.55,4.14,-2.9,9.45,82,53.7,2023,B,S2_Bollinger,hourly,NVTK
0.5803,1.73,2.99,-2.47,1.69,30,66.7,2024,B,S2_Bollinger,hourly,NVTK
2.0465,7.44,3.64,-1.69,1.74,35,74.3,2025,B,S2_Bollinger,hourly,NVTK
-1.2449,-7.58,6.09,-8.55,5.62,20,30.0,2022,C,S2_Bollinger,hourly,NVTK
0.7827,2.67,3.41,-2.95,8.18,37,51.4,2023,C,S2_Bollinger,hourly,NVTK
-0.5951,-3.29,5.52,-7.26,5.82,34,35.3,2024,C,S2_Bollinger,hourly,NVTK
1.6566,11.82,7.13,-3.96,5.74,36,55.6,2025,C,S2_Bollinger,hourly,NVTK
-0.721,-8.0,11.09,-15.67,10.81,38,36.8,2022,D,S2_Bollinger,hourly,NVTK
0.0173,0.09,5.08,-4.96,14.39,78,42.3,2023,D,S2_Bollinger,hourly,NVTK
-0.4669,-2.65,5.67,-6.64,5.82,34,35.3,2024,D,S2_Bollinger,hourly,NVTK
1.5134,10.79,7.13,-3.8,5.85,37,54.1,2025,D,S2_Bollinger,hourly,NVTK
1.1807,25.24,21.37,-11.3,27.51,38,47.4,2020,A,S3_Donchian,hourly,NVTK
2.0845,26.68,12.8,-7.62,26.58,28,57.1,2021,A,S3_Donchian,hourly,NVTK
3.7165,81.84,22.02,-9.67,34.69,32,65.6,2022,A,S3_Donchian,hourly,NVTK
0.1517,1.41,9.31,-7.39,19.64,33,45.5,2023,A,S3_Donchian,hourly,NVTK
1.2385,18.36,14.83,-7.74,30.07,38,63.2,2024,A,S3_Donchian,hourly,NVTK
-0.5665,-7.04,12.42,-15.06,20.95,53,35.8,2025,A,S3_Donchian,hourly,NVTK
4.0092,62.83,15.67,-4.74,15.19,48,47.9,2022,B,S3_Donchian,hourly,NVTK
0.517,5.21,10.08,-8.19,15.18,35,42.9,2023,B,S3_Donchian,hourly,NVTK
1.3076,20.85,15.94,-9.42,27.12,44,54.5,2024,B,S3_Donchian,hourly,NVTK
-0.4327,-5.05,11.66,-11.78,15.24,54,40.7,2025,B,S3_Donchian,hourly,NVTK
3.5644,76.84,21.56,-9.67,27.15,24,58.3,2022,C,S3_Donchian,hourly,NVTK
0.4883,3.71,7.6,-7.39,13.21,23,43.5,2023,C,S3_Donchian,hourly,NVTK
1.4361,20.98,14.61,-7.74,27.34,35,65.7,2024,C,S3_Donchian,hourly,NVTK
0.9166,8.71,9.5,-12.49,7.48,24,54.2,2025,C,S3_Donchian,hourly,NVTK
4.0158,83.78,20.86,-10.72,34.69,32,65.6,2022,D,S3_Donchian,hourly,NVTK
0.1326,1.21,9.16,-7.0,19.64,33,48.5,2023,D,S3_Donchian,hourly,NVTK
1.2121,17.25,14.23,-7.49,30.07,38,60.5,2024,D,S3_Donchian,hourly,NVTK
-0.5427,-6.78,12.5,-14.09,20.95,53,35.8,2025,D,S3_Donchian,hourly,NVTK
2.0655,25.9,12.54,-7.93,16.4,23,60.9,2020,A,S4_Supertrend,hourly,NVTK
1.2273,10.48,8.54,-6.15,18.17,19,52.6,2021,A,S4_Supertrend,hourly,NVTK
2.9365,50.87,17.32,-7.69,31.76,29,58.6,2022,A,S4_Supertrend,hourly,NVTK
0.5042,3.92,7.78,-10.84,11.77,22,45.5,2023,A,S4_Supertrend,hourly,NVTK
0.107,0.62,5.79,-3.43,7.48,15,40.0,2024,A,S4_Supertrend,hourly,NVTK
-0.0087,-0.1,11.86,-11.05,17.26,48,43.8,2025,A,S4_Supertrend,hourly,NVTK
2.8482,28.11,9.87,-4.25,16.82,36,52.8,2022,B,S4_Supertrend,hourly,NVTK
0.2416,2.1,8.68,-12.64,12.55,22,36.4,2023,B,S4_Supertrend,hourly,NVTK
0.7368,3.39,4.6,-2.9,4.43,15,60.0,2024,B,S4_Supertrend,hourly,NVTK
-0.7445,-6.53,8.77,-14.92,10.88,50,24.0,2025,B,S4_Supertrend,hourly,NVTK
3.3505,53.25,15.89,-6.07,17.64,15,66.7,2022,C,S4_Supertrend,hourly,NVTK
0.9643,6.56,6.8,-7.6,8.57,15,60.0,2023,C,S4_Supertrend,hourly,NVTK
0.8319,4.18,5.02,-2.66,4.35,10,50.0,2024,C,S4_Supertrend,hourly,NVTK
1.2978,12.54,9.66,-8.64,7.3,26,65.4,2025,C,S4_Supertrend,hourly,NVTK
3.1364,58.01,18.5,-8.27,31.76,29,55.2,2022,D,S4_Supertrend,hourly,NVTK
0.6255,4.76,7.61,-10.19,11.77,22,45.5,2023,D,S4_Supertrend,hourly,NVTK
0.0027,0.02,5.81,-3.63,7.48,15,46.7,2024,D,S4_Supertrend,hourly,NVTK
0.1206,1.38,11.43,-9.74,17.26,48,41.7,2025,D,S4_Supertrend,hourly,NVTK
-0.5747,-4.23,7.36,-10.08,8.0,5,40.0,2020,A,S1_MeanRev,daily,SBER
-1.5641,-7.48,4.78,-8.82,5.88,4,0.0,2021,A,S1_MeanRev,daily,SBER
0.9883,15.14,15.32,-8.17,5.98,5,40.0,2022,A,S1_MeanRev,daily,SBER
0.3758,2.23,5.94,-4.94,16.54,11,45.5,2023,A,S1_MeanRev,daily,SBER
0.5598,3.52,6.28,-3.44,23.83,15,40.0,2024,A,S1_MeanRev,daily,SBER
1.6627,6.18,3.72,-1.28,8.81,6,83.3,2025,A,S1_MeanRev,daily,SBER
1.4738,25.47,17.28,-8.14,5.98,5,60.0,2022,B,S1_MeanRev,daily,SBER
0.8824,5.98,6.78,-5.42,14.57,8,62.5,2023,B,S1_MeanRev,daily,SBER
-0.0454,-0.27,6.04,-6.48,22.66,11,45.5,2024,B,S1_MeanRev,daily,SBER
2.0916,8.43,4.03,-1.28,11.64,6,100.0,2025,B,S1_MeanRev,daily,SBER
1.0741,13.84,12.89,-5.06,3.85,3,66.7,2022,C,S1_MeanRev,daily,SBER
0.808,4.41,5.46,-4.94,12.99,12,58.3,2023,C,S1_MeanRev,daily,SBER
1.0561,6.32,5.98,-3.44,21.88,16,50.0,2024,C,S1_MeanRev,daily,SBER
1.3553,2.14,1.58,-0.1,1.89,6,66.7,2025,C,S1_MeanRev,daily,SBER
0.9883,45.43,45.97,-24.52,5.98,5,40.0,2022,D,S1_MeanRev,daily,SBER
0.3758,6.7,17.83,-14.82,16.54,11,45.5,2023,D,S1_MeanRev,daily,SBER
0.5598,6.09,10.88,-5.96,23.83,15,40.0,2024,D,S1_MeanRev,daily,SBER
1.6627,11.35,6.83,-2.34,8.81,6,83.3,2025,D,S1_MeanRev,daily,SBER
-0.5747,-4.23,7.36,-10.08,8.0,5,40.0,2020,A,S2_Bollinger,daily,SBER
-1.5641,-7.48,4.78,-8.82,5.88,4,0.0,2021,A,S2_Bollinger,daily,SBER
1.2255,19.53,15.94,-8.14,5.98,5,60.0,2022,A,S2_Bollinger,daily,SBER
0.1158,0.71,6.14,-4.53,14.17,12,50.0,2023,A,S2_Bollinger,daily,SBER
0.4198,2.92,6.95,-4.21,25.39,15,40.0,2024,A,S2_Bollinger,daily,SBER
1.5964,6.9,4.32,-1.36,9.43,6,83.3,2025,A,S2_Bollinger,daily,SBER
1.679,29.82,17.76,-8.14,6.41,5,60.0,2022,B,S2_Bollinger,daily,SBER
0.6428,4.79,7.45,-6.78,17.32,7,42.9,2023,B,S2_Bollinger,daily,SBER
0.7415,6.04,8.14,-9.15,21.48,10,40.0,2024,B,S2_Bollinger,daily,SBER
1.1754,7.13,6.06,-3.97,19.18,6,100.0,2025,B,S2_Bollinger,daily,SBER
0.799,10.15,12.7,-6.42,3.42,4,25.0,2022,C,S2_Bollinger,daily,SBER
0.4141,2.38,5.75,-4.53,11.81,11,54.5,2023,C,S2_Bollinger,daily,SBER
0.9882,6.4,6.47,-4.21,23.44,16,50.0,2024,C,S2_Bollinger,daily,SBER
1.4199,2.91,2.05,-0.19,2.2,6,66.7,2025,C,S2_Bollinger,daily,SBER
1.2255,19.53,15.94,-8.14,5.98,5,60.0,2022,D,S2_Bollinger,daily,SBER
0.1158,1.07,9.22,-6.79,14.17,12,50.0,2023,D,S2_Bollinger,daily,SBER
0.4198,2.06,4.91,-2.98,25.39,15,40.0,2024,D,S2_Bollinger,daily,SBER
1.5964,6.9,4.32,-1.36,9.43,6,83.3,2025,D,S2_Bollinger,daily,SBER
1.3042,20.29,15.56,-9.81,28.0,6,50.0,2020,A,S3_Donchian,daily,SBER
0.9124,14.6,16.01,-8.8,27.45,8,75.0,2021,A,S3_Donchian,daily,SBER
1.0163,53.38,52.52,-24.71,19.23,6,66.7,2022,A,S3_Donchian,daily,SBER
1.4665,18.38,12.53,-7.36,32.68,7,71.4,2023,A,S3_Donchian,daily,SBER
0.5719,5.79,10.13,-6.0,28.52,12,66.7,2024,A,S3_Donchian,daily,SBER
0.0954,1.04,10.95,-13.26,22.01,10,50.0,2025,A,S3_Donchian,daily,SBER
0.4311,6.84,15.86,-12.78,10.26,7,42.9,2022,B,S3_Donchian,daily,SBER
1.8904,29.74,15.73,-8.42,36.22,7,57.1,2023,B,S3_Donchian,daily,SBER
1.4082,17.91,12.72,-6.64,44.53,7,71.4,2024,B,S3_Donchian,daily,SBER
0.5572,6.0,10.77,-7.99,30.5,9,44.4,2025,B,S3_Donchian,daily,SBER
1.3195,66.96,50.75,-7.36,10.26,8,62.5,2022,C,S3_Donchian,daily,SBER
0.6706,6.31,9.41,-10.43,16.93,12,58.3,2023,C,S3_Donchian,daily,SBER
0.5199,4.63,8.91,-5.8,16.41,14,57.1,2024,C,S3_Donchian,daily,SBER
0.8279,5.78,6.98,-4.18,9.75,10,70.0,2025,C,S3_Donchian,daily,SBER
1.1973,24.43,20.4,-12.56,19.23,6,66.7,2022,D,S3_Donchian,daily,SBER
1.7251,27.02,15.66,-7.99,32.68,7,71.4,2023,D,S3_Donchian,daily,SBER
1.0083,6.98,6.92,-3.96,28.52,12,66.7,2024,D,S3_Donchian,daily,SBER
0.098,1.01,10.32,-13.03,22.01,10,50.0,2025,D,S3_Donchian,daily,SBER
2.5283,32.17,12.72,-4.9,22.4,3,66.7,2020,A,S4_Supertrend,daily,SBER
0.6805,11.25,16.53,-9.47,40.0,8,25.0,2021,A,S4_Supertrend,daily,SBER
1.0591,23.64,22.32,-8.02,28.63,5,80.0,2022,A,S4_Supertrend,daily,SBER
-0.3528,-3.7,10.48,-8.9,27.95,5,40.0,2023,A,S4_Supertrend,daily,SBER
0.7139,6.88,9.64,-6.84,50.78,8,62.5,2024,A,S4_Supertrend,daily,SBER
0.9576,8.47,8.85,-7.38,15.41,6,50.0,2025,A,S4_Supertrend,daily,SBER
0.9376,22.16,23.63,-7.59,14.96,8,50.0,2022,B,S4_Supertrend,daily,SBER
1.1497,15.87,13.8,-5.49,16.93,7,57.1,2023,B,S4_Supertrend,daily,SBER
0.0158,0.12,7.7,-6.4,34.38,13,23.1,2024,B,S4_Supertrend,daily,SBER
0.3063,1.55,5.06,-5.64,9.12,6,66.7,2025,B,S4_Supertrend,daily,SBER
0.7578,6.27,8.28,-4.36,15.81,7,42.9,2022,C,S4_Supertrend,daily,SBER
1.7333,9.55,5.51,-1.76,5.12,8,62.5,2023,C,S4_Supertrend,daily,SBER
0.8633,8.15,9.44,-6.84,35.94,15,53.3,2024,C,S4_Supertrend,daily,SBER
0.9977,6.84,6.86,-3.12,5.35,11,72.7,2025,C,S4_Supertrend,daily,SBER
1.4019,13.82,9.86,-4.4,28.63,5,80.0,2022,D,S4_Supertrend,daily,SBER
-0.3127,-9.78,31.28,-26.13,27.95,5,40.0,2023,D,S4_Supertrend,daily,SBER
0.7317,5.83,7.97,-5.93,50.78,8,62.5,2024,D,S4_Supertrend,daily,SBER
1.0063,10.44,10.38,-7.15,15.41,6,50.0,2025,D,S4_Supertrend,daily,SBER
-1.2027,-0.94,0.79,-1.09,0.27,1,0.0,2020,A,S1_MeanRev,hourly,SBER
-0.9723,-0.69,0.71,-0.7,0.31,1,0.0,2021,A,S1_MeanRev,hourly,SBER
2.2448,12.28,5.47,-1.65,1.11,7,57.1,2022,A,S1_MeanRev,hourly,SBER
-0.527,-0.99,1.87,-1.68,0.79,6,50.0,2023,A,S1_MeanRev,hourly,SBER
-0.457,-0.16,0.35,-0.32,0.43,3,33.3,2024,A,S1_MeanRev,hourly,SBER
0.058,0.05,0.85,-1.02,0.42,3,33.3,2025,A,S1_MeanRev,hourly,SBER
2.2448,12.28,5.47,-1.65,1.11,7,57.1,2022,B,S1_MeanRev,hourly,SBER
-0.2213,-0.45,2.02,-2.49,1.18,6,33.3,2023,B,S1_MeanRev,hourly,SBER
-0.1629,-0.03,0.2,-0.18,0.13,3,33.3,2024,B,S1_MeanRev,hourly,SBER
0.4163,0.1,0.23,-0.16,0.11,3,66.7,2025,B,S1_MeanRev,hourly,SBER
2.2291,30.94,13.88,-4.12,1.11,7,57.1,2022,D,S1_MeanRev,hourly,SBER
-0.5174,-0.91,1.76,-1.53,0.79,6,50.0,2023,D,S1_MeanRev,hourly,SBER
-0.457,-0.48,1.05,-0.96,0.43,3,33.3,2024,D,S1_MeanRev,hourly,SBER
0.058,0.15,2.55,-3.07,0.42,3,33.3,2025,D,S1_MeanRev,hourly,SBER
1.1772,19.05,16.18,-9.68,20.71,87,52.9,2020,A,S2_Bollinger,hourly,SBER
-1.5693,-16.97,10.82,-19.09,23.05,89,55.1,2021,A,S2_Bollinger,hourly,SBER
1.1832,15.97,13.5,-11.79,14.46,74,51.4,2022,A,S2_Bollinger,hourly,SBER
-0.2363,-1.45,6.15,-6.59,11.11,69,44.9,2023,A,S2_Bollinger,hourly,SBER
-3.2378,-22.26,6.87,-23.77,12.52,80,33.8,2024,A,S2_Bollinger,hourly,SBER
0.9399,5.72,6.09,-5.1,12.01,72,52.8,2025,A,S2_Bollinger,hourly,SBER
1.9112,25.45,13.32,-10.1,13.74,75,50.7,2022,B,S2_Bollinger,hourly,SBER
0.8826,5.05,5.72,-3.46,9.01,69,43.5,2023,B,S2_Bollinger,hourly,SBER
-2.1046,-14.14,6.72,-16.98,11.6,81,37.0,2024,B,S2_Bollinger,hourly,SBER
0.7933,4.68,5.89,-4.94,10.19,74,40.5,2025,B,S2_Bollinger,hourly,SBER
2.2058,16.68,7.56,-3.36,9.23,45,55.6,2022,C,S2_Bollinger,hourly,SBER
-0.4559,-2.36,5.18,-5.38,9.71,57,43.9,2023,C,S2_Bollinger,hourly,SBER
0.2916,1.05,3.59,-2.25,6.78,41,51.2,2024,C,S2_Bollinger,hourly,SBER
0.8296,4.38,5.28,-4.2,9.73,61,52.5,2025,C,S2_Bollinger,hourly,SBER
1.4029,18.6,13.26,-10.81,14.46,74,51.4,2022,D,S2_Bollinger,hourly,SBER
-0.1995,-1.21,6.06,-6.57,11.11,69,44.9,2023,D,S2_Bollinger,hourly,SBER
-2.7642,-18.76,6.79,-20.8,12.52,80,33.8,2024,D,S2_Bollinger,hourly,SBER
0.7334,4.59,6.26,-5.4,12.01,72,52.8,2025,D,S2_Bollinger,hourly,SBER
1.0855,12.96,11.94,-12.36,17.69,31,48.4,2020,A,S3_Donchian,hourly,SBER
1.0504,9.59,9.13,-5.45,16.6,28,46.4,2021,A,S3_Donchian,hourly,SBER
2.1814,49.6,22.74,-11.98,13.84,28,42.9,2022,A,S3_Donchian,hourly,SBER
2.4384,23.86,9.78,-4.52,22.79,41,58.5,2023,A,S3_Donchian,hourly,SBER
1.2371,10.87,8.79,-6.66,24.82,38,44.7,2024,A,S3_Donchian,hourly,SBER
-0.9509,-6.67,7.02,-12.79,17.26,41,34.1,2025,A,S3_Donchian,hourly,SBER
2.0638,26.92,13.04,-5.24,5.81,35,54.3,2022,B,S3_Donchian,hourly,SBER
2.6388,18.84,7.14,-2.68,11.55,52,57.7,2023,B,S3_Donchian,hourly,SBER
2.8255,23.13,8.19,-3.63,30.77,30,56.7,2024,B,S3_Donchian,hourly,SBER
0.3531,1.99,5.64,-4.98,11.69,43,65.1,2025,B,S3_Donchian,hourly,SBER
2.7855,58.87,21.13,-11.98,6.97,13,69.2,2022,C,S3_Donchian,hourly,SBER
2.7663,24.2,8.75,-3.67,13.3,24,66.7,2023,C,S3_Donchian,hourly,SBER
0.767,6.23,8.13,-6.66,13.52,22,40.9,2024,C,S3_Donchian,hourly,SBER
-0.1393,-0.86,6.15,-5.53,10.19,21,52.4,2025,C,S3_Donchian,hourly,SBER
2.2706,46.32,20.4,-9.46,13.84,28,42.9,2022,D,S3_Donchian,hourly,SBER
2.4534,22.21,9.05,-4.52,22.79,41,56.1,2023,D,S3_Donchian,hourly,SBER
1.3228,10.88,8.23,-5.84,24.82,38,44.7,2024,D,S3_Donchian,hourly,SBER
-1.0542,-6.8,6.45,-12.13,17.26,41,34.1,2025,D,S3_Donchian,hourly,SBER
0.8119,9.88,12.17,-17.55,26.93,40,35.0,2020,A,S4_Supertrend,hourly,SBER
-0.2174,-1.47,6.77,-4.82,13.16,18,38.9,2021,A,S4_Supertrend,hourly,SBER
2.04,43.29,21.22,-9.58,16.34,16,50.0,2022,A,S4_Supertrend,hourly,SBER
0.3041,2.05,6.74,-6.12,14.35,17,35.3,2023,A,S4_Supertrend,hourly,SBER
0.3919,1.82,4.65,-3.67,14.39,17,35.3,2024,A,S4_Supertrend,hourly,SBER
0.6954,5.41,7.78,-7.31,19.6,32,56.2,2025,A,S4_Supertrend,hourly,SBER
0.8817,7.01,7.95,-5.98,4.42,16,56.2,2022,B,S4_Supertrend,hourly,SBER
1.0588,7.72,7.29,-4.04,14.61,17,41.2,2023,B,S4_Supertrend,hourly,SBER
1.6936,9.36,5.53,-3.42,18.64,17,41.2,2024,B,S4_Supertrend,hourly,SBER
0.5093,2.35,4.62,-2.78,11.76,34,67.6,2025,B,S4_Supertrend,hourly,SBER
2.423,50.5,20.84,-9.58,13.36,11,72.7,2022,C,S4_Supertrend,hourly,SBER
0.8741,5.1,5.83,-4.61,9.89,14,50.0,2023,C,S4_Supertrend,hourly,SBER
0.3948,1.76,4.45,-3.67,10.43,13,38.5,2024,C,S4_Supertrend,hourly,SBER
0.798,5.02,6.29,-5.15,10.89,18,66.7,2025,C,S4_Supertrend,hourly,SBER
2.1705,39.88,18.37,-8.17,16.34,16,50.0,2022,D,S4_Supertrend,hourly,SBER
0.4196,2.65,6.32,-5.44,14.35,17,35.3,2023,D,S4_Supertrend,hourly,SBER
0.4053,1.8,4.43,-3.4,14.39,17,35.3,2024,D,S4_Supertrend,hourly,SBER
0.7281,5.2,7.14,-6.32,19.6,32,56.2,2025,D,S4_Supertrend,hourly,SBER
2.2893,10.92,4.77,-1.03,5.2,3,100.0,2020,A,S1_MeanRev,daily,TATN
0.4009,2.22,5.54,-5.19,14.51,4,50.0,2021,A,S1_MeanRev,daily,TATN
0.4867,4.1,8.42,-8.69,26.5,9,44.4,2022,A,S1_MeanRev,daily,TATN
0.2996,0.94,3.15,-4.14,10.63,5,60.0,2023,A,S1_MeanRev,daily,TATN
-0.8056,-2.99,3.71,-3.53,10.16,7,42.9,2024,A,S1_MeanRev,daily,TATN
2.1283,20.02,9.41,-3.57,10.44,5,100.0,2025,A,S1_MeanRev,daily,TATN
0.7417,4.71,6.35,-4.47,14.1,9,44.4,2022,B,S1_MeanRev,daily,TATN
0.4011,1.23,3.07,-3.47,9.45,5,60.0,2023,B,S1_MeanRev,daily,TATN
-0.9179,-2.04,2.22,-2.75,3.12,8,37.5,2024,B,S1_MeanRev,daily,TATN
1.9061,17.65,9.26,-3.57,9.49,5,100.0,2025,B,S1_MeanRev,daily,TATN
0.5126,3.42,6.67,-5.16,11.11,16,50.0,2022,C,S1_MeanRev,daily,TATN
1.7909,2.38,1.33,-0.26,3.15,6,83.3,2023,C,S1_MeanRev,daily,TATN
-1.3659,-3.15,2.3,-3.62,5.47,6,16.7,2024,C,S1_MeanRev,daily,TATN
1.6567,10.48,6.33,-2.2,4.11,8,87.5,2025,C,S1_MeanRev,daily,TATN
0.4867,4.1,8.42,-8.69,26.5,9,44.4,2022,D,S1_MeanRev,daily,TATN
0.3117,0.92,2.96,-3.92,10.63,5,60.0,2023,D,S1_MeanRev,daily,TATN
-0.8645,-3.15,3.64,-3.68,10.16,7,42.9,2024,D,S1_MeanRev,daily,TATN
2.1166,19.03,8.99,-3.25,10.44,5,100.0,2025,D,S1_MeanRev,daily,TATN
2.2293,10.67,4.78,-1.03,6.0,3,100.0,2020,A,S2_Bollinger,daily,TATN
-0.2428,-2.53,10.41,-12.62,27.84,7,57.1,2021,A,S2_Bollinger,daily,TATN
0.6508,4.67,7.18,-5.52,9.83,3,33.3,2022,A,S2_Bollinger,daily,TATN
0.4466,1.96,4.38,-4.24,14.57,6,50.0,2023,A,S2_Bollinger,daily,TATN
-1.2554,-8.86,7.06,-9.0,7.81,5,40.0,2024,A,S2_Bollinger,daily,TATN
1.9083,17.5,9.17,-3.57,11.71,5,100.0,2025,A,S2_Bollinger,daily,TATN
0.9165,6.4,6.99,-3.91,6.84,3,33.3,2022,B,S2_Bollinger,daily,TATN
0.7191,3.1,4.31,-3.47,13.39,5,60.0,2023,B,S2_Bollinger,daily,TATN
-0.3568,-1.84,5.15,-5.18,5.86,4,25.0,2024,B,S2_Bollinger,daily,TATN
1.6425,14.75,8.98,-3.57,10.13,5,80.0,2025,B,S2_Bollinger,daily,TATN
1.1332,5.17,4.56,-1.34,3.85,8,62.5,2022,C,S2_Bollinger,daily,TATN
1.8722,4.17,2.23,-0.26,3.54,7,85.7,2023,C,S2_Bollinger,daily,TATN
-0.0616,-0.16,2.57,-2.23,2.34,4,50.0,2024,C,S2_Bollinger,daily,TATN
1.0564,6.34,6.0,-3.28,4.75,8,87.5,2025,C,S2_Bollinger,daily,TATN
0.7701,5.12,6.64,-4.73,9.83,3,33.3,2022,D,S2_Bollinger,daily,TATN
0.4799,2.03,4.24,-3.99,14.57,6,50.0,2023,D,S2_Bollinger,daily,TATN
