sharpe,ann_ret_pct,ann_vol_pct,max_dd_pct,exposure_pct,n_trades,win_rate_pct,year,approach,strategy,timeframe,ticker
0.1441,1.45,10.07,-11.97,20.41,46,37.0,2025,B,S3_Donchian,hourly,LKOH
2.2545,19.12,8.48,-6.42,8.12,17,52.9,2022,C,S3_Donchian,hourly,LKOH
2.2336,17.23,7.71,-3.31,16.67,27,59.3,2023,C,S3_Donchian,hourly,LKOH
0.3299,0.74,2.24,-1.94,2.17,6,33.3,2024,C,S3_Donchian,hourly,LKOH
1.7289,5.58,3.23,-1.19,4.31,11,72.7,2025,C,S3_Donchian,hourly,LKOH
0.6536,67.53,103.33,-48.16,26.14,41,36.6,2022,D,S3_Donchian,hourly,LKOH
1.5213,15.67,10.3,-6.45,20.95,34,47.1,2023,D,S3_Donchian,hourly,LKOH
1.4797,15.1,10.2,-5.24,16.82,28,42.9,2024,D,S3_Donchian,hourly,LKOH
0.3384,2.98,8.81,-9.07,21.46,50,38.0,2025,D,S3_Donchian,hourly,LKOH
1.2897,21.13,16.38,-10.68,33.24,35,40.0,2020,A,S4_Supertrend,hourly,LKOH
0.3012,2.66,8.84,-6.33,22.61,33,39.4,2021,A,S4_Supertrend,hourly,LKOH
1.5511,21.78,14.04,-8.35,26.05,33,51.5,2022,A,S4_Supertrend,hourly,LKOH
0.422,4.34,10.28,-7.61,29.09,41,39.0,2023,A,S4_Supertrend,hourly,LKOH
-1.4549,-10.58,7.27,-16.1,23.21,37,35.1,2024,A,S4_Supertrend,hourly,LKOH
0.3785,3.6,9.51,-8.11,22.19,49,38.8,2025,A,S4_Supertrend,hourly,LKOH
2.0263,24.04,11.87,-4.84,13.46,33,48.5,2022,B,S4_Supertrend,hourly,LKOH
1.0244,12.07,11.78,-6.96,25.02,42,38.1,2023,B,S4_Supertrend,hourly,LKOH
0.0184,0.12,6.68,-10.07,18.47,36,38.9,2024,B,S4_Supertrend,hourly,LKOH
0.0635,0.48,7.52,-10.78,17.12,48,39.6,2025,B,S4_Supertrend,hourly,LKOH
2.2986,29.13,12.67,-3.2,18.36,21,66.7,2022,C,S4_Supertrend,hourly,LKOH
1.1274,9.29,8.24,-6.32,13.3,18,61.1,2023,C,S4_Supertrend,hourly,LKOH
-0.2396,-0.48,2.0,-2.8,3.56,7,42.9,2024,C,S4_Supertrend,hourly,LKOH
0.3492,0.96,2.76,-2.12,6.97,19,42.1,2025,C,S4_Supertrend,hourly,LKOH
1.5516,43.57,28.08,-16.7,26.05,33,51.5,2022,D,S4_Supertrend,hourly,LKOH
0.5634,5.73,10.18,-7.44,29.09,41,39.0,2023,D,S4_Supertrend,hourly,LKOH
-1.4199,-9.24,6.51,-15.07,23.21,37,32.4,2024,D,S4_Supertrend,hourly,LKOH
0.4191,3.64,8.67,-7.75,22.19,49,40.8,2025,D,S4_Supertrend,hourly,LKOH
-0.923,-9.97,10.81,-15.0,5.6,5,20.0,2020,A,S1_MeanRev,daily,AFLT
-0.3306,-3.12,9.45,-11.11,19.61,9,66.7,2021,A,S1_MeanRev,daily,AFLT
1.538,33.18,21.57,-10.3,9.83,7,57.1,2022,A,S1_MeanRev,daily,AFLT
-1.205,-15.81,13.12,-19.65,12.6,9,22.2,2023,A,S1_MeanRev,daily,AFLT
0.1833,2.57,14.01,-9.64,16.02,9,44.4,2024,A,S1_MeanRev,daily,AFLT
1.5324,8.65,5.64,-2.65,5.03,4,75.0,2025,A,S1_MeanRev,daily,AFLT
1.3293,9.12,6.86,-1.84,5.13,7,71.4,2022,B,S1_MeanRev,daily,AFLT
-1.0344,-3.97,3.84,-4.0,5.51,10,40.0,2023,B,S1_MeanRev,daily,AFLT
0.8052,12.93,16.05,-7.43,21.88,9,66.7,2024,B,S1_MeanRev,daily,AFLT
1.3391,7.27,5.43,-2.65,3.77,4,75.0,2025,B,S1_MeanRev,daily,AFLT
1.1521,4.72,4.1,-0.66,1.71,2,50.0,2022,C,S1_MeanRev,daily,AFLT
-1.1592,-13.49,11.64,-16.17,5.91,8,37.5,2023,C,S1_MeanRev,daily,AFLT
0.7495,6.54,8.73,-4.01,8.59,9,44.4,2024,C,S1_MeanRev,daily,AFLT
1.6008,101.42,63.36,-24.83,9.83,7,57.1,2022,D,S1_MeanRev,daily,AFLT
-1.1535,-44.95,38.97,-56.45,12.6,9,22.2,2023,D,S1_MeanRev,daily,AFLT
0.1833,7.7,42.02,-28.92,16.02,9,44.4,2024,D,S1_MeanRev,daily,AFLT
2.0668,10.61,5.13,-0.33,5.03,4,75.0,2025,D,S1_MeanRev,daily,AFLT
-1.2128,-13.68,11.28,-17.33,10.4,5,20.0,2020,A,S2_Bollinger,daily,AFLT
-0.478,-4.78,10.0,-11.46,24.31,9,55.6,2021,A,S2_Bollinger,daily,AFLT
1.2367,14.13,11.42,-10.3,11.11,7,57.1,2022,A,S2_Bollinger,daily,AFLT
-1.0774,-14.76,13.7,-21.36,18.11,9,22.2,2023,A,S2_Bollinger,daily,AFLT
1.5802,13.9,8.8,-4.53,3.52,2,100.0,2024,A,S2_Bollinger,daily,AFLT
1.5276,8.5,5.56,-2.65,4.4,4,75.0,2025,A,S2_Bollinger,daily,AFLT
1.3293,9.12,6.86,-1.84,5.13,7,71.4,2022,B,S2_Bollinger,daily,AFLT
-1.0344,-3.97,3.84,-4.0,5.51,10,40.0,2023,B,S2_Bollinger,daily,AFLT
1.3213,4.22,3.2,-0.05,0.78,2,100.0,2024,B,S2_Bollinger,daily,AFLT
1.3391,7.27,5.43,-2.65,3.77,4,75.0,2025,B,S2_Bollinger,daily,AFLT
1.2896,6.05,4.69,-1.4,2.99,6,66.7,2022,C,S2_Bollinger,daily,AFLT
-0.5724,-3.77,6.58,-6.74,9.84,11,45.5,2023,C,S2_Bollinger,daily,AFLT
1.4006,44.26,31.6,-24.83,11.11,7,57.1,2022,D,S2_Bollinger,daily,AFLT
-1.0293,-41.8,40.61,-61.59,18.11,9,22.2,2023,D,S2_Bollinger,daily,AFLT
1.5692,13.59,8.66,-4.51,3.52,2,100.0,2024,D,S2_Bollinger,daily,AFLT
2.0736,10.46,5.04,-0.33,4.4,4,75.0,2025,D,S2_Bollinger,daily,AFLT
2.3288,72.36,31.07,-13.34,32.4,8,50.0,2020,A,S3_Donchian,daily,AFLT
-0.6503,-6.22,9.56,-11.01,22.75,7,28.6,2021,A,S3_Donchian,daily,AFLT
0.6079,24.61,40.49,-16.45,17.52,10,30.0,2022,A,S3_Donchian,daily,AFLT
0.5239,8.72,16.64,-13.29,36.22,9,55.6,2023,A,S3_Donchian,daily,AFLT
-0.4146,-9.96,24.01,-19.19,47.27,12,41.7,2024,A,S3_Donchian,daily,AFLT
-0.0122,-0.25,20.78,-19.39,30.82,9,33.3,2025,A,S3_Donchian,daily,AFLT
0.91,35.88,39.42,-14.26,11.97,10,50.0,2022,B,S3_Donchian,daily,AFLT
1.1143,17.02,15.27,-13.3,25.98,11,54.5,2023,B,S3_Donchian,daily,AFLT
-0.0793,-1.19,14.95,-9.52,19.92,18,55.6,2024,B,S3_Donchian,daily,AFLT
0.2372,3.57,15.04,-14.43,20.13,12,66.7,2025,B,S3_Donchian,daily,AFLT
1.0125,38.4,37.93,-13.77,5.98,8,50.0,2022,C,S3_Donchian,daily,AFLT
0.4874,5.07,10.4,-11.18,12.99,15,60.0,2023,C,S3_Donchian,daily,AFLT
0.8261,11.6,14.04,-7.82,19.14,9,66.7,2024,C,S3_Donchian,daily,AFLT
0.9879,10.52,10.65,-3.55,13.52,17,64.7,2025,C,S3_Donchian,daily,AFLT
0.6075,73.79,121.46,-49.34,17.52,10,30.0,2022,D,S3_Donchian,daily,AFLT
0.5564,9.19,16.51,-14.07,36.22,9,55.6,2023,D,S3_Donchian,daily,AFLT
-0.4146,-29.87,72.04,-57.57,47.27,12,41.7,2024,D,S3_Donchian,daily,AFLT
0.837,10.74,12.83,-7.49,30.82,9,33.3,2025,D,S3_Donchian,daily,AFLT
2.1425,59.37,27.71,-15.51,23.6,3,66.7,2020,A,S4_Supertrend,daily,AFLT
-0.9469,-4.8,5.07,-5.56,20.39,3,33.3,2021,A,S4_Supertrend,daily,AFLT
0.9639,16.26,16.87,-4.1,5.13,3,33.3,2022,A,S4_Supertrend,daily,AFLT
-0.4269,-3.21,7.51,-7.61,8.27,3,66.7,2023,A,S4_Supertrend,daily,AFLT
1.0059,18.53,18.42,-9.97,31.25,7,71.4,2024,A,S4_Supertrend,daily,AFLT
1.0207,12.53,12.28,-9.21,10.69,3,66.7,2025,A,S4_Supertrend,daily,AFLT
1.046,17.65,16.88,-3.78,2.99,3,33.3,2022,B,S4_Supertrend,daily,AFLT
0.9117,8.48,9.3,-4.98,7.87,3,33.3,2023,B,S4_Supertrend,daily,AFLT
1.3348,13.5,10.12,-4.45,7.03,7,57.1,2024,B,S4_Supertrend,daily,AFLT
0.4915,1.99,4.05,-1.99,0.94,3,66.7,2025,B,S4_Supertrend,daily,AFLT
1.2533,20.52,16.38,-3.33,4.27,4,50.0,2022,C,S4_Supertrend,daily,AFLT
-0.2876,-1.66,5.79,-6.93,6.69,6,66.7,2023,C,S4_Supertrend,daily,AFLT
0.6201,9.02,14.54,-8.07,12.89,7,57.1,2024,C,S4_Supertrend,daily,AFLT
0.77,8.3,10.78,-9.21,6.6,8,75.0,2025,C,S4_Supertrend,daily,AFLT
1.063,21.15,19.89,-3.7,5.13,3,33.3,2022,D,S4_Supertrend,daily,AFLT
-0.3686,-2.7,7.34,-6.98,8.27,3,66.7,2023,D,S4_Supertrend,daily,AFLT
1.0547,20.43,19.37,-10.12,31.25,7,71.4,2024,D,S4_Supertrend,daily,AFLT
1.5031,18.52,12.32,-4.33,10.69,3,66.7,2025,D,S4_Supertrend,daily,AFLT
2.2486,5.48,2.44,-0.32,0.44,3,100.0,2020,A,S1_MeanRev,hourly,AFLT
-1.5287,-1.74,1.14,-1.9,0.26,3,0.0,2021,A,S1_MeanRev,hourly,AFLT
0.4778,1.48,3.09,-2.16,0.96,3,66.7,2022,A,S1_MeanRev,hourly,AFLT
0.6325,1.16,1.83,-1.05,1.18,3,100.0,2023,A,S1_MeanRev,hourly,AFLT
0.0,0.0,0.0,0.0,0.0,0,0.0,2024,A,S1_MeanRev,hourly,AFLT
0.8113,1.27,1.57,-0.76,0.32,1,100.0,2025,A,S1_MeanRev,hourly,AFLT
0.0566,0.17,2.95,-2.72,0.77,3,66.7,2022,B,S1_MeanRev,hourly,AFLT
0.3494,0.66,1.9,-1.05,1.36,3,66.7,2023,B,S1_MeanRev,hourly,AFLT
0.0,0.0,0.0,0.0,0.0,0,0.0,2024,B,S1_MeanRev,hourly,AFLT
-0.9478,-0.64,0.68,-0.81,0.04,1,0.0,2025,B,S1_MeanRev,hourly,AFLT
0.7404,2.39,3.23,-1.5,0.96,3,66.7,2022,D,S1_MeanRev,hourly,AFLT
0.6449,1.26,1.95,-1.09,1.18,3,100.0,2023,D,S1_MeanRev,hourly,AFLT
0.0,0.0,0.0,0.0,0.0,0,0.0,2024,D,S1_MeanRev,hourly,AFLT
0.8167,1.15,1.41,-0.68,0.32,1,100.0,2025,D,S1_MeanRev,hourly,AFLT
2.0738,3.96,1.91,-0.32,0.4,3,100.0,2020,A,S2_Bollinger,hourly,AFLT
0.0263,0.05,2.06,-1.01,1.0,3,33.3,2021,A,S2_Bollinger,hourly,AFLT
0.6648,2.09,3.15,-2.16,1.01,3,66.7,2022,A,S2_Bollinger,hourly,AFLT
0.5766,1.09,1.88,-1.05,1.4,3,100.0,2023,A,S2_Bollinger,hourly,AFLT
0.0,0.0,0.0,0.0,0.0,0,0.0,2024,A,S2_Bollinger,hourly,AFLT
0.8113,1.27,1.57,-0.76,0.32,1,100.0,2025,A,S2_Bollinger,hourly,AFLT
0.4256,1.28,3.01,-2.72,0.72,3,66.7,2022,B,S2_Bollinger,hourly,AFLT
0.8958,1.8,2.01,-1.05,1.62,3,100.0,2023,B,S2_Bollinger,hourly,AFLT
0.0,0.0,0.0,0.0,0.0,0,0.0,2024,B,S2_Bollinger,hourly,AFLT
-0.9478,-0.64,0.68,-0.81,0.04,1,0.0,2025,B,S2_Bollinger,hourly,AFLT
0.864,2.81,3.26,-1.3,1.01,3,66.7,2022,D,S2_Bollinger,hourly,AFLT
0.5806,1.17,2.01,-1.09,1.4,3,100.0,2023,D,S2_Bollinger,hourly,AFLT
0.0,0.0,0.0,0.0,0.0,0,0.0,2024,D,S2_Bollinger,hourly,AFLT
0.8281,1.4,1.69,-0.8,0.32,1,100.0,2025,D,S2_Bollinger,hourly,AFLT
1.6599,22.27,13.41,-8.82,21.24,34,52.9,2020,A,S3_Donchian,hourly,AFLT
-0.4241,-3.13,7.39,-8.73,25.14,39,43.6,2021,A,S3_Donchian,hourly,AFLT
2.0714,68.43,33.03,-20.94,20.52,34,67.6,2022,A,S3_Donchian,hourly,AFLT
-0.01,-0.11,10.96,-11.32,23.53,44,45.5,2023,A,S3_Donchian,hourly,AFLT
0.5634,9.08,16.11,-10.44,28.29,45,42.2,2024,A,S3_Donchian,hourly,AFLT
-0.9487,-12.2,12.86,-18.39,24.68,60,36.7,2025,A,S3_Donchian,hourly,AFLT
2.1894,52.5,23.98,-12.36,15.47,35,51.4,2022,B,S3_Donchian,hourly,AFLT
0.4761,5.21,10.95,-5.74,21.35,43,41.9,2023,B,S3_Donchian,hourly,AFLT
0.6793,8.71,12.82,-7.27,13.86,59,39.0,2024,B,S3_Donchian,hourly,AFLT
0.0324,0.36,11.12,-13.03,18.59,65,43.1,2025,B,S3_Donchian,hourly,AFLT
2.6047,66.64,25.59,-7.11,5.0,26,61.5,2022,C,S3_Donchian,hourly,AFLT
0.425,2.37,5.58,-3.75,4.11,12,66.7,2023,C,S3_Donchian,hourly,AFLT
1.2401,17.2,13.87,-10.18,15.82,28,53.6,2024,C,S3_Donchian,hourly,AFLT
-0.0165,-0.14,8.48,-6.55,5.18,12,41.7,2025,C,S3_Donchian,hourly,AFLT
2.1375,209.68,98.09,-59.8,20.52,34,67.6,2022,D,S3_Donchian,hourly,AFLT
-0.01,-0.33,32.89,-33.97,23.53,44,45.5,2023,D,S3_Donchian,hourly,AFLT
0.5634,27.23,48.33,-31.32,28.29,45,42.2,2024,D,S3_Donchian,hourly,AFLT
-0.7689,-3.62,4.71,-5.63,24.68,60,36.7,2025,D,S3_Donchian,hourly,AFLT
2.0739,25.71,12.4,-4.88,14.98,12,66.7,2020,A,S4_Supertrend,hourly,AFLT
-0.8108,-4.29,5.3,-8.4,16.69,20,25.0,2021,A,S4_Supertrend,hourly,AFLT
1.7311,32.26,18.63,-10.31,25.66,23,47.8,2022,A,S4_Supertrend,hourly,AFLT
-0.9679,-6.97,7.2,-11.37,11.42,15,33.3,2023,A,S4_Supertrend,hourly,AFLT
0.739,7.37,9.98,-7.52,13.04,18,33.3,2024,A,S4_Supertrend,hourly,AFLT
0.8559,10.29,12.02,-6.52,17.54,29,48.3,2025,A,S4_Supertrend,hourly,AFLT
2.5342,28.01,11.05,-3.97,7.69,23,43.5,2022,B,S4_Supertrend,hourly,AFLT
-1.3226,-6.86,5.18,-8.24,3.46,15,20.0,2023,B,S4_Supertrend,hourly,AFLT
1.2865,10.6,8.24,-6.03,7.13,20,30.0,2024,B,S4_Supertrend,hourly,AFLT
0.583,5.5,9.43,-7.49,11.69,27,40.7,2025,B,S4_Supertrend,hourly,AFLT
2.0424,37.21,18.22,-9.93,17.4,17,58.8,2022,C,S4_Supertrend,hourly,AFLT
-0.6367,-4.23,6.65,-8.39,7.13,10,30.0,2023,C,S4_Supertrend,hourly,AFLT
0.9989,9.55,9.56,-7.52,10.39,15,40.0,2024,C,S4_Supertrend,hourly,AFLT
1.653,17.67,10.69,-6.51,8.54,23,56.5,2025,C,S4_Supertrend,hourly,AFLT
1.8407,93.34,50.71,-30.16,25.66,23,47.8,2022,D,S4_Supertrend,hourly,AFLT
-0.8826,-5.92,6.7,-10.57,11.42,15,33.3,2023,D,S4_Supertrend,hourly,AFLT
0.7813,21.52,27.54,-20.18,13.04,18,33.3,2024,D,S4_Supertrend,hourly,AFLT
0.8698,29.69,34.13,-18.63,17.54,29,48.3,2025,D,S4_Supertrend,hourly,AFLT
-0.683,-4.1,6.0,-7.36,7.6,4,25.0,2020,A,S1_MeanRev,daily,MOEX
1.1002,9.09,8.26,-4.98,7.45,6,66.7,2021,A,S1_MeanRev,daily,MOEX
0.2621,0.98,3.76,-2.96,5.56,2,50.0,2022,A,S1_MeanRev,daily,MOEX
0.4198,2.58,6.14,-4.99,3.54,3,66.7,2023,A,S1_MeanRev,daily,MOEX
-0.0707,-0.61,8.66,-10.21,10.55,5,60.0,2024,A,S1_MeanRev,daily,MOEX
1.8825,17.22,9.15,-3.44,18.87,11,72.7,2025,A,S1_MeanRev,daily,MOEX
0.2621,0.98,3.76,-2.96,5.56,2,50.0,2022,B,S1_MeanRev,daily,MOEX
0.6481,5.72,8.82,-5.59,9.45,3,66.7,2023,B,S1_MeanRev,daily,MOEX
0.1531,1.11,7.27,-3.93,7.81,5,60.0,2024,B,S1_MeanRev,daily,MOEX
1.1913,9.28,7.79,-3.95,15.72,9,66.7,2025,B,S1_MeanRev,daily,MOEX
0.3602,1.71,4.74,-3.39,5.56,2,50.0,2022,D,S1_MeanRev,daily,MOEX
0.4379,2.76,6.3,-5.0,3.54,3,66.7,2023,D,S1_MeanRev,daily,MOEX
0.0997,0.88,8.84,-8.98,10.55,5,60.0,2024,D,S1_MeanRev,daily,MOEX
1.7828,18.4,10.32,-4.12,18.87,11,72.7,2025,D,S1_MeanRev,daily,MOEX
-0.4641,-2.64,5.69,-5.91,6.4,4,25.0,2020,A,S2_Bollinger,daily,MOEX
1.1002,9.09,8.26,-4.98,7.45,6,66.7,2021,A,S2_Bollinger,daily,MOEX
0.2008,0.76,3.76,-3.17,5.98,2,50.0,2022,A,S2_Bollinger,daily,MOEX
0.4198,2.58,6.14,-4.99,3.54,3,66.7,2023,A,S2_Bollinger,daily,MOEX
-0.0707,-0.61,8.66,-10.21,10.55,5,60.0,2024,A,S2_Bollinger,daily,MOEX
1.6326,15.24,9.34,-4.2,22.01,11,63.6,2025,A,S2_Bollinger,daily,MOEX
0.7429,3.36,4.52,-2.96,6.41,2,50.0,2022,B,S2_Bollinger,daily,MOEX
0.7907,7.0,8.86,-5.59,9.84,3,66.7,2023,B,S2_Bollinger,daily,MOEX
-0.5889,-4.83,8.2,-10.0,11.33,5,40.0,2024,B,S2_Bollinger,daily,MOEX
1.2045,11.22,9.31,-4.32,19.81,9,66.7,2025,B,S2_Bollinger,daily,MOEX
1.7746,15.05,8.48,-3.1,13.84,18,66.7,2025,C,S2_Bollinger,daily,MOEX
0.294,1.39,4.74,-3.67,5.98,2,50.0,2022,D,S2_Bollinger,daily,MOEX
0.4379,2.76,6.3,-5.0,3.54,3,66.7,2023,D,S2_Bollinger,daily,MOEX
0.0997,0.88,8.84,-8.98,10.55,5,60.0,2024,D,S2_Bollinger,daily,MOEX
1.6494,46.15,27.98,-12.59,22.01,11,63.6,2025,D,S2_Bollinger,daily,MOEX
1.867,39.0,20.89,-11.48,45.6,7,71.4,2020,A,S3_Donchian,daily,MOEX
-1.3798,-16.49,11.95,-18.22,11.76,5,20.0,2021,A,S3_Donchian,daily,MOEX
0.4726,14.69,31.08,-13.92,23.93,5,60.0,2022,A,S3_Donchian,daily,MOEX
1.3777,25.43,18.46,-11.91,47.24,8,87.5,2023,A,S3_Donchian,daily,MOEX
-1.0272,-13.05,12.71,-13.85,26.56,8,12.5,2024,A,S3_Donchian,daily,MOEX
0.504,7.03,13.95,-9.09,43.71,10,60.0,2025,A,S3_Donchian,daily,MOEX
1.0599,28.52,26.91,-6.74,8.97,5,80.0,2022,B,S3_Donchian,daily,MOEX
2.4754,44.68,18.05,-6.82,35.43,8,75.0,2023,B,S3_Donchian,daily,MOEX
-0.0886,-0.98,11.1,-7.01,19.14,5,60.0,2024,B,S3_Donchian,daily,MOEX
0.0561,0.58,10.39,-9.11,26.1,9,44.4,2025,B,S3_Donchian,daily,MOEX
0.7407,21.53,29.07,-8.8,11.11,8,62.5,2022,C,S3_Donchian,daily,MOEX
1.8528,20.94,11.3,-8.16,19.29,20,60.0,2023,C,S3_Donchian,daily,MOEX
-1.0634,-11.29,10.62,-11.47,13.67,10,20.0,2024,C,S3_Donchian,daily,MOEX
0.4291,3.31,7.72,-5.16,11.95,13,76.9,2025,C,S3_Donchian,daily,MOEX
0.7023,61.49,87.56,-26.4,23.93,5,60.0,2022,D,S3_Donchian,daily,MOEX
1.3651,28.41,20.81,-10.41,47.24,8,87.5,2023,D,S3_Donchian,daily,MOEX
-0.6248,-6.09,9.75,-8.62,26.56,8,12.5,2024,D,S3_Donchian,daily,MOEX
0.8667,5.34,6.16,-3.21,43.71,10,60.0,2025,D,S3_Donchian,daily,MOEX
2.2765,30.55,13.42,-4.03,11.2,3,100.0,2020,A,S4_Supertrend,daily,MOEX
0.4592,4.14,9.03,-10.95,36.86,5,60.0,2021,A,S4_Supertrend,daily,MOEX
1.0014,8.58,8.56,-2.68,29.06,5,80.0,2022,A,S4_Supertrend,daily,MOEX
0.0267,0.15,5.66,-4.58,7.87,5,60.0,2023,A,S4_Supertrend,daily,MOEX
0.0386,0.41,10.6,-12.09,23.05,6,33.3,2024,A,S4_Supertrend,daily,MOEX
-0.049,-0.48,9.77,-9.81,34.59,9,44.4,2025,A,S4_Supertrend,daily,MOEX
1.0214,6.82,6.67,-2.26,5.98,7,57.1,2022,B,S4_Supertrend,daily,MOEX
0.7402,3.09,4.18,-1.58,4.72,6,50.0,2023,B,S4_Supertrend,daily,MOEX
0.592,6.7,11.32,-7.47,14.06,9,44.4,2024,B,S4_Supertrend,daily,MOEX
1.4758,2.87,1.95,-1.1,3.77,12,66.7,2025,B,S4_Supertrend,daily,MOEX
1.6136,11.31,7.01,-1.2,12.39,8,62.5,2022,C,S4_Supertrend,daily,MOEX
0.3595,1.56,4.35,-4.58,5.91,5,80.0,2023,C,S4_Supertrend,daily,MOEX
0.8219,6.91,8.41,-4.94,10.94,7,57.1,2024,C,S4_Supertrend,daily,MOEX
0.2952,2.0,6.77,-4.55,8.18,17,58.8,2025,C,S4_Supertrend,daily,MOEX
1.133,9.95,8.78,-2.44,29.06,5,80.0,2022,D,S4_Supertrend,daily,MOEX
0.1527,0.89,5.86,-4.23,7.87,5,60.0,2023,D,S4_Supertrend,daily,MOEX
0.0997,0.88,8.84,-9.18,23.05,6,33.3,2024,D,S4_Supertrend,daily,MOEX
1.2732,6.1,4.79,-3.74,34.59,9,44.4,2025,D,S4_Supertrend,daily,MOEX
1.0776,3.22,2.99,-1.36,1.42,7,71.4,2020,A,S1_MeanRev,hourly,MOEX
0.3988,0.94,2.35,-1.29,0.39,4,75.0,2021,A,S1_MeanRev,hourly,MOEX
1.6861,5.24,3.11,-1.33,1.15,5,80.0,2022,A,S1_MeanRev,hourly,MOEX
-0.2121,-0.22,1.04,-1.21,1.27,2,50.0,2023,A,S1_MeanRev,hourly,MOEX
0.0,0.0,0.0,0.0,0.0,0,0.0,2024,A,S1_MeanRev,hourly,MOEX
-0.6068,-1.32,2.17,-3.38,0.56,4,50.0,2025,A,S1_MeanRev,hourly,MOEX
1.4993,2.77,1.84,-0.37,0.34,5,100.0,2022,B,S1_MeanRev,hourly,MOEX
-0.9636,-0.72,0.75,-1.07,0.35,2,50.0,2023,B,S1_MeanRev,hourly,MOEX
0.0,0.0,0.0,0.0,0.0,0,0.0,2024,B,S1_MeanRev,hourly,MOEX
-0.0665,-0.1,1.44,-1.68,0.18,4,50.0,2025,B,S1_MeanRev,hourly,MOEX
1.6808,5.09,3.03,-1.31,1.15,5,80.0,2022,D,S1_MeanRev,hourly,MOEX
-0.1151,-0.13,1.11,-1.24,1.27,2,50.0,2023,D,S1_MeanRev,hourly,MOEX
0.0,0.0,0.0,0.0,0.0,0,0.0,2024,D,S1_MeanRev,hourly,MOEX
-0.5073,-1.01,1.99,-2.96,0.56,4,50.0,2025,D,S1_MeanRev,hourly,MOEX
1.0776,3.22,2.99,-1.36,1.42,7,71.4,2020,A,S2_Bollinger,hourly,MOEX
0.9456,3.28,3.47,-1.86,1.83,4,100.0,2021,A,S2_Bollinger,hourly,MOEX
1.6861,5.24,3.11,-1.33,1.15,5,80.0,2022,A,S2_Bollinger,hourly,MOEX
-0.9057,-0.82,0.91,-1.21,0.96,2,50.0,2023,A,S2_Bollinger,hourly,MOEX
0.0,0.0,0.0,0.0,0.0,0,0.0,2024,A,S2_Bollinger,hourly,MOEX
-0.4737,-1.04,2.19,-3.17,0.6,4,50.0,2025,A,S2_Bollinger,hourly,MOEX
1.4993,2.77,1.84,-0.37,0.34,5,100.0,2022,B,S2_Bollinger,hourly,MOEX
-0.9636,-0.72,0.75,-1.07,0.35,2,50.0,2023,B,S2_Bollinger,hourly,MOEX
0.0,0.0,0.0,0.0,0.0,0,0.0,2024,B,S2_Bollinger,hourly,MOEX
-0.0665,-0.1,1.44,-1.68,0.18,4,50.0,2025,B,S2_Bollinger,hourly,MOEX
1.6918,4.74,2.8,-1.19,1.15,5,80.0,2022,D,S2_Bollinger,hourly,MOEX
-0.9057,-2.46,2.72,-3.63,0.96,2,50.0,2023,D,S2_Bollinger,hourly,MOEX
0.0,0.0,0.0,0.0,0.0,0,0.0,2024,D,S2_Bollinger,hourly,MOEX
-0.4737,-1.04,2.19,-3.17,0.6,4,50.0,2025,D,S2_Bollinger,hourly,MOEX
0.8002,8.7,10.87,-12.56,27.2,36,33.3,2020,A,S3_Donchian,hourly,MOEX
0.4568,3.72,8.14,-6.42,14.81,29,51.7,2021,A,S3_Donchian,hourly,MOEX
1.0003,15.26,15.26,-8.69,14.7,28,42.9,2022,A,S3_Donchian,hourly,MOEX
1.9038,20.77,10.91,-5.73,26.2,45,46.7,2023,A,S3_Donchian,hourly,MOEX
-0.6388,-5.78,9.05,-8.3,21.51,36,38.9,2024,A,S3_Donchian,hourly,MOEX
0.293,3.61,12.33,-8.48,15.61,43,34.9,2025,A,S3_Donchian,hourly,MOEX
1.5066,19.44,12.9,-10.9,6.73,29,41.4,2022,B,S3_Donchian,hourly,MOEX
1.3343,12.52,9.38,-5.16,15.27,54,40.7,2023,B,S3_Donchian,hourly,MOEX
0.6327,4.63,7.31,-5.48,11.04,41,46.3,2024,B,S3_Donchian,hourly,MOEX
0.0303,0.37,12.24,-7.68,10.57,43,37.2,2025,B,S3_Donchian,hourly,MOEX
1.4804,20.47,13.83,-8.69,7.26,16,50.0,2022,C,S3_Donchian,hourly,MOEX
2.674,24.45,9.14,-5.76,14.61,31,58.1,2023,C,S3_Donchian,hourly,MOEX
1.3335,4.95,3.71,-2.76,8.87,13,46.2,2024,C,S3_Donchian,hourly,MOEX
-0.3051,-0.5,1.63,-1.83,1.61,8,50.0,2025,C,S3_Donchian,hourly,MOEX
1.0593,14.76,13.93,-8.18,14.7,28,42.9,2022,D,S3_Donchian,hourly,MOEX
1.819,17.85,9.81,-6.15,26.2,45,46.7,2023,D,S3_Donchian,hourly,MOEX
-0.5586,-4.91,8.79,-7.42,21.51,36,38.9,2024,D,S3_Donchian,hourly,MOEX
0.2492,2.95,11.83,-8.51,15.61,43,34.9,2025,D,S3_Donchian,hourly,MOEX
0.9212,9.08,9.86,-5.44,8.09,19,42.1,2020,A,S4_Supertrend,hourly,MOEX
-0.2794,-1.37,4.91,-6.25,4.14,17,35.3,2021,A,S4_Supertrend,hourly,MOEX
-0.0661,-0.52,7.88,-5.56,3.65,16,25.0,2022,A,S4_Supertrend,hourly,MOEX
2.1909,17.07,7.79,-2.95,10.76,31,54.8,2023,A,S4_Supertrend,hourly,MOEX
