sharpe,ann_ret_pct,ann_vol_pct,max_dd_pct,exposure_pct,n_trades,trades_per_yr,win_rate_pct,year,approach,strategy,timeframe,ticker
-2.6488,-6.11,2.31,-6.48,1.44,7,6.9,14.3,2021,A,S6_VWAP,hourly,MTLR
-0.6145,-2.72,4.43,-4.35,1.3,7,7.7,42.9,2022,A,S6_VWAP,hourly,MTLR
-1.9773,-4.3,2.17,-4.49,0.57,6,6.0,33.3,2023,A,S6_VWAP,hourly,MTLR
-3.8382,-16.27,4.24,-16.51,1.74,12,11.8,16.7,2024,A,S6_VWAP,hourly,MTLR
-1.3694,-2.53,1.85,-3.39,1.37,7,5.6,0.0,2025,A,S6_VWAP,hourly,MTLR
0.001,0.0,0.86,-0.35,0.1,1,1.1,100.0,2022,B,S6_VWAP,hourly,MTLR
-1.339,-0.67,0.5,-0.75,0.09,2,2.0,0.0,2023,B,S6_VWAP,hourly,MTLR
-1.9978,-2.13,1.07,-2.16,0.13,2,2.0,0.0,2024,B,S6_VWAP,hourly,MTLR
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2025,B,S6_VWAP,hourly,MTLR
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2022,D,S6_VWAP,hourly,MTLR
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2023,D,S6_VWAP,hourly,MTLR
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2024,D,S6_VWAP,hourly,MTLR
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2025,D,S6_VWAP,hourly,MTLR
0.3039,2.07,6.8,-4.53,10.0,7,7.1,57.1,2020,A,S1_MeanRev,daily,MTSS
-1.6456,-4.39,2.67,-4.66,2.75,3,3.0,0.0,2021,A,S1_MeanRev,daily,MTSS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2022,A,S1_MeanRev,daily,MTSS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2023,A,S1_MeanRev,daily,MTSS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2024,A,S1_MeanRev,daily,MTSS
0.1754,0.45,2.57,-1.69,1.26,2,1.6,50.0,2025,A,S1_MeanRev,daily,MTSS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2022,B,S1_MeanRev,daily,MTSS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2023,B,S1_MeanRev,daily,MTSS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2024,B,S1_MeanRev,daily,MTSS
0.2198,0.14,0.62,-0.4,0.32,1,0.8,100.0,2025,B,S1_MeanRev,daily,MTSS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2022,D,S1_MeanRev,daily,MTSS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2023,D,S1_MeanRev,daily,MTSS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2024,D,S1_MeanRev,daily,MTSS
0.6094,1.02,1.68,-0.48,0.63,2,1.6,50.0,2025,D,S1_MeanRev,daily,MTSS
0.9247,4.39,4.75,-0.4,0.8,1,1.0,100.0,2020,A,S2_Bollinger,daily,MTSS
-0.0857,-0.05,0.53,-0.4,0.39,1,1.0,0.0,2021,A,S2_Bollinger,daily,MTSS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2022,A,S2_Bollinger,daily,MTSS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2023,A,S2_Bollinger,daily,MTSS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2024,A,S2_Bollinger,daily,MTSS
0.5801,1.66,2.87,-1.69,1.89,2,1.6,50.0,2025,A,S2_Bollinger,daily,MTSS
-0.6168,-5.39,8.73,-8.06,2.14,3,3.2,66.7,2022,B,S2_Bollinger,daily,MTSS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2023,B,S2_Bollinger,daily,MTSS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2024,B,S2_Bollinger,daily,MTSS
0.5801,1.66,2.87,-1.69,1.89,2,1.6,50.0,2025,B,S2_Bollinger,daily,MTSS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2022,D,S2_Bollinger,daily,MTSS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2023,D,S2_Bollinger,daily,MTSS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2024,D,S2_Bollinger,daily,MTSS
0.993,1.97,1.98,-0.48,0.95,2,1.6,50.0,2025,D,S2_Bollinger,daily,MTSS
0.1772,3.29,18.59,-22.45,30.4,2,2.0,50.0,2020,A,S3_Donchian,daily,MTSS
-0.2008,-2.24,11.18,-10.09,48.24,5,4.9,40.0,2021,A,S3_Donchian,daily,MTSS
0.4968,27.48,55.32,-40.45,80.77,1,1.1,100.0,2022,A,S3_Donchian,daily,MTSS
0.4456,9.7,21.76,-18.25,82.28,3,3.0,33.3,2023,A,S3_Donchian,daily,MTSS
1.4403,46.84,32.52,-21.3,99.22,1,1.0,100.0,2024,A,S3_Donchian,daily,MTSS
-0.1023,-2.1,20.54,-27.57,65.93,5,4.0,20.0,2025,A,S3_Donchian,daily,MTSS
0.0427,0.43,10.15,-6.66,2.99,4,4.3,50.0,2022,B,S3_Donchian,daily,MTSS
0.6586,5.48,8.33,-4.63,9.06,6,6.0,33.3,2023,B,S3_Donchian,daily,MTSS
0.6361,7.17,11.27,-9.84,17.97,8,7.9,50.0,2024,B,S3_Donchian,daily,MTSS
-1.3776,-5.39,3.91,-6.91,2.84,6,4.8,16.7,2025,B,S3_Donchian,daily,MTSS
1.3573,48.83,35.98,-15.3,19.23,14,15.1,50.0,2022,C,S3_Donchian,daily,MTSS
0.8009,15.15,18.92,-17.91,43.7,10,9.9,60.0,2023,C,S3_Donchian,daily,MTSS
0.7944,20.34,25.6,-14.24,46.48,11,10.8,36.4,2024,C,S3_Donchian,daily,MTSS
-0.4673,-6.63,14.19,-20.68,33.12,21,16.7,23.8,2025,C,S3_Donchian,daily,MTSS
1.0335,47.32,45.79,-34.72,78.21,2,2.2,50.0,2022,D,S3_Donchian,daily,MTSS
0.4456,9.7,21.76,-18.25,82.28,3,3.0,33.3,2023,D,S3_Donchian,daily,MTSS
2.568,65.62,25.55,-11.1,69.92,3,3.0,100.0,2024,D,S3_Donchian,daily,MTSS
-0.0699,-1.42,20.32,-27.57,64.98,5,4.0,20.0,2025,D,S3_Donchian,daily,MTSS
0.751,4.31,5.74,-3.76,10.8,2,2.0,100.0,2020,A,S4_Supertrend,daily,MTSS
1.1338,3.1,2.74,-1.52,5.1,3,3.0,66.7,2021,A,S4_Supertrend,daily,MTSS
1.2477,24.58,19.7,-9.55,42.74,4,4.3,50.0,2022,A,S4_Supertrend,daily,MTSS
-0.8346,-6.24,7.48,-6.29,14.96,3,3.0,33.3,2023,A,S4_Supertrend,daily,MTSS
1.3976,38.16,27.3,-22.99,84.38,3,3.0,66.7,2024,A,S4_Supertrend,daily,MTSS
0.7132,12.62,17.7,-12.09,24.61,3,2.4,66.7,2025,A,S4_Supertrend,daily,MTSS
1.245,9.62,7.73,-3.24,11.11,4,4.3,75.0,2022,B,S4_Supertrend,daily,MTSS
-0.1183,-0.61,5.14,-3.72,3.15,2,2.0,50.0,2023,B,S4_Supertrend,daily,MTSS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2024,B,S4_Supertrend,daily,MTSS
1.083,11.84,10.93,-0.4,0.95,2,1.6,100.0,2025,B,S4_Supertrend,daily,MTSS
1.1846,22.6,19.08,-8.38,37.18,11,11.8,36.4,2022,C,S4_Supertrend,daily,MTSS
-1.8965,-12.0,6.33,-12.1,8.27,5,5.0,0.0,2023,C,S4_Supertrend,daily,MTSS
1.0479,11.83,11.29,-6.06,20.31,17,16.7,52.9,2024,C,S4_Supertrend,daily,MTSS
0.1267,1.79,14.11,-8.27,12.62,14,11.1,35.7,2025,C,S4_Supertrend,daily,MTSS
1.5614,30.13,19.3,-9.55,38.89,4,4.3,75.0,2022,D,S4_Supertrend,daily,MTSS
-0.8346,-6.24,7.48,-6.29,14.96,3,3.0,33.3,2023,D,S4_Supertrend,daily,MTSS
1.3976,38.16,27.3,-22.99,84.38,3,3.0,66.7,2024,D,S4_Supertrend,daily,MTSS
0.7132,12.62,17.7,-12.09,24.61,3,2.4,66.7,2025,D,S4_Supertrend,daily,MTSS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2020,A,S5_PivotPoints,daily,MTSS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2021,A,S5_PivotPoints,daily,MTSS
0.8315,1.9,2.29,-0.4,0.43,1,1.1,100.0,2022,A,S5_PivotPoints,daily,MTSS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2023,A,S5_PivotPoints,daily,MTSS
-1.2421,-1.67,1.34,-1.7,0.39,1,1.0,0.0,2024,A,S5_PivotPoints,daily,MTSS
-1.0254,-2.24,2.19,-2.82,0.32,1,0.8,0.0,2025,A,S5_PivotPoints,daily,MTSS
0.8315,1.9,2.29,-0.4,0.43,1,1.1,100.0,2022,B,S5_PivotPoints,daily,MTSS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2023,B,S5_PivotPoints,daily,MTSS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2024,B,S5_PivotPoints,daily,MTSS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2025,B,S5_PivotPoints,daily,MTSS
0.8315,1.9,2.29,-0.4,0.43,1,1.1,100.0,2022,D,S5_PivotPoints,daily,MTSS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2023,D,S5_PivotPoints,daily,MTSS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2024,D,S5_PivotPoints,daily,MTSS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2025,D,S5_PivotPoints,daily,MTSS
0.7783,4.25,5.45,-2.69,3.2,4,4.0,100.0,2020,A,S6_VWAP,daily,MTSS
-0.5054,-0.45,0.89,-1.0,3.92,1,1.0,0.0,2021,A,S6_VWAP,daily,MTSS
-0.1587,-0.62,3.93,-2.75,0.85,1,1.1,0.0,2022,A,S6_VWAP,daily,MTSS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2023,A,S6_VWAP,daily,MTSS
-1.6802,-2.44,1.45,-2.47,1.17,1,1.0,0.0,2024,A,S6_VWAP,daily,MTSS
-0.5799,-1.35,2.32,-3.57,1.89,3,2.4,33.3,2025,A,S6_VWAP,daily,MTSS
-0.08,-0.36,4.54,-2.75,1.71,1,1.1,0.0,2022,B,S6_VWAP,daily,MTSS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2023,B,S6_VWAP,daily,MTSS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2024,B,S6_VWAP,daily,MTSS
-0.0464,-0.03,0.74,-0.62,0.63,2,1.6,50.0,2025,B,S6_VWAP,daily,MTSS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2022,D,S6_VWAP,daily,MTSS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2023,D,S6_VWAP,daily,MTSS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2024,D,S6_VWAP,daily,MTSS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2025,D,S6_VWAP,daily,MTSS
-2.0649,-3.31,1.6,-3.41,0.89,4,4.0,0.0,2020,A,S1_MeanRev,hourly,MTSS
-1.4096,-1.62,1.15,-1.64,0.83,3,3.0,0.0,2021,A,S1_MeanRev,hourly,MTSS
-0.1108,-0.21,1.93,-1.95,0.58,3,3.3,66.7,2022,A,S1_MeanRev,hourly,MTSS
-0.8866,-1.75,1.97,-1.76,0.31,3,3.0,33.3,2023,A,S1_MeanRev,hourly,MTSS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2024,A,S1_MeanRev,hourly,MTSS
0.6498,1.84,2.84,-1.59,0.77,3,2.4,33.3,2025,A,S1_MeanRev,hourly,MTSS
-0.1108,-0.21,1.93,-1.95,0.58,3,3.3,66.7,2022,B,S1_MeanRev,hourly,MTSS
-0.7393,-1.47,1.99,-1.54,0.35,3,3.0,33.3,2023,B,S1_MeanRev,hourly,MTSS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2024,B,S1_MeanRev,hourly,MTSS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2025,B,S1_MeanRev,hourly,MTSS
0.9239,1.53,1.66,-0.78,0.48,2,2.2,100.0,2022,D,S1_MeanRev,hourly,MTSS
0.7239,1.04,1.43,-0.35,0.04,1,1.0,100.0,2023,D,S1_MeanRev,hourly,MTSS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2024,D,S1_MeanRev,hourly,MTSS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2025,D,S1_MeanRev,hourly,MTSS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2020,A,S2_Bollinger,hourly,MTSS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2021,A,S2_Bollinger,hourly,MTSS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2022,A,S2_Bollinger,hourly,MTSS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2023,A,S2_Bollinger,hourly,MTSS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2024,A,S2_Bollinger,hourly,MTSS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2025,A,S2_Bollinger,hourly,MTSS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2022,B,S2_Bollinger,hourly,MTSS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2023,B,S2_Bollinger,hourly,MTSS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2024,B,S2_Bollinger,hourly,MTSS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2025,B,S2_Bollinger,hourly,MTSS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2022,D,S2_Bollinger,hourly,MTSS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2023,D,S2_Bollinger,hourly,MTSS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2024,D,S2_Bollinger,hourly,MTSS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2025,D,S2_Bollinger,hourly,MTSS
-0.0567,-0.79,13.89,-14.18,29.78,17,17.1,41.2,2020,A,S3_Donchian,hourly,MTSS
-2.8712,-29.56,10.3,-33.33,22.18,19,18.8,5.3,2021,A,S3_Donchian,hourly,MTSS
0.4735,26.36,55.67,-39.22,30.23,17,18.5,41.2,2022,A,S3_Donchian,hourly,MTSS
-0.1239,-2.3,18.55,-26.48,41.99,19,18.9,26.3,2023,A,S3_Donchian,hourly,MTSS
-0.2318,-3.56,15.37,-17.74,28.64,16,15.8,37.5,2024,A,S3_Donchian,hourly,MTSS
-1.713,-20.45,11.94,-25.61,25.27,21,16.8,28.6,2025,A,S3_Donchian,hourly,MTSS
0.621,8.07,12.99,-8.42,7.21,18,19.6,44.4,2022,B,S3_Donchian,hourly,MTSS
-0.7675,-6.73,8.77,-9.39,6.47,25,24.8,40.0,2023,B,S3_Donchian,hourly,MTSS
1.0683,5.98,5.6,-4.42,3.56,12,11.8,50.0,2024,B,S3_Donchian,hourly,MTSS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2025,B,S3_Donchian,hourly,MTSS
0.532,29.41,55.28,-39.22,25.18,13,14.2,46.2,2022,C,S3_Donchian,hourly,MTSS
-0.2468,-3.86,15.66,-19.94,22.31,13,12.9,15.4,2023,C,S3_Donchian,hourly,MTSS
-0.0765,-1.17,15.29,-17.74,27.68,14,13.8,42.9,2024,C,S3_Donchian,hourly,MTSS
-1.579,-13.61,8.62,-21.36,10.77,13,10.4,23.1,2025,C,S3_Donchian,hourly,MTSS
1.5157,55.06,36.33,-12.4,14.66,15,16.3,46.7,2022,D,S3_Donchian,hourly,MTSS
-0.7771,-7.07,9.1,-15.28,17.24,16,15.9,25.0,2023,D,S3_Donchian,hourly,MTSS
0.2535,1.94,7.66,-8.01,11.17,14,13.8,28.6,2024,D,S3_Donchian,hourly,MTSS
-1.9714,-18.88,9.57,-23.64,15.31,21,16.8,28.6,2025,D,S3_Donchian,hourly,MTSS
-1.9722,-18.79,9.53,-20.11,28.04,16,16.1,18.8,2020,A,S4_Supertrend,hourly,MTSS
-2.6851,-24.15,9.0,-24.44,17.21,13,12.8,7.7,2021,A,S4_Supertrend,hourly,MTSS
0.7396,16.0,21.64,-17.09,15.62,16,17.4,37.5,2022,A,S4_Supertrend,hourly,MTSS
0.4749,5.52,11.62,-11.4,23.67,14,13.9,21.4,2023,A,S4_Supertrend,hourly,MTSS
0.5202,5.07,9.75,-9.31,16.34,9,8.9,22.2,2024,A,S4_Supertrend,hourly,MTSS
-1.7656,-18.87,10.69,-25.1,23.2,25,20.0,24.0,2025,A,S4_Supertrend,hourly,MTSS
0.9783,11.99,12.26,-10.16,7.83,12,13.1,41.7,2022,B,S4_Supertrend,hourly,MTSS
-0.3,-1.61,5.37,-5.04,5.03,9,8.9,55.6,2023,B,S4_Supertrend,hourly,MTSS
0.1899,0.66,3.48,-3.17,2.91,6,5.9,33.3,2024,B,S4_Supertrend,hourly,MTSS
0.6135,0.7,1.14,-0.35,0.04,1,0.8,100.0,2025,B,S4_Supertrend,hourly,MTSS
0.7396,16.0,21.64,-17.09,15.62,16,17.4,37.5,2022,C,S4_Supertrend,hourly,MTSS
0.5764,6.17,10.7,-13.14,19.73,12,11.9,25.0,2023,C,S4_Supertrend,hourly,MTSS
-0.1819,-0.71,3.92,-8.92,5.39,8,7.9,12.5,2024,C,S4_Supertrend,hourly,MTSS
-1.8797,-14.05,7.47,-21.14,7.99,13,10.4,15.4,2025,C,S4_Supertrend,hourly,MTSS
1.5202,28.92,19.03,-10.33,9.95,12,13.1,50.0,2022,D,S4_Supertrend,hourly,MTSS
0.4476,2.81,6.29,-5.67,6.65,8,7.9,25.0,2023,D,S4_Supertrend,hourly,MTSS
1.1832,6.43,5.44,-3.96,5.87,6,5.9,16.7,2024,D,S4_Supertrend,hourly,MTSS
-1.1596,-10.12,8.73,-14.11,16.37,26,20.8,23.1,2025,D,S4_Supertrend,hourly,MTSS
-3.0945,-4.4,1.42,-4.37,0.44,5,5.0,0.0,2020,A,S5_PivotPoints,hourly,MTSS
-1.3783,-0.87,0.63,-0.88,0.04,1,1.0,0.0,2021,A,S5_PivotPoints,hourly,MTSS
0.724,0.98,1.36,-0.35,0.05,1,1.1,100.0,2022,A,S5_PivotPoints,hourly,MTSS
-3.7429,-7.41,1.98,-7.64,0.79,10,9.9,10.0,2023,A,S5_PivotPoints,hourly,MTSS
-1.6415,-1.73,1.06,-1.8,0.26,3,3.0,33.3,2024,A,S5_PivotPoints,hourly,MTSS
-3.537,-9.94,2.81,-12.45,1.44,17,13.6,11.8,2025,A,S5_PivotPoints,hourly,MTSS
0.724,0.98,1.36,-0.35,0.05,1,1.1,100.0,2022,B,S5_PivotPoints,hourly,MTSS
-1.8086,-1.94,1.07,-1.96,0.17,2,2.0,0.0,2023,B,S5_PivotPoints,hourly,MTSS
-0.7552,-0.55,0.73,-0.6,0.17,2,2.0,50.0,2024,B,S5_PivotPoints,hourly,MTSS
-0.2296,-0.58,2.54,-2.47,1.76,7,5.6,42.9,2025,B,S5_PivotPoints,hourly,MTSS
0.724,0.98,1.36,-0.35,0.05,1,1.1,100.0,2022,D,S5_PivotPoints,hourly,MTSS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2023,D,S5_PivotPoints,hourly,MTSS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2024,D,S5_PivotPoints,hourly,MTSS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2025,D,S5_PivotPoints,hourly,MTSS
-2.8336,-8.95,3.16,-8.88,2.58,10,10.1,10.0,2020,A,S6_VWAP,hourly,MTSS
-3.87,-9.13,2.36,-9.37,3.36,14,13.8,7.1,2021,A,S6_VWAP,hourly,MTSS
-2.0347,-4.68,2.3,-4.29,0.96,7,7.6,14.3,2022,A,S6_VWAP,hourly,MTSS
-3.6594,-12.56,3.43,-13.44,3.19,16,15.9,18.8,2023,A,S6_VWAP,hourly,MTSS
-2.3074,-4.27,1.85,-4.33,1.17,6,5.9,0.0,2024,A,S6_VWAP,hourly,MTSS
-0.8545,-2.36,2.76,-4.19,1.41,10,8.0,40.0,2025,A,S6_VWAP,hourly,MTSS
-1.2216,-2.42,1.98,-2.62,0.48,6,6.5,16.7,2022,B,S6_VWAP,hourly,MTSS
-2.5133,-4.41,1.76,-4.95,0.79,8,7.9,12.5,2023,B,S6_VWAP,hourly,MTSS
-1.371,-0.89,0.65,-0.9,0.04,1,1.0,0.0,2024,B,S6_VWAP,hourly,MTSS
-0.9885,-2.01,2.03,-3.67,0.35,8,6.4,25.0,2025,B,S6_VWAP,hourly,MTSS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2022,D,S6_VWAP,hourly,MTSS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2023,D,S6_VWAP,hourly,MTSS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2024,D,S6_VWAP,hourly,MTSS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2025,D,S6_VWAP,hourly,MTSS
1.6082,16.62,10.33,-6.62,8.8,7,7.1,85.7,2020,A,S1_MeanRev,daily,NVTK
-1.3016,-16.75,12.87,-17.91,17.25,8,7.9,50.0,2021,A,S1_MeanRev,daily,NVTK
1.182,12.68,10.72,-5.55,8.12,3,3.2,100.0,2022,A,S1_MeanRev,daily,NVTK
-0.34,-1.05,3.08,-3.07,0.79,2,2.0,50.0,2023,A,S1_MeanRev,daily,NVTK
0.4904,3.55,7.23,-6.07,15.62,4,3.9,50.0,2024,A,S1_MeanRev,daily,NVTK
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2025,A,S1_MeanRev,daily,NVTK
1.3691,8.22,6.0,-0.4,2.56,3,3.2,100.0,2022,B,S1_MeanRev,daily,NVTK
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2023,B,S1_MeanRev,daily,NVTK
-0.7256,-3.87,5.33,-8.09,6.64,4,3.9,25.0,2024,B,S1_MeanRev,daily,NVTK
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2025,B,S1_MeanRev,daily,NVTK
1.2932,13.53,10.47,-5.55,7.69,3,3.2,100.0,2022,D,S1_MeanRev,daily,NVTK
0.7825,1.6,2.05,-0.4,0.39,1,1.0,100.0,2023,D,S1_MeanRev,daily,NVTK
0.5231,3.34,6.39,-4.24,13.67,4,3.9,50.0,2024,D,S1_MeanRev,daily,NVTK
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2025,D,S1_MeanRev,daily,NVTK
0.5767,3.97,6.89,-3.86,6.4,2,2.0,100.0,2020,A,S2_Bollinger,daily,NVTK
-0.0001,-0.0,11.52,-7.89,10.98,3,3.0,66.7,2021,A,S2_Bollinger,daily,NVTK
0.9874,8.36,8.47,-5.67,3.42,1,1.1,100.0,2022,A,S2_Bollinger,daily,NVTK
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2023,A,S2_Bollinger,daily,NVTK
1.0429,8.08,7.74,-4.55,14.45,4,3.9,75.0,2024,A,S2_Bollinger,daily,NVTK
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2025,A,S2_Bollinger,daily,NVTK
0.9349,4.12,4.4,-0.4,0.43,1,1.1,100.0,2022,B,S2_Bollinger,daily,NVTK
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2023,B,S2_Bollinger,daily,NVTK
0.815,6.13,7.53,-6.52,12.5,4,3.9,50.0,2024,B,S2_Bollinger,daily,NVTK
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2025,B,S2_Bollinger,daily,NVTK
0.5935,4.18,7.04,-4.93,2.56,2,2.2,50.0,2022,C,S2_Bollinger,daily,NVTK
0.9874,8.36,8.47,-5.67,3.42,1,1.1,100.0,2022,D,S2_Bollinger,daily,NVTK
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2023,D,S2_Bollinger,daily,NVTK
0.7722,4.84,6.27,-3.43,12.11,4,3.9,75.0,2024,D,S2_Bollinger,daily,NVTK
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2025,D,S2_Bollinger,daily,NVTK
0.8773,24.2,27.59,-15.09,21.2,6,6.0,50.0,2020,A,S3_Donchian,daily,NVTK
0.4635,13.0,28.05,-21.72,85.1,3,3.0,66.7,2021,A,S3_Donchian,daily,NVTK
1.3291,31.72,23.86,-12.53,20.94,7,7.5,85.7,2022,A,S3_Donchian,daily,NVTK
0.4037,4.92,12.18,-10.8,33.07,6,6.0,33.3,2023,A,S3_Donchian,daily,NVTK
1.0036,26.95,26.85,-19.57,78.12,3,3.0,33.3,2024,A,S3_Donchian,daily,NVTK
-0.8045,-15.19,18.88,-35.86,20.38,7,5.6,14.3,2025,A,S3_Donchian,daily,NVTK
1.4943,27.47,18.38,-4.92,13.68,7,7.5,85.7,2022,B,S3_Donchian,daily,NVTK
0.4054,4.83,11.91,-10.77,25.98,6,6.0,33.3,2023,B,S3_Donchian,daily,NVTK
1.417,9.2,6.49,-2.76,13.67,8,7.9,62.5,2024,B,S3_Donchian,daily,NVTK
0.5734,10.92,19.05,-25.35,14.97,10,8.0,40.0,2025,B,S3_Donchian,daily,NVTK
1.3156,29.32,22.29,-12.53,9.83,7,7.5,85.7,2022,C,S3_Donchian,daily,NVTK
-0.0774,-0.63,8.12,-8.53,14.17,18,17.9,38.9,2023,C,S3_Donchian,daily,NVTK
-0.3195,-6.52,20.41,-29.49,23.83,16,15.8,31.2,2024,C,S3_Donchian,daily,NVTK
0.2233,3.21,14.4,-14.31,7.01,5,4.0,60.0,2025,C,S3_Donchian,daily,NVTK
1.9528,28.29,14.48,-4.92,17.95,6,6.5,83.3,2022,D,S3_Donchian,daily,NVTK
0.415,4.26,10.26,-6.1,20.08,5,5.0,60.0,2023,D,S3_Donchian,daily,NVTK
2.7287,25.38,9.3,-4.83,26.17,4,3.9,100.0,2024,D,S3_Donchian,daily,NVTK
-0.6357,-8.9,14.0,-19.21,14.01,6,4.8,33.3,2025,D,S3_Donchian,daily,NVTK
0.9853,38.12,38.69,-32.42,66.8,3,3.0,100.0,2020,A,S4_Supertrend,daily,NVTK
0.594,10.7,18.02,-10.53,41.57,2,2.0,50.0,2021,A,S4_Supertrend,daily,NVTK
-0.9558,-30.88,32.31,-29.42,51.28,6,6.5,16.7,2022,A,S4_Supertrend,daily,NVTK
0.691,10.29,14.89,-11.31,51.97,3,3.0,33.3,2023,A,S4_Supertrend,daily,NVTK
-0.7385,-6.67,9.04,-11.93,5.08,2,2.0,50.0,2024,A,S4_Supertrend,daily,NVTK
-0.069,-1.35,19.61,-38.58,21.66,6,4.8,16.7,2025,A,S4_Supertrend,daily,NVTK
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2022,B,S4_Supertrend,daily,NVTK
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2023,B,S4_Supertrend,daily,NVTK
0.2333,1.65,7.07,-3.48,2.73,1,1.0,100.0,2024,B,S4_Supertrend,daily,NVTK
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2025,B,S4_Supertrend,daily,NVTK
-0.4197,-11.81,28.13,-29.42,38.89,9,9.7,11.1,2022,C,S4_Supertrend,daily,NVTK
0.7727,7.11,9.2,-5.5,17.72,15,14.9,60.0,2023,C,S4_Supertrend,daily,NVTK
-0.7385,-6.67,9.04,-11.93,5.08,2,2.0,50.0,2024,C,S4_Supertrend,daily,NVTK
